feature,permutation_train,permutation_test
W1,0.007471479554669536,0.009018003155732313
W1_err,0.0004236566264278485,0.0033392923194628388
g_cmodel_mag,0.01643696390632865,0.022280579546295143
r_cmodel_mag,0.002500394005057527,0.005002924144567711
i_cmodel_mag,0.0028598862051021356,0.005531662267716508
z_cmodel_mag,-0.0007034006086040767,0.0022800134539532335
y_cmodel_mag,-0.0008146158187424257,0.002201281726350701
g_cmodel_magsigma,-0.0007665470796878182,0.002131716838005171
r_cmodel_magsigma,-0.0005839959760084446,0.001829798185869591
i_cmodel_magsigma,-0.0014924990923614878,0.0017925386346555605
z_cmodel_magsigma,-0.0013713145693995399,0.0013419382605169838
y_cmodel_magsigma,-0.0014196570466930014,0.0011890178147272445
g_cmodel_fracdev,-0.002373723548525941,0.0003274179198454741
r_cmodel_fracdev,-0.0015597229731550977,0.0015522538480835513
i_cmodel_fracdev,-0.0016758640087702892,0.0014011456647762266
z_cmodel_fracdev,-0.0014272504630504779,0.0013716777651812118
y_cmodel_fracdev,-0.002232505513174554,0.0008714643106632058
g_kronflux_mag,0.004740489687428684,0.007700937775910632
r_kronflux_mag,-0.0011287803152834064,0.002248844696235097
i_kronflux_mag,-7.538364116566054e-05,0.0039257811982196245
z_kronflux_mag,-0.0004261060447073861,0.0027849607763438256
y_kronflux_mag,-0.0008186229455201532,0.0023527204857490824
g_kronflux_magsigma,-0.002039933568389607,0.0005350001756577738
r_kronflux_magsigma,-0.0011562662474671193,0.0016916800666026965
i_kronflux_magsigma,-0.0020999917503304877,0.0009048924255807833
z_kronflux_magsigma,-0.00187966700897102,0.000851761899241299
y_kronflux_magsigma,-0.0019337572959945426,0.000625554971692921
i_kronflux_radius,-0.0013805370617987478,0.0014178322823293898
r_sdssshape_shape11,-0.0023786397239646817,0.0003949496095113636
i_sdssshape_shape11,-0.0007770859473144043,0.0022206369072890197
z_sdssshape_shape11,-0.0011284401574159775,0.000983679452962627
y_sdssshape_shape11,-0.002017829025484197,0.0005123889315169494
r_sdssshape_shape12,-0.00202297376823124,0.0009001281123827143
i_sdssshape_shape12,-0.0015927168844142026,0.001214570805142312
z_sdssshape_shape12,-0.0018651432537084567,0.0010208603650353476
y_sdssshape_shape12,-0.002091178391349202,0.000558371204851027
r_sdssshape_shape22,-0.0018837999612228984,0.0003232806295546675
i_sdssshape_shape22,-0.0013495057959239665,0.0013298848745121328
z_sdssshape_shape22,-0.001315060258944345,0.001773897470634389
y_sdssshape_shape22,-0.002087338186896326,0.0008321297886088042
r_sdssshape_shape11sigma,-0.001679839221794488,0.0008881617956727483
i_sdssshape_shape11sigma,-0.0008487629585117729,0.001953884366062142
z_sdssshape_shape11sigma,-0.0004774954951624055,0.0022814184380802738
y_sdssshape_shape11sigma,-0.0006660323839602356,0.0023547084254800232
r_sdssshape_shape12sigma,-0.0011182422708740924,0.001542835054759606
i_sdssshape_shape12sigma,-0.0017157208212154051,0.0009520187626895771
z_sdssshape_shape12sigma,-0.0017018188877254703,0.001253469529865825
y_sdssshape_shape12sigma,-0.00103500372076748,0.0019092540122610524
r_sdssshape_shape22sigma,-0.0008315305004932272,0.00175471440217434
i_sdssshape_shape22sigma,-0.0015623898343312126,0.0008361634023343889
z_sdssshape_shape22sigma,-0.0006457405188772247,0.0018935902571639573
y_sdssshape_shape22sigma,-0.001110293696210185,0.0015885850753338815
gr,0.15248952288640372,0.15820350114516835
ri,0.03320384835829804,0.036510148312072666
iz,0.2478892612645014,0.24592515986242025
zy,0.032857619067169885,0.0342186433463092
W1g,0.03128312619046847,0.04006943034127908
W1r,0.005051105877229012,0.008017542561023383
W1i,0.004247016102113199,0.007309283905534314
W1z,-0.00027343078592334535,0.003110068108231556
W1y,0.0005237980781328533,0.0035165600572066857
z_cl_near,0.6435052287991405,0.6378099312024947
