feature,permutation_train,permutation_test
W1,-0.0039980377041456405,0.013918017603289479
W1_err,-0.014601176505597113,-0.0003784204632272248
g_cmodel_mag,-0.012378989854894384,0.005939907921449272
r_cmodel_mag,-0.013570761131002862,1.805472815086251e-05
i_cmodel_mag,-0.015878492500139063,-0.0021738747169482986
z_cmodel_mag,-0.016782553134585432,-0.004858632166126919
y_cmodel_mag,-0.015492117014977769,-0.003045626773803156
g_cmodel_magsigma,-0.00968811424912941,0.002474197268595879
r_cmodel_magsigma,-0.00948281465851697,0.010879768559854175
i_cmodel_magsigma,-0.012589237079316806,-0.0004248233322688977
z_cmodel_magsigma,-0.01162695698912819,0.004845263160781155
y_cmodel_magsigma,-0.015517811357906308,0.00036113678817628614
g_cmodel_fracdev,-0.015750988593179804,-0.0009486062018573271
r_cmodel_fracdev,-0.014653776503219196,-0.000853045897975302
i_cmodel_fracdev,-0.013592974705906702,0.0014895373687967561
z_cmodel_fracdev,-0.014145864968124755,-0.0006560325797543287
y_cmodel_fracdev,-0.01468530846734517,-0.0003982104100604955
g_kronflux_mag,-0.01302128250801271,0.0020109133935997114
r_kronflux_mag,-0.014176952491203765,0.000592422255062508
i_kronflux_mag,-0.01673588608693477,-0.0017059113485115018
z_kronflux_mag,-0.014660419881044828,-0.0022781178824288206
y_kronflux_mag,-0.014910555434664019,-0.0017825235408297502
g_kronflux_magsigma,-0.013671198418151231,0.0024952337524325463
r_kronflux_magsigma,-0.011574104063999724,0.004304886236175309
i_kronflux_magsigma,-0.012061030269641115,0.006111158777807435
z_kronflux_magsigma,-0.014229045759530656,0.0005217994892684485
y_kronflux_magsigma,-0.015035213921602342,7.04766207099139e-05
i_kronflux_radius,-0.014465955424123766,0.006518024902241404
r_sdssshape_shape11,-0.015378264829933097,-0.00039417371987326977
i_sdssshape_shape11,-0.014865653874298057,-0.0014751338135464698
z_sdssshape_shape11,-0.015487650003259912,0.0003350033795070928
y_sdssshape_shape11,-0.015784812543278126,-0.00022777303131615856
r_sdssshape_shape12,-0.015925942463076992,0.0005792219277034327
i_sdssshape_shape12,-0.015796724646526594,-0.00019114042997925296
z_sdssshape_shape12,-0.014920614379573593,-0.0015327066503064701
y_sdssshape_shape12,-0.015624708515342589,-0.0005455810099869174
r_sdssshape_shape22,-0.015126673969434012,-0.0006359230024218787
i_sdssshape_shape22,-0.01544524736514985,-0.0003718231512914727
z_sdssshape_shape22,-0.015632236249075837,0.0014315490955750798
y_sdssshape_shape22,-0.014780338093647427,0.0006855725804574275
r_sdssshape_shape11sigma,-0.013971455571627711,0.0037464627101019277
i_sdssshape_shape11sigma,-0.014471924439135697,0.00522991628979852
z_sdssshape_shape11sigma,-0.01308055860488766,-0.0012479453620035663
y_sdssshape_shape11sigma,-0.004798514490688355,0.0020247699029218857
r_sdssshape_shape12sigma,-0.012761450025440602,0.004206921481321402
i_sdssshape_shape12sigma,-0.012371613414491112,0.004742887105016802
z_sdssshape_shape12sigma,-0.014412482837405816,0.0007993605759364364
y_sdssshape_shape12sigma,-0.013237520758276222,0.0008957902281659935
r_sdssshape_shape22sigma,-0.012509040020224904,0.006127135882007639
i_sdssshape_shape22sigma,-0.011106044597949949,0.0006846310521363419
z_sdssshape_shape22sigma,-0.013369380012813736,0.00422954646681728
y_sdssshape_shape22sigma,-0.012468761825960684,0.002998006339886672
gr,0.009588160247949173,0.02452957431859959
ri,0.05908868210999996,0.07766557835354782
iz,0.015158816842879008,0.05145386680178643
zy,0.02750076446613392,0.028317041424678724
W1g,-0.0033590109902054133,0.00933602987199178
W1r,0.00018992797893802038,0.011033775693097714
W1i,-0.001537578941425477,0.010991928267127915
W1z,-0.0002602640566631287,0.026644258435534862
W1y,0.01582521820085414,0.032521965254242224
z_cl_near,0.8159263380978168,0.8192873054870894
