feature,permutation_train,permutation_test
W1,0.02683494253255625,0.02988719862401301
W1_err,0.012844997942691228,0.01750088845348774
g_cmodel_mag,-2.2127458136123046e-05,0.003666412152575793
r_cmodel_mag,0.010137050209340082,0.013130984235734111
i_cmodel_mag,-4.8880683287233495e-05,0.004545920488539745
z_cmodel_mag,0.004700387764246194,0.007334241485108861
y_cmodel_mag,0.0020913684618073525,0.006669584466041156
g_cmodel_magsigma,-0.0038753375670609325,0.0006404399201621613
r_cmodel_magsigma,-0.003536535812579733,0.00042964527639477446
i_cmodel_magsigma,-0.004087694778651674,-0.0002631405521125174
z_cmodel_magsigma,-0.003057346440731301,0.001846869635066417
y_cmodel_magsigma,-0.0030602574623294077,0.0014122623618221253
g_cmodel_fracdev,-0.0027672876318407535,0.001869232572635382
r_cmodel_fracdev,-0.0028409360697546626,0.0004656348452132253
i_cmodel_fracdev,-0.00028108765962153726,0.004254245689513936
z_cmodel_fracdev,-0.001335761907076738,0.003001227938269735
y_cmodel_fracdev,-0.0018553054788683632,0.0019116914996752943
g_kronflux_mag,-0.0023286014604764205,0.0023727202545096304
r_kronflux_mag,-8.111114753583948e-05,0.004022298488765008
i_kronflux_mag,0.0038662714914629026,0.009053534270096142
z_kronflux_mag,0.0006395181954078621,0.005435151504470381
y_kronflux_mag,0.0032391339327489943,0.008154193400024878
g_kronflux_magsigma,-0.0036832781672297976,0.0006558535952689848
r_kronflux_magsigma,-0.0035140731178027185,0.001604776049120793
i_kronflux_magsigma,-0.0038517345845732187,0.0006814362924989492
z_kronflux_magsigma,-0.003956131796260198,0.0010119867765501223
y_kronflux_magsigma,-0.0037855422130401717,0.0008399136101447935
i_kronflux_radius,-0.001470174776994626,0.001830097798199648
r_sdssshape_shape11,-0.0021672320272616563,0.0014462142720874649
i_sdssshape_shape11,-0.0012380169677113084,0.0024481225411204788
z_sdssshape_shape11,-0.0018082793781887263,0.001511606781935182
y_sdssshape_shape11,-0.002479333000747097,0.0018559350643747585
r_sdssshape_shape12,-0.0021750046424122704,0.0024105991252655334
i_sdssshape_shape12,-0.0013767972761452585,0.0022133723197228505
z_sdssshape_shape12,-0.0005409516130212566,0.004181748710456623
y_sdssshape_shape12,-0.0008889993084080228,0.0033912066911033767
r_sdssshape_shape22,-0.002090712752186641,0.001873959136902581
i_sdssshape_shape22,-0.0015973898122503272,0.0026064495417807976
z_sdssshape_shape22,-0.0023687577734019527,0.001597068374348698
y_sdssshape_shape22,-0.0026864159137309773,0.002024346494421403
r_sdssshape_shape11sigma,-0.0038609983214132892,0.0008227919383325677
i_sdssshape_shape11sigma,-0.0036938889909745587,0.0009736359105423364
z_sdssshape_shape11sigma,-0.00349132446045497,0.0009890847822963122
y_sdssshape_shape11sigma,-0.002955223721698097,0.002590613581538892
r_sdssshape_shape12sigma,-0.003898655794293715,0.00032721484633646547
i_sdssshape_shape12sigma,-0.0035759840589228986,0.0004477800111167829
z_sdssshape_shape12sigma,-0.0027450587685918793,0.0008229583137369101
y_sdssshape_shape12sigma,-0.0028879475011440725,0.001948167073686946
r_sdssshape_shape22sigma,-0.0037976386678690854,-0.0008605719270684542
i_sdssshape_shape22sigma,-0.003144926750031307,0.0022431973354899437
z_sdssshape_shape22sigma,-0.0021748891185652264,0.002049115150322467
y_sdssshape_shape22sigma,-0.0017264819104082507,0.0026679926627733996
gr,0.19001429577186923,0.19370442857451464
ri,0.22273006733764333,0.2293045828482918
iz,0.01076746949420837,0.014225463472169464
zy,0.0005987348560546613,0.003552168777269271
W1g,0.002880402036380625,0.005013492684334597
W1r,0.009945200111061592,0.01293807672153946
W1i,-0.004095125829855495,-0.0005236528554706243
W1z,-0.003069759361833957,0.001954221234762521
W1y,-0.002978446663745471,-0.0009819142046274543
z_cl_near,0.5510733568097399,0.5543648277277725
