epoch,loss,val_loss
0,0.13319703936576843,0.15576374530792236
1,0.12743762135505676,0.15130749344825745
2,0.1262017786502838,0.14849959313869476
3,0.12507981061935425,0.1512269824743271
4,0.12552957236766815,0.15060757100582123
5,0.12446374446153641,0.15105977654457092
6,0.1236797496676445,0.1503935009241104
7,0.12422627210617065,0.1474912315607071
8,0.12373501062393188,0.15122295916080475
9,0.12286625057458878,0.14737562835216522
10,0.12217137217521667,0.14522713422775269
11,0.12284776568412781,0.14396464824676514
12,0.12213011085987091,0.1464955359697342
13,0.12085700035095215,0.14278382062911987
14,0.12086905539035797,0.1496591418981552
15,0.12215033918619156,0.14421959221363068
16,0.12072242051362991,0.1479794681072235
17,0.12050940841436386,0.14952443540096283
18,0.12032625824213028,0.15122689306735992
19,0.1196301281452179,0.147567018866539
20,0.1204954981803894,0.15362577140331268
21,0.12023735046386719,0.14394527673721313
22,0.1196734756231308,0.14779327809810638
23,0.1198713481426239,0.14359447360038757
24,0.11904722452163696,0.14835846424102783
25,0.11759445071220398,0.14653006196022034
26,0.11933829635381699,0.14536811411380768
27,0.11867688596248627,0.1454760730266571
28,0.11801044642925262,0.14703358709812164
29,0.11779142916202545,0.14648759365081787
30,0.11767502874135971,0.14155586063861847
31,0.11780999600887299,0.14338454604148865
32,0.11769205331802368,0.14408107101917267
33,0.1172468364238739,0.14901602268218994
34,0.11705779284238815,0.13894011080265045
35,0.1174779087305069,0.14335478842258453
36,0.11746002733707428,0.14768701791763306
37,0.1170404925942421,0.14279261231422424
38,0.11623919010162354,0.14874635636806488
39,0.11631939560174942,0.14044742286205292
40,0.1161513477563858,0.14426681399345398
41,0.11587126553058624,0.14298224449157715
42,0.11615820974111557,0.14686109125614166
43,0.11630009859800339,0.14199529588222504
44,0.11531215161085129,0.1487327367067337
45,0.11533306539058685,0.14316749572753906
46,0.11513372510671616,0.1402837038040161
47,0.11472920328378677,0.14239467680454254
48,0.11481867730617523,0.14589308202266693
49,0.1145457848906517,0.1428508758544922
50,0.11553236842155457,0.1433378905057907
51,0.11412246525287628,0.14150887727737427
52,0.11385399848222733,0.14107739925384521
53,0.11463289707899094,0.14587852358818054
54,0.11301929503679276,0.137861430644989
55,0.11455773562192917,0.14501945674419403
56,0.11409559100866318,0.14153540134429932
57,0.1134682223200798,0.14278258383274078
58,0.11339332163333893,0.14196977019309998
59,0.11374062299728394,0.14074063301086426
60,0.11246595531702042,0.1403423249721527
61,0.11296023428440094,0.14024905860424042
62,0.11273344606161118,0.14289893209934235
63,0.11341693252325058,0.14521297812461853
64,0.11202531307935715,0.14176462590694427
65,0.11252418905496597,0.14131323993206024
66,0.11296229809522629,0.14639346301555634
67,0.11135813593864441,0.13884711265563965
68,0.11165805906057358,0.14437712728977203
69,0.11105556786060333,0.14431624114513397
70,0.11191372573375702,0.14266471564769745
71,0.11198656260967255,0.13817282021045685
72,0.11213662475347519,0.14244021475315094
73,0.11111689358949661,0.14851078391075134
74,0.11088613420724869,0.14255082607269287
