feature,permutation_train,permutation_test
W1,0.029785419711124472,0.03309734907081363
W1_err,0.03126740611230372,0.03423022287274513
g_cmodel_mag,0.0012763755590640136,0.0037274543419258954
r_cmodel_mag,-0.0005173924227516169,0.0017259239740501364
i_cmodel_mag,0.0018222670762296778,0.004151910898515854
z_cmodel_mag,0.0031102530652631355,0.006169173405753403
y_cmodel_mag,0.0026963117021451266,0.00579934352797451
g_cmodel_magsigma,-0.0015237107149823625,0.0009784755440054305
r_cmodel_magsigma,-0.0018958127985759798,0.0005196344586874124
i_cmodel_magsigma,-0.0025173995992321396,0.00023118257151988342
z_cmodel_magsigma,-0.0026498443739215727,0.0002012342473762807
y_cmodel_magsigma,-0.002237229552226827,0.0001504711065871689
g_cmodel_fracdev,-0.0018744358950898432,0.00037059328039346084
r_cmodel_fracdev,-0.0022395289215247915,0.0006862187331603264
i_cmodel_fracdev,-0.0028141980205405037,0.0007134164945442611
z_cmodel_fracdev,-0.002056518928249984,0.0006563671106322166
y_cmodel_fracdev,-0.0019145777643827522,0.0004432941786535194
g_kronflux_mag,-0.0007616581176872472,0.0019044752067880477
r_kronflux_mag,-0.00013615561317315006,0.0025327089889131127
i_kronflux_mag,-0.0012116539466103804,0.0009707157091398688
z_kronflux_mag,-0.0005109887586896011,0.001522085392189787
y_kronflux_mag,-0.0007006526078293662,0.0013710568303347825
g_kronflux_magsigma,-0.0031800109841354507,0.0003571312321348774
r_kronflux_magsigma,-0.001850313465088238,0.00019550715273142227
i_kronflux_magsigma,-0.0023194077646158107,0.0001738123132288827
z_kronflux_magsigma,-0.002918122423353098,0.00016533030883736366
y_kronflux_magsigma,-0.0024743840886545243,0.00027327910557994883
i_kronflux_radius,-0.0014762297175676675,0.0011219211600432821
r_sdssshape_shape11,-0.001455462974645827,0.0010857849129091157
i_sdssshape_shape11,-0.0013269980232478717,0.0008284140899319503
z_sdssshape_shape11,-0.0009400109012756008,0.0010046807557272386
y_sdssshape_shape11,-0.0017072885942412963,0.0008636687175329616
r_sdssshape_shape12,-0.0026853149308043722,0.0003929107575397772
i_sdssshape_shape12,-0.0035974921152113204,0.00045510718376806647
z_sdssshape_shape12,-0.0016436069973370104,0.0004789853664493027
y_sdssshape_shape12,-0.0031514350129865365,0.000571701072348052
r_sdssshape_shape22,-0.0022610816178088022,0.000795518874295631
i_sdssshape_shape22,-0.0016580129653878117,0.0008180754203656049
z_sdssshape_shape22,-0.0014665427200172276,0.002119352845554756
y_sdssshape_shape22,-0.001861974744904682,0.0006986140391387341
r_sdssshape_shape11sigma,-0.0021757295072105665,0.0002871791084839703
i_sdssshape_shape11sigma,-0.0036716917790250436,0.0003433663020796507
z_sdssshape_shape11sigma,-0.0025886090822179186,7.003072291522638e-05
y_sdssshape_shape11sigma,-0.002261214246748411,0.00039503952597452763
r_sdssshape_shape12sigma,-0.002503658957860422,0.00026740941757097403
i_sdssshape_shape12sigma,-0.0023991113756839377,0.0002649069885602984
z_sdssshape_shape12sigma,-0.0026429972326963425,0.0002353101182486217
y_sdssshape_shape12sigma,-0.0012748804330744434,0.0002645431038656998
r_sdssshape_shape22sigma,-0.0018820606923728445,0.0009343685962410753
i_sdssshape_shape22sigma,-0.002946935658329375,0.0002768206052041755
z_sdssshape_shape22sigma,-0.0024010856977241257,0.0002689227751264678
y_sdssshape_shape22sigma,-0.0026115669466622027,0.00029115782045385785
gr,0.004898881479721284,0.007727695365613907
ri,0.021027685334875645,0.023515985936280126
iz,0.013050056545284572,0.015766479827117652
zy,-0.0017204200958259586,0.0002846385896335679
W1g,0.005400736882028467,0.007805445978692038
W1r,0.005503954188655014,0.009610616043686848
W1i,0.002711039200503307,0.006041864781800799
W1z,-0.002577095379534655,0.00046919312638005195
W1y,0.0011528796856223877,0.0035777230408106098
sigma_5,-0.002556854310171386,0.0007518982523790907
sigma_3,-0.002933323659662368,0.0005389296589711767
sigma_7,0.00010407812289769947,0.0033267090641218022
sigma_10,0.012006365192502644,0.015916335557221606
sigma_3_1000,-0.002535874366255908,0.0002380405859283563
sigma_5_1000,-0.0019673187821402927,0.00021553304474397628
sigma_7_1000,-0.0020244182547821676,0.00022177470997464255
sigma_10_1000,0.0015208618136681729,0.0033345129474809942
sigma_3_3000,-0.002285631780982844,0.0007084709484339591
sigma_5_3000,-0.002363033009464166,0.000766170375629649
sigma_7_3000,-0.0032015684758657237,0.00027786169276589057
sigma_10_3000,0.0004884657859255404,0.0023781802405093977
sigma_3_5000,0.0003921339566586024,0.002713510854654322
sigma_5_5000,0.0026429398370892976,0.005207489769917362
sigma_7_5000,0.00969363592692929,0.011976898653462964
sigma_10_5000,0.06740678245882836,0.07088035299992446
sigma_3_10000,0.006479627535813659,0.009870202036877496
sigma_5_10000,0.03217586896307301,0.03605947314942071
sigma_7_10000,0.27969143266365704,0.2829294482496485
