epoch,loss,val_loss
0,0.6410815715789795,0.6222489476203918
1,0.6187866926193237,0.6205496788024902
2,0.6144202351570129,0.6222553849220276
3,0.6119868159294128,0.6142246723175049
4,0.6102901101112366,0.6107486486434937
5,0.6087539196014404,0.6112620830535889
6,0.607555627822876,0.6082401871681213
7,0.6065049767494202,0.6053857803344727
8,0.6056009531021118,0.6061632037162781
9,0.6047731041908264,0.6108019351959229
10,0.6040579676628113,0.6063344478607178
11,0.6033331155776978,0.6021138429641724
12,0.6030184030532837,0.6063751578330994
13,0.6020589470863342,0.6085322499275208
14,0.6018006205558777,0.6071043610572815
15,0.6012188792228699,0.6071218848228455
16,0.6009190678596497,0.6040450930595398
17,0.6006971597671509,0.6078161001205444
18,0.6003409624099731,0.603488564491272
19,0.5997422337532043,0.601426899433136
20,0.5995921492576599,0.6037420630455017
21,0.5993521809577942,0.6055206060409546
22,0.5988306999206543,0.6085302233695984
23,0.5989158153533936,0.6018998026847839
24,0.5983454585075378,0.60304856300354
25,0.5980249047279358,0.604066789150238
26,0.5974769592285156,0.6041823625564575
27,0.5976263284683228,0.6010423898696899
28,0.5972970724105835,0.6007697582244873
29,0.5972623229026794,0.6031684279441833
30,0.5968979597091675,0.600544810295105
31,0.5968223214149475,0.6025340557098389
32,0.5963307023048401,0.6039471626281738
33,0.5965340733528137,0.6025668978691101
34,0.5958490371704102,0.6030479669570923
35,0.5957516431808472,0.5978283882141113
36,0.5957680344581604,0.6045287251472473
37,0.5956466197967529,0.6024113297462463
38,0.5956622362136841,0.6026959419250488
39,0.595238208770752,0.6043630242347717
40,0.5950868129730225,0.605501115322113
41,0.5951670408248901,0.6027222871780396
42,0.5948044061660767,0.6026642322540283
43,0.5950266718864441,0.5996812582015991
44,0.5948919653892517,0.5989371538162231
45,0.5944913029670715,0.5982801914215088
46,0.5947176218032837,0.5987914800643921
47,0.5941199660301208,0.6010488271713257
48,0.5939933061599731,0.5998221635818481
49,0.5940985679626465,0.5992463231086731
50,0.5938395261764526,0.6011346578598022
51,0.5937814116477966,0.5996207594871521
52,0.5938494205474854,0.5967952609062195
53,0.5937974452972412,0.599168598651886
54,0.5936554670333862,0.5979257822036743
55,0.5932681560516357,0.595810055732727
56,0.5933970808982849,0.5956987142562866
57,0.5932721495628357,0.5978633761405945
58,0.592669665813446,0.600611686706543
59,0.5930598974227905,0.5991671085357666
