epoch,loss,val_loss
0,0.6545540690422058,0.6302399635314941
1,0.6299500465393066,0.624808132648468
2,0.6241312026977539,0.6208369135856628
3,0.6211085319519043,0.6184504628181458
4,0.6181694269180298,0.6133858561515808
5,0.6164472103118896,0.6122304201126099
6,0.6146507263183594,0.6155730485916138
7,0.613650381565094,0.6142851114273071
8,0.6120781898498535,0.6147792339324951
9,0.610869824886322,0.6117109656333923
10,0.6096269488334656,0.6126647591590881
11,0.6091524958610535,0.6108655333518982
12,0.6085954308509827,0.6086004972457886
13,0.6079050898551941,0.6108598709106445
14,0.6073518991470337,0.6085828542709351
15,0.6067577004432678,0.6096508502960205
16,0.6062955260276794,0.6084761619567871
17,0.6053355932235718,0.6096212863922119
18,0.6059697270393372,0.6084215641021729
19,0.6049066781997681,0.6073051691055298
20,0.6046102643013,0.60631263256073
21,0.6043404936790466,0.6054524183273315
22,0.6038288474082947,0.6102416515350342
23,0.6036006212234497,0.6063371896743774
24,0.6035012006759644,0.6088483333587646
25,0.6031015515327454,0.6078147292137146
26,0.6022535562515259,0.6072181463241577
27,0.6021484732627869,0.6071001887321472
28,0.6016987562179565,0.6076266765594482
29,0.601779043674469,0.6052942872047424
30,0.6009901762008667,0.6058164238929749
31,0.600950300693512,0.6064494252204895
32,0.6007324457168579,0.6048009395599365
33,0.600081741809845,0.6051194667816162
34,0.6002191305160522,0.6032014489173889
35,0.6000261306762695,0.6050655245780945
36,0.6000822186470032,0.6060237884521484
37,0.5991224646568298,0.6027888655662537
38,0.5991677045822144,0.6046242713928223
39,0.5987707376480103,0.6018290519714355
40,0.5990027785301208,0.6045557260513306
41,0.5984253287315369,0.6026439070701599
42,0.5979613661766052,0.6030037999153137
43,0.5982263684272766,0.6027041077613831
44,0.5981763005256653,0.6003298759460449
45,0.5972266793251038,0.6017522811889648
46,0.5973953008651733,0.6019924283027649
47,0.5970340967178345,0.6020027995109558
48,0.5972984433174133,0.6001080870628357
49,0.5972766280174255,0.6018126010894775
50,0.5965771675109863,0.6001620292663574
51,0.5971630811691284,0.6025546193122864
52,0.5969740152359009,0.6015503406524658
53,0.5964401960372925,0.6001424789428711
54,0.5964949131011963,0.5997354388237
55,0.5960336923599243,0.6023010611534119
56,0.5954674482345581,0.5977087616920471
57,0.595726490020752,0.600328266620636
58,0.5957417488098145,0.6011033654212952
59,0.5957423448562622,0.6011093854904175
