epoch,loss,val_loss
0,0.6986929178237915,0.6655271053314209
1,0.657433807849884,0.6594641208648682
2,0.6438608765602112,0.6553643345832825
3,0.6389402151107788,0.6472325325012207
4,0.6362546682357788,0.6405585408210754
5,0.6326667070388794,0.6385592222213745
6,0.6294076442718506,0.6356061697006226
7,0.626430332660675,0.6338062286376953
8,0.6263759136199951,0.6333949565887451
9,0.6236061453819275,0.6317129731178284
10,0.6221498847007751,0.6296517252922058
11,0.6215873956680298,0.6294580101966858
12,0.6189875602722168,0.6284323334693909
13,0.6174891591072083,0.627875804901123
14,0.6166495680809021,0.6264339089393616
15,0.6160038709640503,0.6262507438659668
16,0.6151522397994995,0.6240246295928955
17,0.6131788492202759,0.6238906979560852
18,0.6134688854217529,0.6227672100067139
19,0.6122009754180908,0.6223647594451904
20,0.6120783090591431,0.6226110458374023
21,0.6100857853889465,0.6218642592430115
22,0.6110364198684692,0.6211094260215759
23,0.608354389667511,0.6201532483100891
24,0.6110225319862366,0.6206101775169373
25,0.6096441149711609,0.6203600168228149
26,0.6093496084213257,0.619732677936554
27,0.6075159311294556,0.6203399896621704
28,0.6082676649093628,0.6204490065574646
29,0.6064969897270203,0.617148756980896
30,0.6058505773544312,0.6172317862510681
31,0.605739951133728,0.6179232001304626
32,0.6063712239265442,0.6179661154747009
33,0.6053767204284668,0.6182678937911987
34,0.6045965552330017,0.6174746751785278
35,0.6033388376235962,0.6166367530822754
36,0.6040896773338318,0.6159456968307495
37,0.6041995286941528,0.617158830165863
38,0.6023985147476196,0.6173287630081177
39,0.6023674011230469,0.6172235012054443
40,0.6022133827209473,0.6137644052505493
41,0.6028836369514465,0.6140466332435608
42,0.6019708514213562,0.615661084651947
43,0.6014037132263184,0.6140280961990356
44,0.6014665961265564,0.613330602645874
45,0.6021538376808167,0.6156291365623474
46,0.6001062989234924,0.6138263940811157
47,0.6004317998886108,0.6143933534622192
48,0.6012248396873474,0.6146314144134521
49,0.5994985699653625,0.6139055490493774
50,0.5988976359367371,0.6130099892616272
51,0.5993511080741882,0.6130799651145935
52,0.5998331904411316,0.6131541728973389
53,0.6008411049842834,0.6132289171218872
54,0.5984647274017334,0.6108564138412476
55,0.5989103317260742,0.6106790900230408
56,0.5995336174964905,0.6117796301841736
57,0.5982831716537476,0.6126785278320312
58,0.5982890725135803,0.6121073365211487
59,0.5966638922691345,0.6118480563163757
