mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,params,split0_test_average_precision,split1_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
649.7618610858917,17.937087535858154,2.726500153541565,0.05468571186065674,300,5e-05,0.0001,0.75,0.4,100,entropy,"{'n_estimators': 300, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9011705827123948,0.8998003897659959,0.9004854862391953,0.0006850964731994758,13,0.9596338290850347,0.958740463568589,0.9591871463268118,0.0004466827582228494,17
685.9607192277908,15.085589289665222,2.890558123588562,0.01562345027923584,300,0.0001,1,0.75,0.4,300,entropy,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.901321166785904,0.8996170795520753,0.9004691231689896,0.0008520436169143775,14,0.9600802950524675,0.9588130240209545,0.959446659536711,0.0006336355157565143,10
463.71585500240326,18.663631081581116,2.9843047857284546,0.015626072883605957,300,5e-05,5e-05,0.75,0.4,50,gini,"{'n_estimators': 300, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.9002572797513173,0.8950688593793736,0.8976630695653455,0.0025942101859718347,31,0.9593905705087842,0.95752151539654,0.9584560429526621,0.0009345275561221111,30
429.56820476055145,5.7186199426651,1.8280826807022095,0.01562631130218506,200,0.0001,0.0001,0.75,0.4,200,entropy,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'entropy'}",0.9013173923520382,0.8973192309967498,0.899318311674394,0.001999080677644205,22,0.9596536178952468,0.9579513990374444,0.9588025084663456,0.0008511094289012089,25
903.635379076004,28.233724117279053,3.7264766693115234,0.054686546325683594,400,5e-05,5e-05,0.75,0.4,100,entropy,"{'n_estimators': 400, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.903152797829877,0.8998760668149436,0.9015144323224102,0.0016383655074667103,3,0.960489882603279,0.9588944509853893,0.9596921667943341,0.0007977158089448878,1
327.1252567768097,5.00769829750061,2.124951720237732,0.03124821186065674,200,0.0001,1,0.75,0.4,300,gini,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8950825099090667,0.8893217182774695,0.8922021140932681,0.0028803958157985754,49,0.9579620140291956,0.9560212400897348,0.9569916270594652,0.0009703869697303968,49
492.78549361228943,7.4217023849487305,3.1249284744262695,0.046874046325683594,300,0.0001,1,0.75,0.4,100,gini,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.8953679143979215,0.8919074400015529,0.8936376771997372,0.0017302371981843256,43,0.9581545599093478,0.9568932773766058,0.9575239186429768,0.0006306412663710237,42
297.3857728242874,9.908036589622498,1.937455415725708,0.06249856948852539,200,5e-05,0.0001,0.75,0.4,300,gini,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8993148949619142,0.8951865955837623,0.8972507452728382,0.0020641496890759226,36,0.9589278370798563,0.9571830903092554,0.9580554636945559,0.0008723733853004401,36
861.9684979915619,16.640241622924805,3.749912977218628,0.04687333106994629,400,0.0001,0.0001,0.75,0.4,200,entropy,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'entropy'}",0.9018951958463152,0.8992440333365658,0.9005696145914405,0.001325581254874697,12,0.9599503514369085,0.9584352294183623,0.9591927904276354,0.0007575610092731,16
589.9102663993835,18.84130024909973,3.8124107122421265,0.04687345027923584,400,5e-05,0.0001,0.75,0.4,300,gini,"{'n_estimators': 400, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8999232569228822,0.8959077378719849,0.8979154973974335,0.0020077595254486824,26,0.9588915847317466,0.9575543531409286,0.9582229689363376,0.000668615795409,34
327.7736806869507,5.3123767375946045,2.109325885772705,0.015624761581420898,200,0.0001,1,0.75,0.4,100,gini,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.8971273701154314,0.8884055967192757,0.8927664834173535,0.0043608866980778815,45,0.9584769473535985,0.9557865802564748,0.9571317638050366,0.0013451835485618346,46
895.1902636289597,3.413983702659607,3.734288215637207,0.04687356948852539,400,0.0001,5e-05,0.75,0.4,100,entropy,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9034150554905929,0.8996023187341317,0.9015086871123623,0.0019063683782306051,4,0.9604701029662316,0.95873174154443,0.9596009222553308,0.0008691807109008076,5
456.6144541501999,7.3748310804367065,1.9062047004699707,0.031249046325683594,200,2,1,0.75,0.4,200,entropy,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'entropy'}",0.8994987837310904,0.8956927897482696,0.89759578673968,0.0019029969914103884,32,0.9597459824937071,0.9581306076216591,0.9589382950576831,0.0008076874360239961,21
662.2581405639648,9.523219347000122,2.8358718156814575,0.007812142372131348,300,2,5e-05,0.75,0.4,50,entropy,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.9027981567872423,0.8992618598081394,0.9010300082976909,0.0017681484895514243,6,0.9605131618027769,0.9587652443918968,0.9596392030973369,0.0008739587054400477,3
332.1720165014267,3.1327391862869263,2.289009690284729,0.17968285083770752,200,5e-05,1,0.75,0.4,300,gini,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8946014677076077,0.8889634020460649,0.8917824348768364,0.002819032830771395,50,0.9578826638585897,0.9556183905954976,0.9567505272270436,0.0011321366315460435,50
664.6330884695053,23.02290451526642,4.218653559684753,0.09374845027923584,400,0.0001,1,0.75,0.4,50,gini,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.8970268406273225,0.8902932478102246,0.8936600442187735,0.0033667964085489777,42,0.9586021599093049,0.9563260017874301,0.9574640808483674,0.0011380790609373803,43
651.9927551746368,9.757585048675537,4.203028917312622,0.0,400,0.0001,1,0.75,0.4,300,gini,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8958049070004408,0.8901976012295083,0.8930012541149746,0.0028036528854662457,44,0.9583026812980148,0.9565872840914865,0.9574449826947506,0.0008576986032641232,44
301.1180455684662,4.734264612197876,1.999954104423523,0.03125154972076416,200,5e-05,5e-05,0.75,0.4,300,gini,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8972018654362964,0.8949969187671452,0.8960993921017208,0.0011024733345756377,39,0.9581567431226197,0.9576588523017979,0.9579077977122088,0.00024894541041087237,40
435.2052491903305,2.4339925050735474,1.8749563694000244,0.031249284744262695,200,2,0.0001,0.75,0.4,100,entropy,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9018568230342319,0.897770687655204,0.8998137553447179,0.0020430676895139555,19,0.9598599361360124,0.9579804181727811,0.9589201771543967,0.0009397589816156349,22
304.6891899108887,5.968610525131226,2.0468274354934692,0.031248927116394043,200,0.0001,5e-05,0.75,0.4,200,gini,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'gini'}",0.8985936036065433,0.8926212876685733,0.8956074456375582,0.0029861579689849926,41,0.9587174941129437,0.9568182514559337,0.9577678727844388,0.0009496213285050126,41
463.3374135494232,2.2230615615844727,2.9608685970306396,0.039061784744262695,300,0.0001,5e-05,0.75,0.4,50,gini,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.9002811711307221,0.8950843332976286,0.8976827522141754,0.002598418916546774,30,0.9593127270305306,0.9576222853932539,0.9584675062118923,0.0008452208186383592,29
454.8488709926605,9.07791519165039,1.9140180349349976,0.02343738079071045,200,0.0001,1,0.75,0.4,300,entropy,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.9008133287163406,0.897032492967722,0.8989229108420314,0.0018904178743092692,23,0.9599472233876409,0.9578784624578209,0.9589128429227309,0.0010343804649100008,23
583.7755808830261,0.5546748638153076,3.7499126195907593,0.046874403953552246,400,2,0.0001,0.75,0.4,100,gini,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.8994686053667373,0.8962449947669179,0.8978568000668277,0.0016118052999097299,27,0.9589341872033323,0.9576518641325596,0.958293025667946,0.0006411615353863476,32
454.4035700559616,5.913925051689148,1.9608914852142334,0.03905987739562988,200,5e-05,1,0.75,0.4,300,entropy,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.9004701890351534,0.8986508768229293,0.8995605329290414,0.0009096561061120445,21,0.9598358061254602,0.958454478418827,0.9591451422721435,0.0006906638533165643,18
461.3487207889557,1.9843285083770752,3.0858651399612427,0.039061665534973145,300,2,5e-05,0.75,0.4,50,gini,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.8998408608832138,0.8952156825146627,0.8975282716989382,0.002312589184275571,33,0.9591398174567225,0.9575759162414136,0.958357866849068,0.000781950607654458,31
855.0896260738373,16.827736139297485,3.609290838241577,0.0624995231628418,400,2,0.0001,0.75,0.4,100,entropy,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9020644739062462,0.899388465770586,0.9007264698384161,0.0013380040678301341,10,0.9599429762122424,0.95847247060382,0.9592077234080312,0.0007352528042112172,15
894.6434004306793,4.413960218429565,3.7342896461486816,0.07812309265136719,400,2,5e-05,0.75,0.4,300,entropy,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.9030286639834366,0.9002136988950334,0.901621181439235,0.0014074825442015881,1,0.960296379274029,0.9588627783181167,0.9595795787960728,0.0007168004779561366,6
430.72442746162415,8.906043291091919,2.9218077659606934,0.031247615814208984,300,0.0001,0.0001,0.75,0.4,50,gini,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.8991939145477054,0.8955642788690408,0.897379096708373,0.0018148178393322945,35,0.9587692124172558,0.9572326014997755,0.9580009069585156,0.0007683054587401261,37
617.5560503005981,22.77291178703308,4.046781897544861,0.04687321186065674,400,0.0001,5e-05,0.75,0.4,200,gini,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'gini'}",0.9001518243398422,0.8952208076374001,0.8976863159886211,0.0024655083512210574,29,0.959341794497148,0.9577565513570581,0.958549172927103,0.000792621570044949,26
429.4588311910629,7.734197497367859,1.82027006149292,0.0234372615814209,200,2,0.0001,0.75,0.4,50,entropy,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.9013248574312123,0.8978808149916586,0.8996028362114354,0.0017220212197768259,20,0.959914371990458,0.9577722798981265,0.9588433259442923,0.0010710460461657578,24
575.7523279190063,9.999767780303955,3.8983469009399414,0.05468606948852539,400,2,0.0001,0.75,0.4,300,gini,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.9000297956190467,0.896135884401088,0.8980828400100673,0.0019469556089793394,25,0.9591291582389838,0.9578180068814774,0.9584735825602306,0.0006555756787531841,28
498.9025411605835,19.007373809814453,3.1327404975891113,0.054686546325683594,300,0.0001,1,0.75,0.4,300,gini,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'gini'}",0.8962725710937898,0.8881497316951925,0.8922111513944911,0.0040614196992986296,48,0.9585381828166056,0.955479155853008,0.9570086693348068,0.0015295134817988054,48
604.5094759464264,10.023205518722534,3.9374096393585205,0.046874284744262695,400,2,5e-05,0.75,0.4,100,gini,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.8990853458826334,0.8946983406943387,0.896891843288486,0.0021935025941473563,37,0.9590876703069462,0.9574454230174837,0.9582665466622149,0.0008211236447312475,33
309.617849111557,11.45285940170288,1.9999542236328125,0.03125119209289551,200,0.0001,5e-05,0.75,0.4,50,gini,"{'n_estimators': 200, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.897749402628956,0.8949485715537605,0.8963489870913582,0.0014004155375977323,38,0.9584148117737747,0.9574991725200325,0.9579569921469036,0.00045781962687113653,38
436.7633492946625,12.741892337799072,1.8827693462371826,0.0390620231628418,200,5e-05,0.0001,0.75,0.4,100,entropy,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9023235762696264,0.8978359006378067,0.9000797384537166,0.002243837815909866,18,0.9599892777626178,0.9579896608121083,0.9589894692873631,0.0009998084752547154,20
886.3917701244354,14.780909776687622,3.7264758348464966,0.05468547344207764,400,0.0001,5e-05,0.75,0.4,300,entropy,"{'n_estimators': 400, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.9023423716855529,0.9000737541750403,0.9012080629302965,0.0011343087552562747,5,0.9602894397747008,0.9589959434216535,0.9596426915981772,0.0006467481765236593,2
675.5216411352158,21.87449586391449,2.8905580043792725,0.04687356948852539,300,0.0001,5e-05,0.75,0.4,300,entropy,"{'n_estimators': 300, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 300, 'criterion': 'entropy'}",0.903013379942772,0.8985482092945748,0.9007807946186734,0.0022325853240985905,9,0.9605279283051475,0.9583658912757373,0.9594469097904424,0.001081018514705101,9
834.7309820652008,7.999817848205566,3.2108646631240845,0.02343308925628662,400,5e-05,1,0.75,0.4,100,entropy,"{'n_estimators': 400, 'min_samples_split': 5e-05, 'min_samples_leaf': 1, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.9022497251834121,0.8995906068312672,0.9009201660073396,0.0013295591760724146,8,0.9602259729393056,0.9588150021292472,0.9595204875342764,0.0007054854050291826,8
429.39659345149994,9.452907681465149,1.8124583959579468,0.12499725818634033,200,5e-05,0.0001,0.75,0.4,200,entropy,"{'n_estimators': 200, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 200, 'criterion': 'entropy'}",0.9006953688920694,0.9005253277062633,0.9006103482991663,8.50205929030512e-05,11,0.9596897762184151,0.9588785527283629,0.9592841644733889,0.0004056117450261243,13
