mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
1314.7884577115376,3.7091639457659547,8.08287501335144,0.054734510480917806,entropy,,sqrt,5,5,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 350}",0.8701884395435306,0.8666055484887518,0.8707032207438831,0.8691657362587218,0.0018224838333415804,13,-0.2930758801649259,-0.2970964408019041,-0.2952063168116356,-0.29512621259282185,0.00164236404273605,26
937.5945018132528,3.5821458823133345,5.806308428446452,0.024999192916299783,entropy,,sqrt,5,10,250,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250}",0.8693432143005022,0.866096036560227,0.8711514254142128,0.868863558758314,0.002091537105514289,31,-0.29340768223284047,-0.29754908902130595,-0.2939075143752836,-0.2949547618764767,0.0018457804209337054,22
1135.359850804011,6.2990480085946245,6.936853329340617,0.13525688873540112,entropy,,sqrt,5,10,300,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.8703269595339133,0.8658164875453462,0.870852763605017,0.8689987368947589,0.0022604056673784464,22,-0.29392883994528585,-0.29730865614495106,-0.29599043254758256,-0.29574264287927315,0.0013908844130433719,35
1320.6050055027008,4.112369435122076,8.173475503921509,0.07102547563564135,entropy,,sqrt,5,10,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 350}",0.8701201422795257,0.8665695534866473,0.8707025637396291,0.8691307531686007,0.0018265836138222256,14,-0.2930134559607989,-0.29698284110255047,-0.29503660903504036,-0.29501096869946325,0.001620596118921649,23
936.8013691902161,4.21829514384046,5.632870038350423,0.3307492166151273,entropy,,sqrt,5,20,250,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250}",0.8692414947747629,0.8665996786730372,0.8707725333358696,0.8688712355945566,0.0017235617974948867,30,-0.2966539165745688,-0.30105268460706835,-0.29837531227410463,-0.29869397115191393,0.0018098706512234542,52
1115.6241925557454,4.831757168147622,6.613724549611409,0.014010135356886558,entropy,,sqrt,5,20,300,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.8705358545380273,0.866230145552314,0.8703989668501774,0.869054988980173,0.001998247541173562,16,-0.2961893239492833,-0.30094041323447734,-0.2986605024705831,-0.2985967465514479,0.0019401479259564959,50
1294.9556013743083,5.732475121722764,8.706480105717977,0.7643966211715278,entropy,,sqrt,5,20,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 350}",0.8698217386063315,0.8664365114147534,0.8712454267038037,0.8691678922416296,0.002016937094671159,12,-0.29623808415054925,-0.301009465747545,-0.29829578543040025,-0.29851444510949815,0.001954035077727595,47
880.1892354488373,3.879571408455447,5.412226756413777,0.03756011535407202,entropy,,sqrt,10,5,250,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250}",0.8699323340043956,0.86602607365503,0.8698297668091379,0.8685960581561879,0.0018177358186361654,45,-0.29951822837930514,-0.30444651201857587,-0.3024692247740552,-0.3021446550573121,0.0020250109519120976,70
1055.3280189037323,3.66523794011986,6.376075426737468,0.09759060957353861,entropy,,sqrt,10,5,300,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.8695787895232358,0.8654771171767075,0.8710108329332917,0.8686889132110783,0.002345124361573934,41,-0.29982865274069315,-0.3049584876361568,-0.3019367995095127,-0.3022413132954542,0.002105286678507302,75
2763.9689927101135,2186.5939888472763,5.810831626256307,0.7429226385105743,entropy,,sqrt,10,5,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 350}",0.8697526644203298,0.866156777670813,0.8696672137276974,0.8685255519396134,0.0016753395889820904,51,-0.299632317184619,-0.3044679621722285,-0.3034120429322596,-0.30250410742970235,0.0020759135770628827,81
2380.9904572168984,2154.462431035578,5.083057085673015,0.40569029270673673,entropy,,sqrt,10,10,250,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250}",0.8698610670945591,0.8658008252292786,0.8699586169620735,0.8685401697619705,0.001937418444864968,50,-0.29948945063813576,-0.30467935324422574,-0.30212569884022134,-0.3020981675741943,0.0021188582999863677,67
5613.649616479874,5.783731851122392,6.4750330448150635,0.08205505421841684,entropy,,sqrt,10,10,300,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.8698429767178799,0.8663854386102829,0.8698741316539644,0.8687008489940423,0.001637291786543976,39,-0.2993720965472125,-0.3046803918739318,-0.30344048629988063,-0.30249765824034164,0.0022673322622718435,80
5849.306869427363,18.381601754928656,7.585795084635417,0.07920194333108287,entropy,,sqrt,10,10,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 350}",0.8697826335868265,0.8662864291543757,0.870950990775385,0.869006684505529,0.0019817679836655767,20,-0.2993101753253164,-0.30469845505579535,-0.30155801812639,-0.3018555495025006,0.002209793852119887,58
888.1845123767853,46.47476097930443,5.469165404637654,0.03109431132470318,entropy,,sqrt,10,20,250,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250}",0.8694633873637929,0.8653863223733783,0.8702280829849439,0.8683592642407051,0.0021252415326467426,62,-0.29995126970487523,-0.30504819452178183,-0.30176614358302106,-0.3022552026032261,0.002109351352309123,77
1099.946264743805,3.1776039519524,6.488587379455566,0.030747829151810697,entropy,,sqrt,10,20,300,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",0.8698821200836123,0.8657967022963342,0.8696949095617375,0.868457910647228,0.0018833099160830784,55,-0.29951379344585694,-0.3046177471657392,-0.3026470836708204,-0.3022595414274722,0.0021016228073339753,78
1290.0683444341023,1.7589330461860506,7.555452267328898,0.05736052249428312,entropy,,sqrt,10,20,350,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 350}",0.8697097507419085,0.8659904680750294,0.8702217157877432,0.868640644868227,0.0018855776883918082,42,-0.29953996929177057,-0.3045416752729334,-0.302430678227978,-0.3021707742642273,0.0020501915736958194,71
1041.812398115794,2.2037815227623643,6.198001861572266,0.06251845427208037,entropy,200,sqrt,1,5,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.8686840998552432,0.8656152589428956,0.8710779150797265,0.8684590912926217,0.0022357884004311794,54,-0.2937904603496348,-0.296456546775694,-0.29259927425252547,-0.29428209379261805,0.0016126407765303125,12
1248.1060868899028,3.7225049848254947,7.426068544387817,0.01052658550631564,entropy,200,sqrt,1,5,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.869005628701969,0.8662333829482256,0.869704162695402,0.8683143914485322,0.001498873959289998,68,-0.2911727323494411,-0.2951075435934543,-0.29168547915516624,-0.29265525169935386,0.0017466213045187883,1
1462.1655628681183,1.293014287189906,8.659820874532064,0.12364849520781955,entropy,200,sqrt,1,5,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350}",0.8688672470563854,0.865571935289623,0.8705883398666587,0.8683425074042224,0.0020812804547586453,65,-0.29176503529956094,-0.2961253318183376,-0.29132037303332425,-0.29307024671707427,0.0021678852775188742,2
1033.7862282594044,3.2709861219394534,5.962429364522298,0.05962455627671182,entropy,200,sqrt,1,10,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.8692745730540798,0.8639798067999034,0.8704431709970823,0.8678991836170219,0.0028121807983629288,79,-0.2929643930302389,-0.29938807759566705,-0.2931398566860246,-0.2951641091039769,0.0029876556291646753,29
1240.8708589076996,5.842053047329227,7.103683233261108,0.036933410813848634,entropy,200,sqrt,1,10,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8694585360339027,0.8650288480113896,0.8702950130087439,0.868260799018012,0.00231070752718237,71,-0.293816990048267,-0.2998224740347781,-0.2921413579538659,-0.29526027401230365,0.0032976949032868254,31
1451.1089305082958,7.4454809569628875,8.30087423324585,0.008078258080975063,entropy,200,sqrt,1,10,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350}",0.8693369988209338,0.8658925309330091,0.8700850916159655,0.8684382071233028,0.0018257895382301063,58,-0.29148959381902995,-0.2961362628186697,-0.2939617400822452,-0.29386253223998166,0.001898291309753464,9
1015.5056728521982,2.0017017469124316,5.642651716868083,0.014997546619738273,entropy,200,sqrt,1,20,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 250}",0.8690354046398938,0.8660099466642385,0.8695248862652221,0.8681900791897847,0.0015544841453232858,72,-0.29483011307248924,-0.2990667279928811,-0.29772084047977276,-0.29720589384838103,0.0017675037050046921,42
1218.7139362494152,3.930042694624305,6.772928953170776,0.031662178114977735,entropy,200,sqrt,1,20,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 300}",0.8691620665899968,0.8650960571565969,0.8696655101617254,0.8679745446361063,0.0020457486787235084,78,-0.29505871631940134,-0.2995788957830098,-0.2974045294465842,-0.29734738051633175,0.0018457979477683219,43
1419.8483588695526,2.2412983914761595,7.8932530879974365,0.06375827848123694,entropy,200,sqrt,1,20,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 350}",0.8692617783254821,0.8654372344785672,0.8703492405953364,0.8683494177997954,0.002106537810313097,63,-0.2947831544350017,-0.29932802915848883,-0.29648772678477014,-0.29686630345942017,0.0018746487292272296,39
976.5059255758921,4.790940536648443,5.795032024383545,0.0013989538530353371,entropy,200,sqrt,5,5,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250}",0.8702235081221696,0.8667141316961998,0.8706199812772296,0.8691858736985331,0.0017552642982837713,11,-0.2941293887836851,-0.2967177913958097,-0.2953543782791745,-0.2954005194862231,0.0010572145095656838,32
1170.9607249101002,4.696054961936614,6.967285792032878,0.027969277888548572,entropy,200,sqrt,5,5,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.8709479773422117,0.8667895677984605,0.8713268565242808,0.8696881338883177,0.002055423945175906,2,-0.29254173091505487,-0.29747117796975325,-0.2947291845486993,-0.29491403114450243,0.0020166785009438455,20
10762.93418375651,13298.018189963674,7.055608669916789,1.928325786325929,entropy,200,sqrt,5,5,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 350}",0.8707918658065787,0.8664744029753386,0.8712235450314005,0.8694966046044392,0.0021442735760609454,3,-0.29349323799580335,-0.29702581206619943,-0.2946789617611663,-0.29506600394105637,0.001467905793405292,25
10349.358996868134,13269.641539093453,5.507579644521077,0.5859532928421761,entropy,200,sqrt,5,10,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250}",0.8698477615310767,0.86632333923866,0.8701008871315443,0.868757329300427,0.0017241904105963091,38,-0.2942536143032669,-0.29793177239135366,-0.29550903764610525,-0.29589814144690857,0.0015266003747082817,36
29310.175896644592,5.459374374908345,6.9445728460947675,0.04117772008975177,entropy,200,sqrt,5,10,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.8700710474607607,0.8657772286466259,0.8705505631584072,0.8687996130885979,0.002146095619550122,34,-0.2931842004724007,-0.2973329908271221,-0.2951340181946299,-0.29521706983138424,0.0016947543642335655,30
29504.49174594879,3.0016611123291668,8.09223461151123,0.027561148164428135,entropy,200,sqrt,5,10,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 350}",0.8708123425520099,0.8671913077431406,0.8712603381576287,0.8697546628175932,0.001821769642216863,1,-0.29473666679654054,-0.2968067554328482,-0.2935078360891959,-0.29501708610619487,0.0013612967961717153,24
948.6658493677775,26.646335221871933,5.586154858271281,0.015951808690778897,entropy,200,sqrt,5,20,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250}",0.8698082302991065,0.8658099982489744,0.8700549773798545,0.8685577353093118,0.0019455530910305896,47,-0.29640795630783695,-0.3031676943444432,-0.2995475894184048,-0.2997077466902283,0.002761974214781127,54
1160.7985146840413,4.148779993054398,6.584217627843221,0.022920557003404764,entropy,200,sqrt,5,20,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.8699789177191379,0.865972829982327,0.8704444466243497,0.8687987314419382,0.0020072316898274573,35,-0.296319881010449,-0.3011476995328921,-0.29830218240484047,-0.2985899209827272,0.001981422559394208,49
1345.7433460553486,2.5854225544387397,7.7287570635477705,0.06961789838840882,entropy,200,sqrt,5,20,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 350}",0.8697732399548725,0.8662345532936007,0.8708818299632415,0.8689632077372383,0.0019818189046515063,25,-0.2964996518135099,-0.3008442642212576,-0.29840409335547846,-0.2985826697967487,0.0017781697336346249,48
918.6527751286825,3.006834109967954,5.507335344950358,0.047351541558294664,entropy,200,sqrt,10,5,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250}",0.8699571813306312,0.8661297481780079,0.8706324708075649,0.8689064667720681,0.0019826965782932375,28,-0.2994532437387527,-0.3047662061706871,-0.30193921614150243,-0.3020528886836474,0.0021704966460720267,65
1104.718289454778,4.976236505320628,6.555771112442017,0.01484816989091131,entropy,200,sqrt,10,5,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.8695491600091176,0.8659705638948567,0.8698017274201948,0.868440483774723,0.001749538174110289,57,-0.2995869216912023,-0.3048295703105361,-0.30226229945805394,-0.3022262638199308,0.0021404540113196813,74
1291.0006494522095,0.6862951285755147,7.604987780253093,0.027929279766126355,entropy,200,sqrt,10,5,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 350}",0.8698121528992087,0.8664568315424406,0.8706760286989642,0.8689816710468712,0.0018198317214696415,23,-0.29920821939715614,-0.30443644666201164,-0.3029270636130609,-0.30219057655740955,0.0021970282915188075,72
923.2440718015035,5.004365857007372,5.661474625269572,0.31317931200818405,entropy,200,sqrt,10,10,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250}",0.8703005281499184,0.8663782985692555,0.8704789562508024,0.8690525943233255,0.0018924151204168717,17,-0.2988725796182355,-0.3045547612634266,-0.30209368538426273,-0.30184034208864163,0.002326647685879676,56
1116.0820500850677,1.7254659855802477,6.510453462600708,0.020872052263740507,entropy,200,sqrt,10,10,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.8696543798271252,0.8662143798311683,0.8700339349982273,0.8686342315521737,0.001718095320544785,44,-0.2995360490994085,-0.30430860037823343,-0.3022765740227374,-0.30204040783345976,0.0019555293024262903,63
1298.970500389735,3.4560565604878217,7.564601341883342,0.012680386185873766,entropy,200,sqrt,10,10,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 350}",0.8700864599549318,0.8660337382129035,0.8703473059910012,0.8688225013862789,0.0019748266069901047,33,-0.2993253136860703,-0.30437823503340633,-0.3022005958983059,-0.3019680482059275,0.0020693899837897385,61
921.1475845972697,3.7931855591139607,5.4421859582265215,0.028773354845820293,entropy,200,sqrt,10,20,250,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250}",0.8703599725368567,0.8664626635517224,0.8701893316270013,0.8690039892385268,0.0017983384488350971,21,-0.29971831554559253,-0.3043626743934271,-0.30222094985582465,-0.3021006465982814,0.0018979588917565286,68
1100.7787181536357,2.372398120543018,6.478488047917684,0.026287197934775037,entropy,200,sqrt,10,20,300,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",0.8698047242272082,0.86580233979882,0.8698544561360149,0.8684871733873477,0.0018985725979014088,53,-0.29976590589144175,-0.3045332579448954,-0.3023276431240487,-0.3022089356534619,0.0019480725513648905,73
1289.087492307027,4.321769755061788,7.604421695073445,0.02501435256142704,entropy,200,sqrt,10,20,350,"{'criterion': 'entropy', 'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 350}",0.8698408845450183,0.8663461855127212,0.870908214807241,0.8690317616216602,0.0019483390789493504,19,-0.2995222457855325,-0.30438104586211756,-0.30174109712752384,-0.30188146292505796,0.0019860784583182692,59
1043.0542175769806,1.752129320833648,6.1807271639506025,0.04265795084191432,entropy,300,sqrt,1,5,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250}",0.8692451064484861,0.8649520094465215,0.8698611680626289,0.8680194279858787,0.0021835254902412356,76,-0.2929716881277703,-0.2969604130837908,-0.29052116813111395,-0.293484423114225,0.002653694501997114,6
1248.79074660937,4.9280605637816715,7.415309985478719,0.09371131643323652,entropy,300,sqrt,1,5,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8695534244605283,0.8654674888552331,0.8704939695160202,0.8685049609439272,0.0021818698047851035,52,-0.29353627730803394,-0.2962514807348619,-0.29302433694094054,-0.29427069832794545,0.0014161320424610122,11
1464.1746453444164,4.837091074291439,8.659672260284424,0.07152496487782209,entropy,300,sqrt,1,5,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350}",0.8688988674635234,0.8655387212291945,0.8696699702723534,0.8680358529883572,0.0017935811760107583,75,-0.2922446715880634,-0.2963006831665067,-0.29368851463506074,-0.2940779564632103,0.0016786018357055192,10
1035.1272914409637,3.896388006212129,5.97515328725179,0.0835022563927525,entropy,300,sqrt,1,10,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.8695903101256465,0.8651625732880474,0.8709645641097613,0.8685724825078184,0.002475581301233234,46,-0.2936755701727308,-0.2965087653661015,-0.2929026514426355,-0.2943623289938226,0.0015502134618635265,13
1241.624813636144,6.694038013600819,7.130401372909546,0.019134274355021873,entropy,300,sqrt,1,10,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8689011071752824,0.8654732319323054,0.8704471919255297,0.8682738436777058,0.002078487290490021,70,-0.29174744688500137,-0.2967513416407548,-0.2927654320998324,-0.29375474020852954,0.002159288244169749,8
1445.942550500234,5.620205753149323,8.282166560490927,0.031200307407038216,entropy,300,sqrt,1,10,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350}",0.869440062284651,0.8651409199444806,0.8705177130103836,0.8683662317465051,0.0023226866536946236,61,-0.29206976443020444,-0.2954760228718602,-0.292753773049041,-0.2934331867837019,0.0014712469563768408,4
