feature,permutation_train,permutation_test
W1,0.0008046052950708704,0.010271550450854594
W1_err,-0.003997586229838479,0.004440829238001487
g_cmodel_mag,-0.005585891426370004,0.0039031852367945596
r_cmodel_mag,-0.004040314661887701,0.0014320956057062295
i_cmodel_mag,-0.006120747610815713,0.00231784588822459
z_cmodel_mag,-0.001105889816426342,0.005772342024301991
y_cmodel_mag,-0.0011878802671525523,0.007272941163297353
g_cmodel_magsigma,-0.009195167612399247,2.5297678794666822e-05
r_cmodel_magsigma,-0.009433057285367585,-5.9995750109398394e-05
i_cmodel_magsigma,-0.00940410950256032,-3.703200768068182e-05
z_cmodel_magsigma,-0.009120012686879342,0.00040109964460599556
y_cmodel_magsigma,-0.009741341549769467,-0.00011862704468301732
g_cmodel_fracdev,0.008895241755136563,0.01686751056695812
r_cmodel_fracdev,-0.0018790917222986092,0.006482175725540995
i_cmodel_fracdev,0.0011101931129170461,0.007015254550965078
z_cmodel_fracdev,-0.006075126646236995,0.0019918331123821575
y_cmodel_fracdev,-0.008003629204644036,0.0024671808141885077
g_kronflux_mag,0.00760847415282917,0.015591281612878483
r_kronflux_mag,-0.007717218960819672,0.001980360409178039
i_kronflux_mag,-0.006925759636582929,0.0006586813873284969
z_kronflux_mag,0.010294615244591299,0.017490362951264382
y_kronflux_mag,0.011904048324018368,0.017284773312991053
g_kronflux_magsigma,-0.009262900914793537,-0.00025046727277955316
r_kronflux_magsigma,-0.009339158822708638,-7.604800427563063e-05
i_kronflux_magsigma,-0.009460330969133124,-0.00011041366467112734
z_kronflux_magsigma,-0.00919935493937063,3.0838435138735854e-05
y_kronflux_magsigma,-0.009082355685852805,0.00010301444091342926
i_kronflux_radius,-0.0019051724753108568,0.010330622531471767
r_sdssshape_shape11,-0.0007825268402142926,0.009865282226919736
i_sdssshape_shape11,-0.004277194073499024,0.0025995242102826444
z_sdssshape_shape11,-0.006603340062663388,0.0018788543922486634
y_sdssshape_shape11,-0.004955232307672808,0.0030078386317232697
r_sdssshape_shape12,-0.005412025792720487,0.0031094125905690717
i_sdssshape_shape12,-0.00586292081508788,0.0017037317903645377
z_sdssshape_shape12,-0.005902449942389754,0.0016856662082669338
y_sdssshape_shape12,-0.005716378462548799,0.002542398804233237
r_sdssshape_shape22,-0.003102720279983484,0.009286066814160887
i_sdssshape_shape22,-0.005292931674869106,0.004168195563807653
z_sdssshape_shape22,-0.005016982129759984,0.0028527070247365005
y_sdssshape_shape22,-0.004517781045874636,0.0026631590664187854
r_sdssshape_shape11sigma,-0.009124619496879816,0.00014287479451680074
i_sdssshape_shape11sigma,-0.00900325139305036,9.124018474926388e-05
z_sdssshape_shape11sigma,-0.00915237627998644,-0.0003926243325658163
y_sdssshape_shape11sigma,-0.008881125696010073,0.0004968543881725962
r_sdssshape_shape12sigma,-0.009232304489274146,0.00021249272250589701
i_sdssshape_shape12sigma,-0.00909588641002168,0.00045659623869831467
z_sdssshape_shape12sigma,-0.008393096756827756,0.001079197648574004
y_sdssshape_shape12sigma,-0.009202534052434763,7.208953458681666e-05
r_sdssshape_shape22sigma,-0.009512742691680898,0.00012318717396586631
i_sdssshape_shape22sigma,-0.009217210289191313,7.288776146208154e-05
z_sdssshape_shape22sigma,-0.008876662826288517,0.00028991426937630127
y_sdssshape_shape22sigma,-0.008526262504260251,0.0007897505283400719
gr,0.06792516891500466,0.07348257773575018
ri,-0.004084937329864924,0.004854757870225712
iz,-0.007556943599449695,0.001670084425601348
zy,-0.0053293524536955905,0.005790124305265376
W1g,-0.00500343918555779,0.003308073157213598
W1r,-0.00840527619801279,0.0019376829440592713
W1i,-0.009138582185189592,-8.049698557432983e-05
W1z,-0.008578018147647803,0.0016836938974602589
W1y,-0.008387702119144635,0.0008241080115465316
