feature,permutation_train,permutation_test
W1,0.016137994643310505,0.008547612688457051
W1_err,0.008407574266079298,0.0014330895459474524
g_cmodel_mag,0.006679566522369118,-0.00049126928512222
r_cmodel_mag,0.006795650023320388,0.0002665800420244002
i_cmodel_mag,0.006917638747938604,1.1696019160345461e-05
z_cmodel_mag,0.007432870638730105,0.000322796173884754
y_cmodel_mag,0.009602756491123021,0.0026599659814351417
g_cmodel_magsigma,0.00896786181336895,0.0009207981579948399
r_cmodel_magsigma,0.00838989304600496,0.002214392005871979
i_cmodel_magsigma,0.0071455343590304254,0.0004496227787147977
z_cmodel_magsigma,0.006752343826525675,-0.0009024512894512671
y_cmodel_magsigma,0.0074748502109871495,0.0017999108877374548
g_cmodel_fracdev,0.008719766474938107,0.0014534216578688808
r_cmodel_fracdev,0.008201669931940547,0.00042926004963272923
i_cmodel_fracdev,0.007963360887224602,0.00126842190820603
z_cmodel_fracdev,0.008294608609086762,0.001480182737651936
y_cmodel_fracdev,0.010173885313947362,0.0014793564598474807
g_kronflux_mag,0.010446790897369163,0.0035813041062777717
r_kronflux_mag,0.007263984864127493,0.0004167767810613343
i_kronflux_mag,0.006915002446590102,0.0001510441174208954
z_kronflux_mag,0.008605308429678549,0.0009716480572523611
y_kronflux_mag,0.009194254983611483,0.0027423602981409
g_kronflux_magsigma,0.010019680880415216,0.00017500915607571166
r_kronflux_magsigma,0.007905635147961665,0.0007966235857699289
i_kronflux_magsigma,0.007256840406903775,0.0007619120806335866
z_kronflux_magsigma,0.007189482295518357,-0.0006988429280143649
y_kronflux_magsigma,0.0067572177173287895,0.0008850980836797584
i_kronflux_radius,0.012011375761185994,0.0036922365093952636
r_sdssshape_shape11,0.007504269658054341,7.863581486056148e-05
i_sdssshape_shape11,0.006894135445584093,-9.346065871396192e-05
z_sdssshape_shape11,0.006895191361589559,-0.00011115848704473796
y_sdssshape_shape11,0.006572981951086021,0.00012500838421569682
r_sdssshape_shape12,0.006865261408254608,-0.000328881113729973
i_sdssshape_shape12,0.006809977173417137,0.00011755148794995174
z_sdssshape_shape12,0.006866448049971274,0.0007084767022281224
y_sdssshape_shape12,0.006741846844266208,0.0001641788486015372
r_sdssshape_shape22,0.0064786215705781025,0.0008487626176822971
i_sdssshape_shape22,0.007136076374051392,2.4814810824946854e-05
z_sdssshape_shape22,0.006705611469273232,-0.00040030910408284104
y_sdssshape_shape22,0.006816002067331628,0.00042500584552440657
r_sdssshape_shape11sigma,0.007580475425528754,0.0011116281968894803
i_sdssshape_shape11sigma,0.00722842441428978,2.2896182478859828e-05
z_sdssshape_shape11sigma,0.007364881143385793,0.000764233885952037
y_sdssshape_shape11sigma,0.007488894744566932,0.0005330019587058699
r_sdssshape_shape12sigma,0.007337124974694298,0.00012513728298713112
i_sdssshape_shape12sigma,0.007545390067303259,5.2417444901808885e-05
z_sdssshape_shape12sigma,0.006804994148362997,-0.00015314964183754665
y_sdssshape_shape12sigma,0.008225839308842409,0.0013932411842410564
r_sdssshape_shape22sigma,0.009625475879587342,0.0011422215622443055
i_sdssshape_shape22sigma,0.007331861548528995,0.0005433238066496759
z_sdssshape_shape22sigma,0.007802229266968719,-0.00014108863270656524
y_sdssshape_shape22sigma,0.007825084524056503,0.0014337780800212085
gr,0.030180398287672605,0.021120015119583002
ri,0.022466840972247937,0.018388351847227036
iz,0.017263850551924254,0.009724378070612938
zy,0.012808363761218078,0.004283507014756771
W1g,0.010400652378208364,0.004905912556902925
W1r,0.008455056086784651,0.0015560915158926436
W1i,0.00742993370438888,0.00047441030483341695
W1z,0.007715780148358609,0.0020635630423878615
W1y,0.007707354371775721,0.0016325037315492175
