permutation,gini,feature
0.009740576784521596,0.011779583855573624,W1
0.005518221821763906,0.008294380427094938,W1_err
0.0016976319896940077,0.004927270308776783,g_cmodel_mag
0.0017130015679639083,0.004530193131766654,r_cmodel_mag
0.003292940849108176,0.0043966653549350095,i_cmodel_mag
0.0050424557415799836,0.005086415826118638,z_cmodel_mag
0.004293308871000656,0.005238945705588055,y_cmodel_mag
0.0008587560617365394,0.005423256489464132,g_cmodel_magsigma
0.0009179154238263543,0.004636713908143517,r_cmodel_magsigma
0.0014631113640599658,0.0041447136508681775,i_cmodel_magsigma
0.002201626493915939,0.004318039002196611,z_cmodel_magsigma
0.002264265588215205,0.004710151036972893,y_cmodel_magsigma
0.0019236122422546058,0.002286379879710724,g_cmodel_fracdev
0.0021876784802339344,0.003348903726991855,r_cmodel_fracdev
0.0023191649806885892,0.004488153150924949,i_cmodel_fracdev
0.0020476579384377525,0.004646646698050807,z_cmodel_fracdev
0.0018230204857297243,0.0035588553950824473,y_cmodel_fracdev
0.0016693052490159843,0.004899610122187399,g_kronflux_mag
0.0017831295402854035,0.004547684375158018,r_kronflux_mag
0.0030551715390696086,0.004433058278000792,i_kronflux_mag
0.004292150913821883,0.004822252947028571,z_kronflux_mag
0.004215375273132094,0.0050520060943698986,y_kronflux_mag
0.0007117878055311611,0.005414236379884602,g_kronflux_magsigma
0.0007526424841824605,0.0047273945584677774,r_kronflux_magsigma
0.0018003587971654837,0.004145887938724118,i_kronflux_magsigma
0.002131204760302411,0.004209828400130302,z_kronflux_magsigma
0.002410207949627652,0.0045860935275713575,y_kronflux_magsigma
0.0017434606481564103,0.004691836697153676,i_kronflux_radius
0.0017223607841670614,0.004645983929646316,r_sdssshape_shape11
0.0016297805697883156,0.0045386393747858566,i_sdssshape_shape11
0.0017853652059897085,0.004765244944247057,z_sdssshape_shape11
0.0017947443225961128,0.004713030694722824,y_sdssshape_shape11
0.001548169601997662,0.004792799975413469,r_sdssshape_shape12
0.001625314149237722,0.004714962008041065,i_sdssshape_shape12
0.0015906379180592827,0.004717484078877328,z_sdssshape_shape12
0.0016870901631552693,0.004799121218908716,y_sdssshape_shape12
0.001716489202482907,0.004724198707022671,r_sdssshape_shape22
0.0017245470125064981,0.004556559938343774,i_sdssshape_shape22
0.0017419208793754137,0.004760275149955632,z_sdssshape_shape22
0.0017223969826396142,0.0047721280515683855,y_sdssshape_shape22
0.0015300177294011268,0.004544789835404817,r_sdssshape_shape11sigma
0.001460033927528026,0.004253192051589159,i_sdssshape_shape11sigma
0.0018624242274485707,0.004699359511545884,z_sdssshape_shape11sigma
0.0017184682609331,0.004749247709595258,y_sdssshape_shape11sigma
0.0013881241046812542,0.004501951266372964,r_sdssshape_shape12sigma
0.0015050645436317511,0.004436277218578924,i_sdssshape_shape12sigma
0.0019022314238272091,0.004435728916724547,z_sdssshape_shape12sigma
0.0018255569688197342,0.005152463916319255,y_sdssshape_shape12sigma
0.0014695887523124007,0.004394987321026241,r_sdssshape_shape22sigma
0.0015270608595215156,0.004065931103552497,i_sdssshape_shape22sigma
0.0019592085280606777,0.004757792229738853,z_sdssshape_shape22sigma
0.0017538537625165034,0.005288369665208126,y_sdssshape_shape22sigma
0.004543217191159872,0.014015185378762878,gr
0.0036935636404179886,0.01754567992261793,ri
0.0002146448250984386,0.013292582426660803,iz
0.0020195718750541936,0.005627494678381585,zy
0.0021040089436286844,0.014660236081760212,W1g
-0.000849638952494014,0.012442254102128604,W1r
0.0002767795741059527,0.00876535924376443,W1i
0.0015933910138030694,0.007033310083254511,W1z
0.0015739281773996527,0.006583008652427135,W1y
0.0008859401350751103,0.0089394214674428,sigma_5
0.0010978011367261953,0.007263136155838914,sigma_3
0.0008979202606296255,0.011024264447571715,sigma_7
0.0017157109609661585,0.013627987384258567,sigma_10
0.002572620469744972,0.012131089970673333,sigma_3_1000
0.002467756186440536,0.008823665295405795,sigma_5_1000
0.002709786710562878,0.010622278029395926,sigma_7_1000
0.0025895261912979675,0.008470853335331837,sigma_10_1000
0.0031862284381716233,0.03466502297078342,sigma_3_3000
0.003970265088543849,0.030159212450031763,sigma_5_3000
0.005897013803308797,0.025872733923110656,sigma_7_3000
0.006376485312729903,0.018061281478800182,sigma_10_3000
0.003051813963929728,0.04330677498588743,sigma_3_5000
0.007099929298089003,0.052255835070771285,sigma_5_5000
0.01603398847517064,0.06158027497624636,sigma_7_5000
0.023015748908380096,0.049383472700833625,sigma_10_5000
0.004269953996231461,0.04759125840107474,sigma_3_10000
0.016488286384041168,0.08910958478231318,sigma_5_10000
0.06210052499142937,0.11802106592034456,sigma_7_10000
