feature,permutation_train,permutation_test,gini
W1,0.005805384175554651,0.004556685968589824,0.011779583855573624
W1_err,0.003384040149970328,0.001545313895023881,0.008294380427094938
g_cmodel_mag,0.0017038682667980625,-0.0008333861605654599,0.004927270308776783
r_cmodel_mag,0.001525640536875687,-0.0007692007659233132,0.004530193131766654
i_cmodel_mag,0.0013576026342680958,-0.00025578170173412573,0.0043966653549350095
z_cmodel_mag,0.0018343086440876233,0.0005627905301206123,0.005086415826118638
y_cmodel_mag,0.0019392764735274663,0.0003223382241035096,0.005238945705588055
g_cmodel_magsigma,0.002261649869102341,-0.0010910857863741796,0.005423256489464132
r_cmodel_magsigma,0.0015940267875159304,-0.0011877347049379001,0.004636713908143517
i_cmodel_magsigma,0.0011278071922258641,-0.0010806074310288534,0.0041447136508681775
z_cmodel_magsigma,0.0011940319170897402,-0.0007353454109716809,0.004318039002196611
y_cmodel_magsigma,0.0014233038750531835,-0.0005546669057370593,0.004710151036972893
g_cmodel_fracdev,0.0009346746814389295,-0.0008610868303878805,0.002286379879710724
r_cmodel_fracdev,0.0017798749145326125,-0.000846300193358851,0.003348903726991855
i_cmodel_fracdev,0.0028266255855805187,-0.0006527063890991262,0.004488153150924949
z_cmodel_fracdev,0.0028843700161732175,-0.0007685308853373485,0.004646646698050807
y_cmodel_fracdev,0.0017776132984310689,-0.0008634969436539889,0.0035588553950824473
g_kronflux_mag,0.001685347803698704,-0.0008331210946110149,0.004899610122187399
r_kronflux_mag,0.001509659336974926,-0.0008182202823143377,0.004547684375158018
i_kronflux_mag,0.0013737904785974624,-0.0003325280029060999,0.004433058278000792
z_kronflux_mag,0.0017022621538587874,0.0002880905242325464,0.004822252947028571
y_kronflux_mag,0.0018155249212357487,0.00012695628942323753,0.0050520060943698986
g_kronflux_magsigma,0.0023131718146058855,-0.001144358055067185,0.005414236379884602
r_kronflux_magsigma,0.0017280878999302123,-0.0011888537576728957,0.0047273945584677774
i_kronflux_magsigma,0.0011232501510990052,-0.0009511492543032111,0.004145887938724118
z_kronflux_magsigma,0.0011835276863707556,-0.0008156002310364766,0.004209828400130302
y_kronflux_magsigma,0.001349673851020546,-0.00066391949962293,0.0045860935275713575
i_kronflux_radius,0.0011774768130473252,-0.0009428899224858492,0.004691836697153676
r_sdssshape_shape11,0.0011078435424564104,-0.0009180103040180206,0.004645983929646316
i_sdssshape_shape11,0.001120871360398105,-0.0009214285783734807,0.0045386393747858566
z_sdssshape_shape11,0.001179472413356179,-0.0009410869159565497,0.004765244944247057
y_sdssshape_shape11,0.001113359769590187,-0.0008977922955265191,0.004713030694722824
r_sdssshape_shape12,0.001061910680609272,-0.0009724113910242194,0.004792799975413469
i_sdssshape_shape12,0.0010441671498287637,-0.001008838004752599,0.004714962008041065
z_sdssshape_shape12,0.0010470389770650772,-0.0009966650471693317,0.004717484078877328
y_sdssshape_shape12,0.0010687609251716819,-0.0010159586586169962,0.004799121218908716
r_sdssshape_shape22,0.0011264123131027315,-0.0008812817663103045,0.004724198707022671
i_sdssshape_shape22,0.0011209259335455506,-0.000936098774188876,0.004556559938343774
z_sdssshape_shape22,0.0011433534502141758,-0.0009237857874653995,0.004760275149955632
y_sdssshape_shape22,0.0011570941487821413,-0.0009291172287453353,0.0047721280515683855
r_sdssshape_shape11sigma,0.001261541651439102,-0.0010035953284291226,0.004544789835404817
i_sdssshape_shape11sigma,0.001049141548973953,-0.0010361957785864906,0.004253192051589159
z_sdssshape_shape11sigma,0.0013331739482681515,-0.0008607863466486565,0.004699359511545884
y_sdssshape_shape11sigma,0.0013687292281423884,-0.0008842552334218009,0.004749247709595258
r_sdssshape_shape12sigma,0.001240393196616026,-0.000984161703682318,0.004501951266372964
i_sdssshape_shape12sigma,0.0011912369998271128,-0.0010176634697869336,0.004436277218578924
z_sdssshape_shape12sigma,0.0012388853480089408,-0.0008828241610387236,0.004435728916724547
y_sdssshape_shape12sigma,0.0015813314615710228,-0.0008156318780164021,0.005152463916319255
r_sdssshape_shape22sigma,0.0011946469552556183,-0.0010416732420956605,0.004394987321026241
i_sdssshape_shape22sigma,0.0010199387378314977,-0.0010018608043114534,0.004065931103552497
z_sdssshape_shape22sigma,0.001458819132215683,-0.0008325369154146648,0.004757792229738853
y_sdssshape_shape22sigma,0.0018180946645239098,-0.0007917946370765705,0.005288369665208126
gr,0.008811147336283298,0.0005138000773985038,0.014015185378762878
ri,0.009595743985984987,0.002844802310076,0.01754567992261793
