epoch,loss,val_loss
0,0.3115854561328888,0.31374984979629517
1,0.3105609714984894,0.3103726804256439
2,0.30877378582954407,0.3102031350135803
3,0.30828168988227844,0.31099340319633484
4,0.3075689673423767,0.3114350438117981
5,0.30734679102897644,0.31219738721847534
6,0.30745962262153625,0.3121627867221832
7,0.3076756000518799,0.31380948424339294
8,0.3067035973072052,0.31288760900497437
9,0.3062981963157654,0.3128764033317566
10,0.3058720529079437,0.3132948577404022
11,0.30566367506980896,0.3130786120891571
12,0.30575042963027954,0.31108492612838745
13,0.30554714798927307,0.3115803301334381
14,0.3053632974624634,0.3133492171764374
15,0.30527424812316895,0.31364309787750244
16,0.3051600456237793,0.3135829269886017
17,0.304788202047348,0.31554529070854187
18,0.30478110909461975,0.31586959958076477
19,0.30445122718811035,0.3122338354587555
20,0.3046818673610687,0.31297555565834045
21,0.30436310172080994,0.31211045384407043
22,0.30343014001846313,0.31175848841667175
