epoch,loss,val_loss
0,0.18283018469810486,0.20468850433826447
1,0.1781875640153885,0.19794495403766632
2,0.1756616085767746,0.2021908313035965
3,0.17574937641620636,0.2044905722141266
4,0.17561888694763184,0.1951473206281662
5,0.17552664875984192,0.20206646621227264
6,0.174052894115448,0.19901204109191895
7,0.1734045147895813,0.20333810150623322
8,0.17328256368637085,0.20142948627471924
9,0.17310041189193726,0.20679353177547455
10,0.1729562133550644,0.19930626451969147
11,0.1720668077468872,0.19150564074516296
12,0.1714554727077484,0.19614273309707642
13,0.1711222231388092,0.19795946776866913
14,0.17108416557312012,0.198268860578537
15,0.17105762660503387,0.19606977701187134
16,0.17009097337722778,0.20317816734313965
17,0.1707051545381546,0.19849427044391632
18,0.17003726959228516,0.19631195068359375
19,0.17010028660297394,0.19790324568748474
20,0.16978107392787933,0.2068651020526886
21,0.17000149190425873,0.19963766634464264
22,0.16964156925678253,0.1986026018857956
23,0.16859063506126404,0.20361165702342987
24,0.16815513372421265,0.20100754499435425
25,0.1680602729320526,0.19703538715839386
26,0.1690787971019745,0.19009467959403992
27,0.16839997470378876,0.1982262134552002
28,0.167552649974823,0.19835932552814484
29,0.16791781783103943,0.20228110253810883
30,0.1678779274225235,0.2032865285873413
31,0.16724620759487152,0.19613710045814514
32,0.16745209693908691,0.20084702968597412
33,0.1665881872177124,0.20621618628501892
34,0.16689127683639526,0.19612547755241394
35,0.1672496199607849,0.20207040011882782
36,0.16628791391849518,0.1953328400850296
37,0.165365532040596,0.1979874074459076
38,0.16530124843120575,0.20552802085876465
39,0.16563297808170319,0.1959860473871231
40,0.16649599373340607,0.19735485315322876
41,0.16526345908641815,0.1977965384721756
42,0.1641484946012497,0.19995369017124176
43,0.16456475853919983,0.19728252291679382
44,0.16590411961078644,0.19708621501922607
45,0.16573350131511688,0.204241544008255
46,0.16465328633785248,0.19982223212718964
