mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
112.00115251541138,4.917626722066773,2.469358523686727,0.2795623893952691,100,15,2,sqrt,,gini,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.7086098025458555,0.704293961991821,0.7067797289712132,0.7065611645029634,0.0017686996620960703,16
64.76882704099019,0.32948399388075617,2.89552640914917,0.5480581177131075,80,15,1,log2,30,gini,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'gini'}",0.7087701713942067,0.7045144735787026,0.7051158688156524,0.7061335045961873,0.0018805013357418505,17
120.57342902819316,0.7432713591538838,2.89025616645813,0.27211377514705987,120,15,1,log2,30,entropy,"{'n_estimators': 120, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'entropy'}",0.7078480505161873,0.7026501483441584,0.7058575896078904,0.705451929489412,0.0021413339839592995,18
83.5271824200948,0.7392349316936632,2.2700127760569253,0.42148315142162346,50,10,1,sqrt,30,entropy,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'entropy'}",0.7075473589255287,0.70275038088365,0.7052161013551439,0.7051712803881075,0.0019586145227142855,19
108.70674061775208,1.9744113499412288,3.08229398727417,0.5459404035556031,100,15,1,log2,30,log_loss,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'log_loss'}",0.7080284654705823,0.7026902413599551,0.7036324272311764,0.7047837113539046,0.002326406458074344,20
58.14922761917114,4.78005210045533,1.4352866013844807,0.22929770221674484,50,15,1,sqrt,30,gini,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.7044001202766362,0.704414241039211,0.7043941945313127,0.7044028519490534,8.408810671953465e-06,21
60.88768124580383,0.563774446467237,1.5206101735432942,0.21655486415867578,50,10,4,sqrt,30,gini,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.7050415956700411,0.7028506134231417,0.7031713575495149,0.703687855547566,0.0009661533480940847,22
107.10950255393982,9.270984392232332,2.3851637045542398,0.06607790421901337,100,15,4,log2,30,entropy,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'entropy'}",0.7043800741705923,0.7009461951728009,0.7021489856467004,0.7024917516633645,0.0014226729887792645,23
83.74261816342671,0.4183778448231074,1.733559528986613,0.06756623997629166,120,15,4,log2,30,gini,"{'n_estimators': 120, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'gini'}",0.703036985065651,0.7001643813647662,0.7013671718386657,0.7015228460896944,0.0011778904476249866,24
137.71403209368387,3.2351941015631636,2.2027715841929116,0.17601193561702985,100,5,1,sqrt,20,log_loss,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss'}",0.7023353713541145,0.6987811723197819,0.702189078662497,0.7011018741121311,0.0016420704399558036,25
35.192848682403564,0.4769311187422232,1.0969334443410237,0.41468891651881173,20,2,1,log2,,entropy,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.7015134810063145,0.6991219629540534,0.7026301018362601,0.7010885152655426,0.001463376578290753,26
49.36329650878906,2.3000725300242326,1.8167955875396729,0.5751818738719839,50,15,4,log2,,gini,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.7023554174601584,0.6976385213695774,0.7000641488252747,0.7000193625516702,0.0019259251525889482,27
51.5861447652181,1.7436066894094195,1.0736308892567952,0.1389633242505942,20,2,2,sqrt,30,log_loss,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'log_loss'}",0.7022351408238949,0.697798893432764,0.6988212653355785,0.6996184331974126,0.0018967832732962489,28
111.88140209515889,1.4249938703134288,3.062330722808838,0.2145322843226479,120,5,2,log2,20,entropy,"{'n_estimators': 120, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.6990478099629147,0.698540614225002,0.7010063346964959,0.6995315862948042,0.0010631632095961868,29
44.414743185043335,0.3634699625303977,2.3152922789255777,0.31609947316157516,50,5,2,log2,20,gini,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.6986067956299489,0.6973979632747975,0.6995830326357149,0.6985292638468205,0.0008937338944194486,30
88.42082945505778,0.5003089091986274,2.920124610265096,0.07489874618300449,80,15,1,sqrt,20,gini,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.6986669339480805,0.6959345681982199,0.697859032956459,0.6974868450342532,0.0011461089345636342,31
113.28457156817119,1.0710174774452015,2.6168830394744873,0.129186544093702,80,10,2,sqrt,20,log_loss,"{'n_estimators': 80, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss'}",0.6978049513881929,0.695012428834897,0.698420335177612,0.6970792384669006,0.0014828915094677317,32
57.74212694168091,0.7494123315670836,2.440330425898234,0.15538362263530817,50,5,1,log2,20,log_loss,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'log_loss'}",0.6986268417359928,0.6937294523294042,0.6983802421618154,0.6969121787424041,0.00225277804832191,33
153.21469720204672,0.9438090185681336,1.7515013217926025,0.09919259732449037,120,10,4,sqrt,20,log_loss,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss'}",0.6980855968728075,0.6941303824873707,0.6982599631144255,0.6968253141582013,0.001906933564545985,34
55.52238210042318,0.08816610094640114,2.577079693476359,0.46223950989410173,80,10,2,log2,20,gini,"{'n_estimators': 80, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.69758444422171,0.6946515916927272,0.6968166145457462,0.6963508834867277,0.0012417957571439272,35
45.27292720476786,1.487538912114253,1.0689500172932942,0.3230962887666967,20,2,4,sqrt,30,entropy,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'entropy'}",0.6967825999799538,0.6949121962954053,0.6971574051800177,0.6962840671517924,0.0009820529413602913,36
32.27732984224955,0.7302729821641691,1.0866127014160156,0.10387483020658841,20,2,4,sqrt,30,gini,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.695960709632154,0.6965961029588645,0.6959546147061182,0.6961704757657122,0.0003009741602351511,37
153.62692379951477,2.2432400414547935,3.018887758255005,0.5957600596704669,120,10,10,sqrt,,entropy,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.6978650897063245,0.6940501964557774,0.6964758239114747,0.6961303700245255,0.0015764636414612315,38
110.68676503499348,0.4994182118885749,2.3236516316731772,0.3377844337268336,80,2,4,sqrt,20,log_loss,"{'n_estimators': 80, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss'}",0.69758444422171,0.694330847566354,0.6963956378798813,0.6961036432226484,0.0013442267811708212,39
151.40455102920532,1.9154032402939611,2.625408967336019,0.48021687756038806,120,10,10,sqrt,,log_loss,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'log_loss'}",0.6981858274030269,0.6935490337583193,0.6962753588324914,0.6960034066646125,0.0019027054969368705,40
25.041255791982014,0.4177193240698651,1.639760971069336,0.14928498244540697,20,5,4,log2,,gini,"{'n_estimators': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.6963215395409442,0.6935490337583193,0.6978189399406624,0.6958965044133086,0.001768900948102321,41
34.272007862726845,0.28055435184882743,0.998547633488973,0.0982624030591368,20,15,1,sqrt,30,gini,"{'n_estimators': 20, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.6963816778590759,0.6957341031192367,0.6955336380402534,0.6958831396728553,0.0003618948321571063,42
61.693270206451416,1.035073019408687,2.3033315340677896,0.20444211199438514,80,15,1,log2,20,gini,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.6974040292673148,0.6931280570924545,0.6965961029588645,0.6957093964395447,0.0018548442609553025,43
137.3077274163564,4.494405848539999,2.623732884724935,0.27973030925950737,100,15,10,sqrt,,log_loss,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'log_loss'}",0.6975042597975343,0.6938296848688958,0.6953933124849652,0.6955757523837983,0.0015056755879137775,44
33.99518863360087,0.17714956682110353,1.5167616208394368,0.19227849214819817,20,5,4,log2,,log_loss,"{'n_estimators': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'criterion': 'log_loss'}",0.6962814473288563,0.6933686151872344,0.696876754069441,0.695508938861844,0.0015328267140410896,45
100.34838239351909,1.746694436953723,2.705831289291382,0.39702647377151645,100,15,10,sqrt,,gini,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.696361631753032,0.6933084756635394,0.6959546147061182,0.6952082407075633,0.0013535745604363603,46
96.39116684595744,1.8400925744783212,2.939300060272217,0.24652631356617827,100,10,4,log2,20,entropy,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.6953192342387491,0.6928674524897763,0.6959947077219149,0.6947271314834801,0.0013435948239287766,47
112.11047450701396,1.355068321425621,2.2989773750305176,0.38783665756247987,120,10,10,sqrt,30,gini,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.6937155457552371,0.693528987250421,0.6960949402614065,0.6944464910890216,0.0011681151553913193,48
39.12247451146444,1.054753567907896,1.2305307388305664,0.17578461226686903,20,10,4,sqrt,,log_loss,"{'n_estimators': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'log_loss'}",0.6959807557381978,0.6939499639162858,0.6930278245529629,0.6943195147358155,0.0012335251658950508,49
109.01529876391093,1.750793771977778,2.5099140803019204,0.18884684390443152,80,15,10,sqrt,30,log_loss,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'log_loss'}",0.6964217700711637,0.6930478710608612,0.693348568679336,0.694272736603787,0.0015245465768260412,50
81.71703060468037,0.46192214079620714,2.2107433478037515,0.16066915408481955,80,2,10,sqrt,30,gini,"{'n_estimators': 80, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini'}",0.6956800641475394,0.6919453131264534,0.693288429155641,0.6936379354765446,0.0015446050840779945,51
55.68919920921326,0.4717227290607303,1.6197561422983806,0.4160012020887542,50,10,4,log2,20,log_loss,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'log_loss'}",0.6946176205272125,0.6915644294763852,0.6932683826477427,0.6931501442171135,0.0012492608863033923,52
79.73571809132893,1.8219754967491142,2.3771661122639975,0.33135179690008787,80,5,10,log2,30,entropy,"{'n_estimators': 80, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'entropy'}",0.6956399719354516,0.6902614064629942,0.693348568679336,0.693083315692594,0.0022037862866151445,53
101.92759005228679,3.139373113303182,2.6603711446126304,0.30272083537506606,100,10,10,log2,,entropy,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.6951388192843541,0.6907425226525539,0.6932082431240478,0.6930298616869853,0.00179920741281836,54
32.11744292577108,0.34055487505885823,1.2740646203358967,0.27126765877502523,20,15,4,log2,30,entropy,"{'n_estimators': 20, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'entropy'}",0.6945173899969931,0.6913439178895037,0.692546708363403,0.6928026720832999,0.0013081461115336517,55
91.57998919487,0.6790971095303733,2.5213489532470703,0.5799213413850232,80,15,2,log2,20,entropy,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.6938959607096321,0.6907425226525539,0.6936492662978109,0.692762583219999,0.0014319446114325009,56
82.26325988769531,1.4958705743619416,2.2033299605051675,0.16878898001924375,80,10,10,log2,30,log_loss,"{'n_estimators': 80, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'log_loss'}",0.6959406635261101,0.6899005693208243,0.6922460107449282,0.692695747863954,0.0024862799667178695,57
78.55914171536763,0.7580337777356093,2.313953479131063,0.24433895166201872,50,2,10,sqrt,,entropy,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.6929337476195249,0.6906021970972657,0.694210568518964,0.6925821710785849,0.0014939412365366181,58
75.88591090838115,1.3456772303803874,3.092592477798462,0.1715688565413852,100,15,10,log2,,gini,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.6941966523002907,0.6896600112260445,0.6938497313767942,0.6925687983010431,0.002061693513845562,59
84.60243837038676,1.7132907224221943,2.2287121613820395,0.44378240857978446,80,10,10,log2,30,entropy,"{'n_estimators': 80, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 30, 'criterion': 'entropy'}",0.6938558684975443,0.6918450805869617,0.6919052201106567,0.6925353897317209,0.00093404222560527,60
23.300127903620403,1.281477552401367,1.2303333282470703,0.1010514736243902,20,2,2,log2,20,gini,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini'}",0.6925528716046908,0.6913840109053003,0.6917849410632668,0.6919072745244194,0.0004849625005661537,61
54.221248706181846,0.6852092037802617,2.465036630630493,0.33629955037121245,80,5,10,log2,,gini,"{'n_estimators': 80, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.6946376666332565,0.6895196856707562,0.6908828482078422,0.6916800668372849,0.002164116515729078,62
63.87655099232992,1.0295303134845342,1.5891233285268147,0.19485678600730044,50,10,10,log2,,entropy,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy'}",0.6928736093013932,0.6880562905941785,0.6922861037607249,0.6910720012187656,0.0021458756749501676,63
143.0527744293213,0.8410960913677445,3.1552560329437256,0.4065252876479168,120,5,10,sqrt,20,entropy,"{'n_estimators': 120, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.691490427984364,0.6879560580546868,0.6908227086841472,0.6900897315743993,0.0015331632403872818,64
83.1742746035258,0.6090882759723322,3.043477932612101,0.14201478929470618,80,15,10,sqrt,20,gini,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.6920918111656811,0.687033918691364,0.6897201507497394,0.6896152935355948,0.002066206725210394,65
43.046085834503174,1.7781513802450761,1.128629446029663,0.3474981374496412,20,10,4,sqrt,20,entropy,"{'n_estimators': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.690488122682169,0.6882367091652634,0.6888982439259081,0.6892076919244469,0.0009448224714643543,66
142.5680328210195,2.41079073545747,2.34944224357605,0.37025474294853516,100,15,10,sqrt,20,log_loss,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss'}",0.6902475694096422,0.6873546628177372,0.6892189880522813,0.6889404067598869,0.0011973394922983667,67
104.68086194992065,0.9142013744812425,3.20994504292806,0.3153601708581612,80,15,10,sqrt,20,entropy,"{'n_estimators': 80, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.6912498747118372,0.686111779328041,0.6893793601154679,0.6889136713851154,0.002123308038326026,68
37.17057458559672,0.32853300618967307,0.8124969005584717,0.21918717745645824,20,10,2,log2,20,entropy,"{'n_estimators': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy'}",0.6881226821689886,0.6884772672600433,0.6881765696415685,0.6882588396902002,0.00015601050685975628,69
52.9970186551412,0.8996015221798758,1.8807733058929443,0.28726297568899695,50,10,10,sqrt,20,gini,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.6892853563195349,0.6859514072648545,0.6886576858311282,0.6879648164718392,0.001446571817915789,70
67.05132953325908,1.2961149157893017,2.374871015548706,0.5328141500316932,100,2,10,sqrt,10,gini,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini'}",0.6649293374761952,0.6607729933445594,0.6624969930238153,0.6627331079481898,0.00170501453137115,71
73.58124295870464,0.6766971030915386,2.329150358835856,0.300813429778407,120,2,10,sqrt,10,gini,"{'n_estimators': 120, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini'}",0.6655708128696001,0.6594699703311683,0.6631184347686633,0.6627197393231438,0.0025065631800526077,72
93.34799257914226,1.3477138346903699,1.9173015753428142,0.12739620894161005,100,15,4,sqrt,10,log_loss,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'log_loss'}",0.6634258795229027,0.6609133188998476,0.6634391788950365,0.6625927924392623,0.0011875795399383334,73
90.63558650016785,2.2683510070027832,1.2553598086039226,0.17527853390847764,100,5,1,sqrt,10,log_loss,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'log_loss'}",0.6644482309311416,0.6599510865207281,0.6631184347686633,0.6625059174068443,0.001886347458436642,74
55.23113250732422,9.603165173502207,1.012256145477295,0.09279700353203718,100,15,2,sqrt,10,entropy,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.6643880926130099,0.6594900168390666,0.6629380161975784,0.6622720418832183,0.002054333292070386,75
58.87936242421468,1.2811259228378253,2.1183765729268393,0.5015705895090848,120,2,2,log2,10,gini,"{'n_estimators': 120, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.6641475393404831,0.6592093657284901,0.6632988533397483,0.6622185861362405,0.0021558637215397572,76
75.22759183247884,0.4487048279397321,1.7327156066894531,0.20135751051056122,80,10,10,sqrt,10,entropy,"{'n_estimators': 80, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.6635060639470782,0.6601515515997113,0.6629580627054767,0.6622052260840887,0.0014692992674597166,77
105.21287902196248,0.5384515396142944,2.958448648452759,0.30810640960950725,120,10,2,sqrt,10,entropy,"{'n_estimators': 120, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.6652500751728977,0.6597706679496431,0.6615949001683906,0.6622052144303104,0.0022782066782582426,78
108.243062098821,0.9308347322758767,1.7780887285868328,0.2323361040437373,120,15,2,sqrt,10,entropy,"{'n_estimators': 120, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}",0.6636664327954295,0.6598909469970331,0.6627776441343918,0.6621116746422847,0.0016116678269805073,79
50.27891318003336,2.796404326117881,1.9025513331095378,0.182186301361107,100,10,4,log2,10,gini,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.6638869399619124,0.6600112260444231,0.6621962954053404,0.6620314871372254,0.001586539403121232,80
