epoch,loss,val_loss
0,0.6428074240684509,0.6472460031509399
1,0.642315685749054,0.6462720632553101
2,0.6423057913780212,0.6459790468215942
3,0.6422240138053894,0.6456788182258606
4,0.6415836215019226,0.6456758379936218
5,0.6419385075569153,0.6453233361244202
6,0.6419937610626221,0.6452684998512268
7,0.6419360637664795,0.6451564431190491
8,0.6416911482810974,0.6452041268348694
9,0.6417818069458008,0.645235002040863
10,0.6415307521820068,0.6449859738349915
11,0.6414405107498169,0.6452873945236206
12,0.6416033506393433,0.6452012658119202
13,0.6408849358558655,0.6449398398399353
14,0.6410132646560669,0.6449958682060242
15,0.641308069229126,0.6454923152923584
16,0.6411343216896057,0.6451337337493896
17,0.6409369707107544,0.6452502012252808
18,0.6410409808158875,0.6450225710868835
19,0.6408441662788391,0.6450530886650085
20,0.6407060623168945,0.6449734568595886
21,0.6410203576087952,0.6453700661659241
22,0.6409186124801636,0.6451935172080994
23,0.6407721638679504,0.6451818943023682
24,0.6408729553222656,0.6450505256652832
25,0.640967071056366,0.6456043124198914
26,0.6405788064002991,0.6444851160049438
27,0.6407687664031982,0.6450909376144409
28,0.6405088901519775,0.6449320912361145
29,0.6405684947967529,0.6447622179985046
30,0.6404023766517639,0.6449160575866699
31,0.640275239944458,0.644807755947113
32,0.6403306722640991,0.644596517086029
33,0.6403833627700806,0.6451053619384766
34,0.6401541829109192,0.6450998783111572
35,0.6402390599250793,0.6451061367988586
36,0.6400956511497498,0.6449069380760193
37,0.6399984359741211,0.644949734210968
38,0.6400126814842224,0.6450580954551697
39,0.6401196718215942,0.6449167132377625
40,0.639707088470459,0.6444028615951538
41,0.6399437785148621,0.6452676057815552
42,0.6402139067649841,0.6450433135032654
43,0.6400643587112427,0.6445448994636536
44,0.6399988532066345,0.6446908712387085
45,0.6397911310195923,0.6450173854827881
46,0.6398558616638184,0.6448512077331543
47,0.6398086547851562,0.6444579362869263
48,0.6399925947189331,0.6448413729667664
49,0.6401141285896301,0.6450284123420715
50,0.6395747065544128,0.6446084380149841
51,0.6394720077514648,0.645182192325592
52,0.6393130421638489,0.6446326375007629
53,0.6395031213760376,0.6446277499198914
54,0.6396762132644653,0.6447967886924744
55,0.6395997405052185,0.6450144648551941
56,0.6396052837371826,0.6444857716560364
57,0.6395898461341858,0.6450371146202087
58,0.6394075751304626,0.6449229121208191
59,0.6396974921226501,0.6445598602294922
60,0.6394174695014954,0.6449668407440186
