feature,permutation_train,permutation_test
W1,-0.033808594880134324,0.028440655675705917
W1_err,-0.04430765057263475,0.03661758512265473
g_cmodel_mag,-0.0748304120341029,0.020095352719851634
r_cmodel_mag,-0.08576904272355135,-0.0021331664284726104
i_cmodel_mag,-0.08657633647934493,-0.0011508091244455398
z_cmodel_mag,-0.08531202140915584,0.0010627687385904583
y_cmodel_mag,-0.08736699726880415,-0.0009523785750240599
g_cmodel_magsigma,-0.07817954996902188,-0.00015396685401003474
r_cmodel_magsigma,-0.06939319825235724,0.009599396318016762
i_cmodel_magsigma,-0.08033369692881398,-0.0043845678548006806
z_cmodel_magsigma,-0.08254745090928362,0.0023499539748003118
y_cmodel_magsigma,-0.08380422377410213,-0.002392629326931739
g_cmodel_fracdev,-0.08430771869555831,-0.003516728782348544
r_cmodel_fracdev,-0.08201338371022471,-0.0032388497896747026
i_cmodel_fracdev,-0.08313242511127239,0.0010857749790905702
z_cmodel_fracdev,-0.08516324061513492,-0.00012849589823415997
y_cmodel_fracdev,-0.08415651119798595,-0.0013518490442648856
g_kronflux_mag,-0.0845802936821286,-0.0030518189245328786
r_kronflux_mag,-0.0808174910380095,-0.00010742103255134694
i_kronflux_mag,-0.08404390259661143,-0.0004290907536628197
z_kronflux_mag,-0.08540015834674486,6.660867557495287e-05
y_kronflux_mag,-0.08578132783887193,-0.004086146022060255
g_kronflux_magsigma,-0.08384901635545583,0.0008223299216465474
r_kronflux_magsigma,-0.07879317839499644,-0.007721364837943168
i_kronflux_magsigma,-0.08024645490388804,0.00024106107279309175
z_kronflux_magsigma,-0.08117100420087642,0.002383443808538499
y_kronflux_magsigma,-0.08224874019019812,0.0012873516567848409
i_kronflux_radius,-0.08275335701657982,-0.003618703489699393
r_sdssshape_shape11,-0.0852766160475269,-0.0012231257532300255
i_sdssshape_shape11,-0.08529804244916384,-0.0012788040023024028
z_sdssshape_shape11,-0.08661140200028994,-0.0018768602317131844
y_sdssshape_shape11,-0.0853051344500585,-0.002613592949470389
r_sdssshape_shape12,-0.08641485635221935,-0.00180839673511346
i_sdssshape_shape12,-0.08649319182687432,-0.0043267512028247745
z_sdssshape_shape12,-0.08675089864568264,-0.0036709059003889877
y_sdssshape_shape12,-0.085754391420088,-0.002541489522835949
r_sdssshape_shape22,-0.08478124884490956,-0.0013260002347061928
i_sdssshape_shape22,-0.08604201168081171,-0.0027700099608714
z_sdssshape_shape22,-0.0852133171121815,-0.004754816149919572
y_sdssshape_shape22,-0.08554968125335671,-0.003392420432990928
r_sdssshape_shape11sigma,-0.08070030356162972,0.0004906975862175589
i_sdssshape_shape11sigma,-0.08071335198820284,0.006472102333842766
z_sdssshape_shape11sigma,-0.07336027468800455,0.005406241307627457
y_sdssshape_shape11sigma,-0.08095243526125961,0.0007932797078572529
r_sdssshape_shape12sigma,-0.08066581880583923,-0.0007521750653778358
i_sdssshape_shape12sigma,-0.08161301029785228,-0.0015067344742066835
z_sdssshape_shape12sigma,-0.07638936742332658,0.006094172412321908
y_sdssshape_shape12sigma,-0.08082063664035888,0.004637799068831661
r_sdssshape_shape22sigma,-0.07651723914075315,0.0048499827634505
i_sdssshape_shape22sigma,-0.08159434830489498,0.003434666997327307
z_sdssshape_shape22sigma,-0.08086797267744861,-0.0041083549163396516
y_sdssshape_shape22sigma,-0.07878735655699687,0.004137291819339861
gr,-0.0775943076900002,0.005733106172722158
ri,-0.06179606561882811,-0.0005333452348125212
iz,-0.08498096099294483,-0.005422768629577468
zy,-0.08081399285346724,-0.006677317322142828
W1g,-0.08248911111946611,-4.120872118762442e-06
W1r,-0.07979706675945442,-0.00904697716152969
W1i,-0.07735656499057286,-0.002564426663809849
W1z,-0.08691675378213304,-0.0035527708270728375
W1y,-0.08317522300021318,0.0018845076963801555
sigma_5,-0.08683929779840793,-0.0022907945279972974
sigma_3,-0.08618506045154106,-0.0015336247324093666
sigma_7,-0.08708689577674888,-0.0023569256542332884
sigma_10,-0.08651939411398624,-0.0025402113881694
sigma_3_1000,-0.08712792033398375,-0.0029012613150597444
sigma_5_1000,-0.08702104699375357,-0.0025106805194183845
sigma_7_1000,-0.08701259971748054,-0.002343279781849006
sigma_10_1000,-0.08642656610922916,-0.0013740031091629135
sigma_3_3000,-0.08719698465138981,-0.0017335686386303895
sigma_5_3000,-0.08701330055228573,-0.0025448965731365014
sigma_7_3000,-0.08696724816361001,-0.002617574619017682
sigma_10_3000,-0.08695889046612049,-0.0018049388954630707
sigma_3_5000,-0.0871908004640567,-0.0006420348050126812
sigma_5_5000,-0.08629557336376781,-0.002592649727387819
sigma_7_5000,-0.08770823747899836,-0.0014496917393639341
sigma_10_5000,-0.08760075162348202,-0.0024598367247823383
sigma_3_10000,0.02315887360499419,0.10990494434357567
sigma_5_10000,-0.011351385528794888,0.06389433563579955
sigma_7_10000,0.00512508298109271,0.06441914025397927
