feature,permutation_train,permutation_test
W1,0.02834872819483225,0.03135780065299909
W1_err,0.04503281222676869,0.045153667952844034
g_cmodel_mag,0.0035852399080587016,0.004221769350156168
r_cmodel_mag,-0.0008950530963557357,0.00039289918976970206
i_cmodel_mag,0.0003169111527502322,0.0016606293752974288
z_cmodel_mag,0.002145013654441197,0.003278945764121355
y_cmodel_mag,0.0011625658777874026,0.0023698089021684243
g_cmodel_magsigma,0.0003283225612258356,0.00032496760766409505
r_cmodel_magsigma,8.782730538736683e-05,0.0005817789264486173
i_cmodel_magsigma,-0.0007685812230554534,0.0004695763824112964
z_cmodel_magsigma,-0.0007937672217543934,0.0002878023286589926
y_cmodel_magsigma,-0.0006595404981607489,0.00036348757870019455
g_cmodel_fracdev,-0.0005216217505277232,0.00045010213539731225
r_cmodel_fracdev,-0.00010015040505673145,0.0013468683488506716
i_cmodel_fracdev,-3.864194340263971e-05,0.0005288369977057839
z_cmodel_fracdev,-0.000618903075825683,0.0001072071557811638
y_cmodel_fracdev,-0.00023235292780299233,0.0007270683951902113
g_kronflux_mag,-0.0005551530810531391,0.0006129862818541332
r_kronflux_mag,-0.00021834133183129545,0.0006799113864004447
i_kronflux_mag,-0.0004917279562248744,0.0006310157158962992
z_kronflux_mag,-0.00043115308544194875,0.0008280884484563877
y_kronflux_mag,0.0009200227880041822,0.0028360706083296883
g_kronflux_magsigma,-0.0006017971139071765,0.00034221022670299917
r_kronflux_magsigma,-0.0006303368451143765,0.0003479133612400709
i_kronflux_magsigma,-0.0008603123878836438,0.0003012685938899029
z_kronflux_magsigma,-0.0007302022687669663,0.0002842475798245925
y_kronflux_magsigma,-0.00034174154878008345,0.0009278458766710518
i_kronflux_radius,0.00012316882226481862,0.0002891489722520735
r_sdssshape_shape11,-0.0004015322011563516,0.000647411621747418
i_sdssshape_shape11,-0.0003595389087427403,0.0005757674238159316
z_sdssshape_shape11,-0.0004544669164037174,0.00037323387088983306
y_sdssshape_shape11,-0.0004534658054706764,0.0004183551875225344
r_sdssshape_shape12,-0.0007797224820899062,0.0003261178363141992
i_sdssshape_shape12,-0.00048246340577062785,-0.00010480597090944954
z_sdssshape_shape12,-0.0007350052159617038,0.00048082449362452095
y_sdssshape_shape12,-0.0007245660901877837,0.00027852166694841696
r_sdssshape_shape22,-0.0004891124064504426,0.000158618329601512
i_sdssshape_shape22,-0.0006896670807934324,5.553904638266882e-05
z_sdssshape_shape22,-6.664998371264108e-05,0.0008416204032875019
y_sdssshape_shape22,-0.00048355838609071,0.0003727004053486471
r_sdssshape_shape11sigma,-0.000572602360933816,0.0003593309628640018
i_sdssshape_shape11sigma,-0.0003054857250153198,0.0007864490251926481
z_sdssshape_shape11sigma,-0.0006998497944583626,0.0003526533216515748
y_sdssshape_shape11sigma,-0.00025703395731691003,0.0008703752187690927
r_sdssshape_shape12sigma,-0.0003722183537255841,0.0006658320865400302
i_sdssshape_shape12sigma,-0.0004657801403662454,0.00042718252073981056
z_sdssshape_shape12sigma,-0.00047386629436174665,0.0005804919375850259
y_sdssshape_shape12sigma,6.613257560850183e-05,0.00046042977159799214
r_sdssshape_shape22sigma,0.00041235508922210506,0.0014391077704041244
i_sdssshape_shape22sigma,-0.000476158845347463,0.00029264433303743953
z_sdssshape_shape22sigma,-0.00026329244130929297,0.000918026569216468
y_sdssshape_shape22sigma,-0.00037611019629313347,0.0004865071715822733
gr,0.00462899715055487,0.004225351991075765
ri,0.004729783846318503,0.007468023609937369
iz,0.016729207171086946,0.018990260059378317
zy,-0.00020459419395146838,0.0008867280319955206
W1g,0.0016288618655718734,0.0024737243073074122
W1r,0.003105216441647629,0.005112948486707625
W1i,0.004428025539340519,0.005893493630031332
W1z,-0.0007935891808066309,-5.387382720867251e-05
W1y,0.0010334736132423528,0.0016000426772179166
sigma_5,-0.001248080331085255,1.562529648890809e-05
sigma_3,-0.0012367906360140069,0.00013797511931556983
sigma_7,-0.001148168149647244,0.00040441097615695476
sigma_10,-8.766624358991226e-05,0.0013474492054608156
sigma_3_1000,-0.0011322219186969962,-0.00015027973361436686
sigma_5_1000,-0.0012368006852134794,-9.201098772160243e-05
sigma_7_1000,-0.0011168633891066593,-0.00015663531897658345
sigma_10_1000,0.0011286479208227895,0.0019297023873880992
sigma_3_3000,-0.0009222541722124777,0.00042704011868666125
sigma_5_3000,-0.0011201353282911386,-0.00012558706115739504
sigma_7_3000,-0.001163851350428513,-0.00020222019132432045
sigma_10_3000,-0.0006977859971359912,5.168926663845497e-05
sigma_3_5000,-5.5887762575812516e-05,0.0012957658626779889
sigma_5_5000,0.0006723827592187703,0.002204334168543265
sigma_7_5000,0.003087491660219377,0.004998693989630598
sigma_10_5000,0.00964720349136472,0.009439002116641393
sigma_3_10000,0.016002427651717777,0.015936945706369054
sigma_5_10000,0.04932838636466119,0.04741701548593358
sigma_7_10000,0.2536943779913554,0.24544629369474635
