feature,permutation_train,permutation_test
W1,0.023586196766797518,0.028077194036092656
W1_err,0.034244445116524136,0.03414192078405265
g_cmodel_mag,-0.00026476062263514066,0.0029629788332439233
r_cmodel_mag,-0.003461918453912638,0.0014212344945186972
i_cmodel_mag,-0.0014673400127142022,0.0002439527652926543
z_cmodel_mag,1.4420627489020177e-05,0.005562512200433911
y_cmodel_mag,0.0006253738243611195,0.004090570024397944
g_cmodel_magsigma,-0.00319795260025435,0.00026056857407175116
r_cmodel_magsigma,-0.0029704182733634177,0.0013443872439770077
i_cmodel_magsigma,-0.003650862134993993,0.0005783713168664439
z_cmodel_magsigma,-0.002810131071634747,6.909058252813072e-05
y_cmodel_magsigma,-0.0027025341049511376,0.0016036418781211204
g_cmodel_fracdev,-0.0024742945984513876,-0.0006821651579964616
r_cmodel_fracdev,-0.001907722171350934,-0.00017530268294707607
i_cmodel_fracdev,-0.002435012384888746,0.0025014647837164894
z_cmodel_fracdev,-0.0023418067998025593,0.00025010336261466204
y_cmodel_fracdev,-0.0021710577550574373,0.002884097484871062
g_kronflux_mag,-0.0035253652136417735,-0.0006509318392157182
r_kronflux_mag,-0.0037461711985075086,-0.0008851311978799181
i_kronflux_mag,-0.003433525335312382,-0.0014051998417384803
z_kronflux_mag,-0.0024199803599066483,0.002351247548384894
y_kronflux_mag,-0.0019392619311333625,0.0035229978847781673
g_kronflux_magsigma,-0.002903265261063215,-7.484417827841039e-05
r_kronflux_magsigma,-0.0037356526241286714,0.000729263219929499
i_kronflux_magsigma,-0.003950594886436121,-0.000983720362857099
z_kronflux_magsigma,-0.003643746064714848,5.2652687791976405e-06
y_kronflux_magsigma,-0.0027045805702942127,0.0013317743330776288
i_kronflux_radius,-0.00352800348360649,0.0023145619397895167
r_sdssshape_shape11,-0.0025802510764941777,-0.00048460971359121086
i_sdssshape_shape11,-0.0023845893343711344,0.0012345973592954307
z_sdssshape_shape11,-0.0036063552941182353,-0.000741369801130598
y_sdssshape_shape11,-0.002892520870199644,-0.0005197195273910493
r_sdssshape_shape12,-0.002979346891866741,0.0021027149570320702
i_sdssshape_shape12,-0.003614541341454003,-0.0009661948608489235
z_sdssshape_shape12,-0.003314868761282841,0.0003937151734225708
y_sdssshape_shape12,-0.0038557767058553516,-0.00026271119407639265
r_sdssshape_shape22,-0.0024893382431886435,0.0005199069594611361
i_sdssshape_shape22,-0.0031376331098044163,-0.00026598904522068256
z_sdssshape_shape22,-0.0017317499679644355,0.0004671382119166845
y_sdssshape_shape22,-0.0040204945996253905,-0.0008260560365305203
r_sdssshape_shape11sigma,-0.003523581261090203,-0.00039027150513770703
i_sdssshape_shape11sigma,-0.002917497394796076,-0.00014558554206967056
z_sdssshape_shape11sigma,-0.0026732461424266996,0.0007721050498573634
y_sdssshape_shape11sigma,-0.003057903835267939,-0.000417496322801969
r_sdssshape_shape12sigma,-0.0030312129037760593,-0.0011466565163421594
i_sdssshape_shape12sigma,-0.0033937423480437934,3.591798058100171e-05
z_sdssshape_shape12sigma,-0.003561576182393389,-0.000267222323308558
y_sdssshape_shape12sigma,-0.004035714107379018,0.0009720435363261837
r_sdssshape_shape22sigma,-0.002520737754186153,1.7188868743467367e-05
i_sdssshape_shape22sigma,-0.0030121416669200984,0.00017234794705778267
z_sdssshape_shape22sigma,-0.003588707835167515,0.0010813815877027677
y_sdssshape_shape22sigma,-0.0039495652777751244,-0.0006699203945639276
gr,-0.0006380805159201808,0.0034706355571897385
ri,0.013037072310672748,0.020397806220781578
iz,0.004306250528824829,0.010519886411392232
zy,-0.0034099711581894177,-0.00026333856598703687
W1g,-0.0008353070311044597,0.0033359929563173685
W1r,0.00028273489753194436,0.005010036087923275
W1i,-0.0018378731540575899,0.0009214433650979181
W1z,-0.003517187131425903,-0.002413985946435826
W1y,-0.0019945054810203144,0.0013447429765413021
sigma_5,-0.003866803710890543,0.0009526674571453952
sigma_3,-0.004725425964070662,-0.0001219856768126526
sigma_7,-0.002306678210599711,0.0009597138351620238
sigma_10,-0.0019581701058037915,0.002915880003191096
sigma_3_1000,-0.003879240029402098,0.0006194531384996482
sigma_5_1000,-0.0022022206772199793,0.0014712905328854164
sigma_7_1000,-0.002990964955403297,0.000747385294655234
sigma_10_1000,-0.0021596067678206765,0.0011308312639503049
sigma_3_3000,-0.0030170850035315944,-0.0007834690527208643
sigma_5_3000,-0.0037733618509349087,-0.000197486436615546
sigma_7_3000,-0.0035053257289558992,-0.000594020646218052
sigma_10_3000,-0.0022965044598192152,-0.00037234833087629315
sigma_3_5000,-0.001222486940901546,0.0034852883462147544
sigma_5_5000,-3.097824719844322e-05,0.004359882813459226
sigma_7_5000,0.00801409293831501,0.012107587597442016
sigma_10_5000,0.039946514098943564,0.04342733581838043
sigma_3_10000,0.0006516040764101838,0.005090240740866281
sigma_5_10000,0.016379810350285573,0.021767653807065912
sigma_7_10000,0.2562393073063802,0.2586109086329055
