epoch,loss,val_loss
0,0.5746971964836121,0.5162512063980103
1,0.5168104767799377,0.49647006392478943
2,0.5042197704315186,0.4924652576446533
3,0.4985795021057129,0.4928802251815796
4,0.495047926902771,0.49033236503601074
5,0.49232661724090576,0.48915040493011475
6,0.4899657964706421,0.484497606754303
7,0.4876399636268616,0.4869972765445709
8,0.48564890027046204,0.4865730404853821
9,0.48411276936531067,0.48001182079315186
10,0.48234930634498596,0.47754791378974915
11,0.48127129673957825,0.48331502079963684
12,0.4798913300037384,0.4814724028110504
13,0.47830426692962646,0.4771239459514618
14,0.47783714532852173,0.4793432950973511
15,0.4764350354671478,0.48011747002601624
16,0.47561579942703247,0.4796898365020752
17,0.47462695837020874,0.470975786447525
18,0.4740406572818756,0.4804249107837677
19,0.4733947813510895,0.4717017412185669
20,0.47305864095687866,0.4755663573741913
21,0.4719740152359009,0.4774320125579834
22,0.47141867876052856,0.47547805309295654
23,0.4709376394748688,0.47250404953956604
24,0.47084736824035645,0.4695289433002472
25,0.4705212116241455,0.47146040201187134
26,0.4699411690235138,0.47146233916282654
27,0.4693771302700043,0.46889662742614746
28,0.46898970007896423,0.47057244181632996
29,0.4687676429748535,0.4717130959033966
30,0.468258261680603,0.4675403833389282
31,0.46789202094078064,0.47067901492118835
32,0.4678323268890381,0.47176289558410645
33,0.46717002987861633,0.4697439670562744
34,0.46677958965301514,0.4759458005428314
35,0.46633774042129517,0.47648537158966064
36,0.4658796489238739,0.4696742296218872
37,0.46571141481399536,0.4714738726615906
38,0.4657331109046936,0.47405171394348145
39,0.4655535817146301,0.4712132215499878
40,0.46524670720100403,0.47244346141815186
41,0.46535077691078186,0.46514973044395447
42,0.46491408348083496,0.4691508710384369
43,0.4642905592918396,0.46740981936454773
44,0.46439921855926514,0.4674021303653717
45,0.4639582931995392,0.47403308749198914
46,0.4639548063278198,0.4707166850566864
47,0.46371063590049744,0.4646289348602295
48,0.4644677937030792,0.470838725566864
49,0.4637889564037323,0.4719124436378479
50,0.4632865786552429,0.4692802429199219
51,0.4628939628601074,0.4736829400062561
52,0.46384814381599426,0.46463507413864136
53,0.46249836683273315,0.46680858731269836
54,0.4629291296005249,0.46259215474128723
55,0.46302494406700134,0.4735402762889862
56,0.46246737241744995,0.47441554069519043
57,0.46238774061203003,0.47052985429763794
58,0.4622204303741455,0.4709775447845459
59,0.4623187780380249,0.4729132652282715
