permutation,gini,feature
0.005369064282402358,0.016726144575284888,W1
0.003689610194397397,0.01332938414613344,W1_err
0.005666293855793573,0.012084122983280479,g_cmodel_mag
0.0056062074393781565,0.013913712840000432,r_cmodel_mag
0.006466906032795243,0.011597123826081033,i_cmodel_mag
0.0045963082062314324,0.011369487968613182,z_cmodel_mag
0.0040864942076445825,0.012091926475188317,y_cmodel_mag
0.0032197184096610285,0.010529011789931089,g_cmodel_magsigma
0.0023536394942613357,0.01018661494183355,r_cmodel_magsigma
0.0017875881677491174,0.008017589519104279,i_cmodel_magsigma
0.001749526469372061,0.009533959386484797,z_cmodel_magsigma
0.0019362171500943621,0.010090144713373808,y_cmodel_magsigma
0.003798496498319537,0.00409686971042046,g_cmodel_fracdev
0.008369103595517976,0.006675192742343953,r_cmodel_fracdev
0.0046188048457140125,0.009846018333994547,i_cmodel_fracdev
0.003382707476520993,0.007997094336848863,z_cmodel_fracdev
0.0024697159148996026,0.006538585955600183,y_cmodel_fracdev
0.004502558632434169,0.010889827091467083,g_kronflux_mag
0.004717399131471289,0.013082436652599099,r_kronflux_mag
0.0054026874062454615,0.012410466828996932,i_kronflux_mag
0.003917472375410291,0.012216836077783507,z_kronflux_mag
0.005418395747099088,0.011692404709851754,y_kronflux_mag
0.00354142518819441,0.010423020843671667,g_kronflux_magsigma
0.003235827570289248,0.013361236707615506,r_kronflux_magsigma
0.001765955656712966,0.00960918819440651,i_kronflux_magsigma
0.0014058764996260908,0.009580347812881638,z_kronflux_magsigma
0.0016072564310617803,0.008908519971478969,y_kronflux_magsigma
0.0012360786704305553,0.0077335234063037155,i_kronflux_radius
0.001068521177695662,0.007273429010433526,r_sdssshape_shape11
0.0013649086408681343,0.007201328119172011,i_sdssshape_shape11
0.0011482265043142685,0.007133492514502537,z_sdssshape_shape11
0.0012093113941580673,0.007199394822237838,y_sdssshape_shape11
0.0006914597054067384,0.007339528915510462,r_sdssshape_shape12
0.0006759375960705046,0.0071906461349677785,i_sdssshape_shape12
0.000581386652723929,0.007184139969105348,z_sdssshape_shape12
0.000797837755901698,0.0072912881667052095,y_sdssshape_shape12
0.0011040706326871004,0.007385439037717205,r_sdssshape_shape22
0.001381236838751354,0.0071704614745214225,i_sdssshape_shape22
0.001090677543503708,0.007124150257721515,z_sdssshape_shape22
0.00106080097524545,0.007280698939068077,y_sdssshape_shape22
0.001338844280606007,0.007190920396402519,r_sdssshape_shape11sigma
0.0014537741854365367,0.007715825488032737,i_sdssshape_shape11sigma
0.001562574940495239,0.007961467025607972,z_sdssshape_shape11sigma
0.001307024602508311,0.008577462387803771,y_sdssshape_shape11sigma
0.0011899712337138195,0.00726061799177434,r_sdssshape_shape12sigma
0.0014705081828485511,0.007530896540445964,i_sdssshape_shape12sigma
0.0018402396507420187,0.008543778307436491,z_sdssshape_shape12sigma
0.0015447394010632924,0.008901188267967097,y_sdssshape_shape12sigma
0.0014395350882711044,0.007521663529829301,r_sdssshape_shape22sigma
0.0018446984890020761,0.008396192076622365,i_sdssshape_shape22sigma
0.001960915400309774,0.009839786820374619,z_sdssshape_shape22sigma
0.001967680704042888,0.010426366720600608,y_sdssshape_shape22sigma
0.08295944989917307,0.04490085554252375,gr
0.06000458623901117,0.03772206638504491,ri
0.019745197569775847,0.020622076245335092,iz
0.004147611097953881,0.011161816642128407,zy
0.017007483945781627,0.022071911261963954,W1g
0.01896228524889539,0.024720604480614382,W1r
0.008951060209404763,0.019261921315493206,W1i
0.006383314888343761,0.016625243235046584,W1z
0.005739445749164185,0.015919681770928392,W1y
0.45457161680844416,0.3058228676647869,z_cl_near
