mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,params,split0_test_average_precision,split1_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
405.2578661441803,5.069207191467285,6.5370190143585205,0.13294577598571777,175,10,1,sqrt,,gini,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5098233671689991,0.5148202067923988,0.512321786980699,0.002498419811699848,48,-0.5322022627856724,-0.5289765865482803,-0.5305894246669763,0.0016128381186960583,8
467.49297320842743,3.2558621168136597,7.738042116165161,0.23598337173461914,200,5,1,sqrt,,gini,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5107057623579658,0.5140817488346577,0.5123937555963118,0.0016879932383459528,47,-0.5290446206870071,-0.5290134155764038,-0.5290290181317054,1.5602555301641452e-05,5
321.706743478775,4.033099889755249,5.085150361061096,0.016377806663513184,150,10,1,sqrt,20,gini,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.5138833301539274,0.5186867338907338,0.5162850320223307,0.0024017018684032165,41,-0.537351330925121,-0.5318841298233538,-0.5346177303742374,0.002733600550883619,14
254.12299406528473,3.3053165674209595,4.566568851470947,0.14055156707763672,175,10,50,sqrt,20,gini,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.5202210936460158,0.5214734585675589,0.5208472761067873,0.0006261824607715627,30,-0.5784518740431178,-0.5663839901858254,-0.5724179321144716,0.006033941928646203,50
292.2663758993149,2.942200779914856,5.023168325424194,0.001512289047241211,200,5,50,sqrt,50,gini,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.5209929416586296,0.5218062250497286,0.5213995833541791,0.00040664169554949225,16,-0.5785160411683982,-0.5660915097000402,-0.5723037754342192,0.00621226573417899,48
300.30714762210846,2.9502962827682495,5.210245251655579,0.09404885768890381,175,5,20,sqrt,50,gini,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.5205454675636167,0.5231963673833423,0.5218709174734795,0.0013254499098627748,8,-0.562806110350934,-0.5509166937504201,-0.556861402050677,0.005944708300256951,30
255.4207969903946,2.2924619913101196,4.448428750038147,0.10211312770843506,150,10,20,sqrt,,gini,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5215773081579897,0.5217497706615067,0.5216635394097482,8.623125175849511e-05,13,-0.562621248776393,-0.5513184336173311,-0.556969841196862,0.00565140757953092,34
547.1819133758545,5.116235256195068,6.450734496116638,0.030586838722229004,200,5,10,sqrt,,entropy,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.5218219583448527,0.5226178938737194,0.522219926109286,0.000397967764433349,3,-0.5456302261178161,-0.537083035378241,-0.5413566307480285,0.004273595369787553,15
254.8428794145584,3.345410466194153,4.433303117752075,0.0070798397064208984,175,5,50,sqrt,,gini,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5200732686866726,0.5214514432908977,0.5207623559887851,0.0006890873021125343,33,-0.5785354766024846,-0.5661671036579364,-0.5723512901302106,0.006184186472274089,49
341.4571352005005,4.8260228633880615,5.987186789512634,0.19532525539398193,200,10,20,sqrt,80,gini,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5207941744432516,0.5226666714762616,0.5217304229597566,0.0009362485165049783,11,-0.5623373278726634,-0.5514304976532399,-0.5568839127629517,0.005453415109711757,31
341.4280434846878,3.9904733896255493,5.992715120315552,0.12266111373901367,200,10,20,sqrt,,gini,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5209293828147232,0.5225017858235987,0.521715584319161,0.0007862015044377557,12,-0.5629256643658237,-0.5513808964629733,-0.5571532804143985,0.0057723839514252084,36
298.80094826221466,5.759072422981262,5.171110033988953,0.023137450218200684,175,5,20,sqrt,80,gini,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5195279741538902,0.5228670545668747,0.5211975143603824,0.0016695402064922371,21,-0.5625486531541286,-0.5513964078639583,-0.5569725305090434,0.0055761226450851695,35
404.93071818351746,1.3190391063690186,5.040598392486572,0.002149820327758789,200,5,50,sqrt,20,entropy,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.521170856481793,0.5223799842321857,0.5217754203569893,0.0006045638751963622,10,-0.5776458789542285,-0.565321650283818,-0.5714837646190232,0.006162114335205249,40
461.51597702503204,3.0397053956985474,5.6578322649002075,0.14773261547088623,175,10,10,sqrt,20,entropy,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5205122488334591,0.5236512244702072,0.5220817366518331,0.0015694878183740157,5,-0.5491129136265525,-0.5397321154607295,-0.544422514543641,0.004690399082911467,21
373.109890460968,2.487478494644165,6.05682635307312,0.062224388122558594,175,5,1,sqrt,20,gini,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.5115085054756757,0.517168167959531,0.5143383367176033,0.0028298312419276495,44,-0.5330425765341744,-0.5295054301176987,-0.5312740033259366,0.001768573208237867,11
331.48645317554474,5.3741453886032104,5.815714955329895,0.14715993404388428,175,5,10,sqrt,,gini,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5191170073919843,0.5210890082502939,0.520103007821139,0.0009860004291548097,35,-0.5491993236905811,-0.5396178932589979,-0.5444086084747894,0.004790715215791608,20
417.04343116283417,7.74509584903717,5.139466166496277,0.023877739906311035,175,5,20,sqrt,20,entropy,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5214176407898427,0.5205849443374662,0.5210012925636545,0.00041634822618824563,28,-0.5618149811790987,-0.550729870331925,-0.5562724257555118,0.005542555423586837,29
215.5519232749939,2.612696647644043,4.011673212051392,0.08278465270996094,150,10,50,sqrt,80,gini,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5207194745884101,0.5215718032712517,0.5211456389298309,0.0004261643414208427,23,-0.5782866369902444,-0.5658426250621731,-0.5720646310262087,0.0062220059640356595,43
539.6852890253067,10.734618306159973,6.45702052116394,0.008470535278320312,200,10,10,sqrt,,entropy,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.5204253648018557,0.5211010430037198,0.5207632039027879,0.00033783910093204694,32,-0.5459898483251213,-0.5373686665627544,-0.5416792574439379,0.0043105908811834626,16
398.7526590824127,5.962664365768433,5.312784194946289,0.16592741012573242,200,5,50,sqrt,,entropy,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.5212914017001865,0.5227390778298201,0.5220152397650033,0.0007238380648167952,6,-0.5773143257036881,-0.5648572236969439,-0.571085774700316,0.006228551003372107,38
401.3365738391876,7.547080993652344,5.022447824478149,0.014067411422729492,200,5,50,sqrt,50,entropy,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}",0.5205105235993671,0.5222833273660763,0.5213969254827218,0.0008864018833545928,17,-0.5780247826571265,-0.5652805676643373,-0.5716526751607319,0.006372107496394608,41
334.12013125419617,6.426969766616821,5.618412733078003,0.0008080005645751953,175,10,10,sqrt,80,gini,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5188168684712345,0.522890160289021,0.5208535143801278,0.002036645908893242,29,-0.5491116635829953,-0.5395259575439848,-0.5443188105634901,0.004792853019505272,19
290.23914420604706,5.032086730003357,5.053169369697571,0.00028908252716064453,200,10,50,sqrt,50,gini,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.5198816634038914,0.5223814430089146,0.521131553206403,0.0012498898025116167,25,-0.5782338730271334,-0.565927462411763,-0.5720806677194481,0.006153205307685206,44
218.9432578086853,2.2367947101593018,3.946177124977112,0.10194242000579834,150,5,50,sqrt,,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini'}",0.5203295830217045,0.5226621478004988,0.5214958654111017,0.0011662823893971441,15,-0.5783811080050679,-0.5660962927269884,-0.5722387003660281,0.006142407639039782,46
256.34152591228485,3.246510148048401,4.358991742134094,0.018482565879821777,150,5,20,sqrt,50,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.5205946959036096,0.5233865854971752,0.5219906407003925,0.0013959447967827887,7,-0.5625263608538028,-0.5512498432330033,-0.5568881020434031,0.0056382588103997535,32
376.2282975912094,4.920078873634338,6.616323947906494,0.21334314346313477,200,5,10,sqrt,80,gini,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5182948305822725,0.5215688485722934,0.519931839577283,0.0016370089950104028,36,-0.5497923224801401,-0.5399224242028301,-0.5448573733414851,0.004934949138654998,22
445.9013568162918,1.660342812538147,5.083443880081177,0.0777428150177002,150,5,1,sqrt,20,entropy,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5126396978149373,0.5184465570553506,0.515543127435144,0.002903429620206621,42,-0.5323821724920608,-0.5288108147540078,-0.5305964936230343,0.0017856788690264747,9
561.6715986728668,8.669589519500732,6.303701877593994,0.007573843002319336,175,10,1,sqrt,,entropy,"{'n_estimators': 175, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.5138999560529521,0.5194129092063524,0.5166564326296523,0.00275647657670014,38,-0.5297440848748586,-0.5252577262725383,-0.5275009055736984,0.0022431793011601364,4
397.66634380817413,6.426798939704895,5.123875737190247,0.021609902381896973,200,5,50,sqrt,80,entropy,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'entropy'}",0.5209084897050504,0.5213780230245331,0.5211432563647918,0.0002347666597413145,24,-0.577042535198083,-0.5648109024104304,-0.5709267188042567,0.006115816393826301,37
213.21720731258392,3.2619434595108032,3.854322671890259,0.02403426170349121,150,5,50,sqrt,80,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini'}",0.5213653444798327,0.5216742896306777,0.5215198170552553,0.00015447257542250403,14,-0.5782928267086304,-0.5660386117826841,-0.5721657192456573,0.006127107462973125,45
379.936838388443,1.243138313293457,6.818711280822754,0.008009672164916992,200,5,10,sqrt,50,gini,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}",0.5209977927342961,0.5216187223862238,0.5213082575602599,0.00031046482596380764,19,-0.548744293524625,-0.539835642880769,-0.5442899682026969,0.0044543253219279655,18
319.88802206516266,0.1917496919631958,5.225845098495483,0.015699386596679688,150,5,1,sqrt,20,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.5097396726499909,0.5173898633734082,0.5135647680116995,0.0038250953617086636,45,-0.5339010640701162,-0.5297166291885108,-0.5318088466293135,0.0020922174408026795,12
491.8641060590744,6.095375418663025,5.563553810119629,0.04065346717834473,150,5,1,sqrt,50,entropy,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}",0.5129207881608938,0.5166460601163582,0.514783424138626,0.0018626359777321744,43,-0.5273474710199977,-0.5261976799402797,-0.5267725754801387,0.0005748955398590105,2
347.674254655838,6.894706726074219,4.581854820251465,0.15661120414733887,175,5,50,sqrt,20,entropy,"{'n_estimators': 175, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5204565187156937,0.5219422746878735,0.5211993967017836,0.0007428779860899071,20,-0.5776104536961175,-0.5648456266309491,-0.5712280401635332,0.00638241353258423,39
389.94980001449585,2.5223803520202637,4.337665319442749,0.050745248794555664,150,10,10,sqrt,20,entropy,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5199592577288197,0.5220957925889567,0.5210275251588882,0.0010682674300684925,27,-0.5493941792579417,-0.5407019068208141,-0.5450480430393778,0.004346136218563779,24
434.20543706417084,1.35726797580719,4.513694524765015,0.16119718551635742,150,10,1,sqrt,20,entropy,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy'}",0.5139963977518818,0.5186958216347457,0.5163461096933137,0.0023497119414319645,40,-0.5362473932269948,-0.5309425692581353,-0.5335949812425651,0.0026524119844297256,13
213.9020298719406,1.5159488916397095,3.5830212831497192,0.16292154788970947,150,5,50,sqrt,20,gini,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 50, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini'}",0.5205773462661425,0.5215803187948158,0.5210788325304792,0.0005014862643366591,26,-0.5784095174044158,-0.5660707860049027,-0.5722401517046593,0.006169365699756568,47
330.11214196681976,2.9377869367599487,3.795143961906433,0.44674861431121826,150,10,20,sqrt,,entropy,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'entropy'}",0.52208034024058,0.5214877026385578,0.5217840214395689,0.0002963188010111084,9,-0.561224674451362,-0.549828371314692,-0.5555265228830271,0.00569815156833503,26
