mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
430.5820140838623,2.521881121693726,0.8283395767211914,0.03653538792572837,entropy,20,0.4,0.5,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5237707145705661,0.5403156532440351,0.5295002280342047,0.5238720938237885,0.5293646724181486,0.006734299154138643,9,-0.5755916471536153,-0.5572894074585556,-0.5597171832159822,-0.5574074808333168,-0.5625014296653675,0.0076193718961669495,43
502.23098862171173,2.3549009369734417,0.9661433100700378,0.06039556224272936,entropy,20,0.4,0.5,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5236657198889223,0.5376377131213099,0.5295129195735863,0.5259926182835188,0.5292022427168344,0.005296424621408099,17,-0.575143280731485,-0.5572655663241851,-0.5590213319669886,-0.5571062045911341,-0.5621340959034482,0.007548351815574542,27
442.0319853425026,1.160966116270595,0.6280263066291809,0.018970194588492577,entropy,20,0.4,0.75,0.001,0.001,125,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.522818555368971,0.5382370300846999,0.528424946700307,0.524843093661659,0.5285809064539093,0.005925389892527231,83,-0.5842770049705105,-0.5677721032450337,-0.5689588624867107,-0.5651123227834574,-0.571530073371428,0.00749008098563771,93
527.1897559165955,4.027951291713391,0.7580018639564514,0.01747125360207727,entropy,20,0.4,0.75,0.001,0.001,150,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5216724378934944,0.5393535451244654,0.5298244894412513,0.5244043166010288,0.5288136972650599,0.00675555913628118,51,-0.5850267249777289,-0.5673167976502255,-0.5684192574192197,-0.5650636682535181,-0.5714566120751731,0.007927504047207967,87
626.9499778151512,3.697167217799653,0.8997145295143127,0.02550645470714683,entropy,20,0.4,0.75,0.001,0.001,175,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5218796673672146,0.5394421808216412,0.5284356912905813,0.5253440136019291,0.5287753882703415,0.006580675426188502,59,-0.5835266548817047,-0.5671319998850473,-0.5689607324489444,-0.5649977083495301,-0.5711542738913066,0.007279584859086144,75
451.8017747402191,3.5608241809366197,0.6595367789268494,0.024844834525501992,entropy,20,0.4,0.75,0.001,0.0001,125,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.520616301338833,0.5396666259431198,0.5294315185372169,0.524999005683014,0.5286783628755459,0.00706830379696743,71,-0.584586391982734,-0.5668553367036149,-0.5684594296753055,-0.5650444194155945,-0.5712363944443122,0.007801733610034378,78
543.1086094379425,3.464513711931941,0.7196136713027954,0.049229953345204545,entropy,20,0.4,0.75,0.001,0.0001,150,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5226333214478048,0.5398631787465329,0.5287843521138977,0.5252596731872855,0.5291351313738802,0.006567091346059726,23,-0.5840228289678169,-0.5674530747559915,-0.5683243268539782,-0.565079916584061,-0.5712200367904618,0.007486449470392937,76
601.9582613706589,4.5238900992237685,0.5556399822235107,0.07657658358547469,entropy,20,0.4,0.75,0.001,0.0001,175,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5223416383484328,0.538190471376785,0.5291069452942132,0.5238448705372484,0.5283709813891698,0.006200860493374407,101,-0.5840361820998899,-0.5671458449333975,-0.5682487306122063,-0.5655097450282638,-0.5712351256684394,0.007454659643437079,77
503.23736637830734,2.717708487128575,0.726021409034729,0.05325054422421368,entropy,20,0.4,0.75,0.0005,0.001,125,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.522377133908574,0.5367542222749154,0.5298988356428335,0.5260486251001139,0.5287697042316092,0.005322045967071921,63,-0.5753823859701978,-0.5552663451347455,-0.5587403954558546,-0.5565344498645044,-0.5614808941063255,0.008121726085816832,15
570.248944401741,1.9825634844120608,0.5200420022010803,0.10875521116695358,entropy,20,0.4,0.75,0.0005,0.001,150,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5237601732012757,0.5387449530548309,0.5303935666229405,0.5249763899107902,0.5294687706974593,0.0059091534321099514,4,-0.5746771686606237,-0.5560265381547653,-0.5587065402303673,-0.5559678520678373,-0.5613445247783984,0.007776695097075675,11
1399.7186844944954,5.94643478971254,1.7108507752418518,0.0904248644272964,entropy,20,0.4,0.75,0.0005,0.001,175,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5209185161403128,0.5404937597711735,0.530138049901706,0.524242482700285,0.5289482021283693,0.007438670771879721,35,-0.5757672664399544,-0.5556563915856372,-0.5585583506858914,-0.5562677257972558,-0.5615624336271847,0.008272198213862863,16
1034.5905748605728,7.441798461442931,1.3837034106254578,0.09393213943709322,entropy,20,0.4,0.75,0.0005,0.0001,125,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5219351014084992,0.5381562601607065,0.5291032447117263,0.5263939076067309,0.5288971284719157,0.005926844418962004,42,-0.5752260242649277,-0.5558621685870114,-0.559157063393574,-0.5563495065468871,-0.5616486906981001,0.007939102345670924,17
625.7065488696098,5.581647972645587,0.9227944016456604,0.023736480003237848,entropy,20,0.4,0.75,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5215498214894737,0.5374466395862684,0.5300448384663925,0.5253232958430163,0.5285911488462878,0.005932792006178266,79,-0.575948412027502,-0.5564365627978659,-0.5586752147682453,-0.5564724315405235,-0.5618831552835343,0.008171040795876038,20
732.4077674150467,7.514866534945456,1.129594087600708,0.0558953128333095,entropy,20,0.4,0.75,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5214791627404984,0.5391639296843939,0.5311615377518017,0.5268547950476982,0.529664856306098,0.006468664348650747,1,-0.5747339590989053,-0.5559979926315348,-0.5582977122720945,-0.5557128825117206,-0.5611856366285638,0.00788606106862586,6
320.60994869470596,2.8710287089841104,0.6365797519683838,0.003594353778958941,entropy,30,0.4,0.5,0.001,0.001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5220731075333508,0.5385232831365614,0.5285905742277732,0.5235683319391381,0.5281888242092059,0.006436485525418842,120,-0.5848584395615088,-0.5690105178858006,-0.5701756251528584,-0.5665048572931624,-0.5726373599733325,0.007179423675983021,119
382.940762758255,3.2382345886591795,0.7971209287643433,0.08080558366950244,entropy,30,0.4,0.5,0.001,0.001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5212026268776015,0.5408848568765227,0.5283146395514664,0.5244127153092506,0.5287037096537104,0.007470117108963383,67,-0.5844019110418839,-0.5687214502868391,-0.5700196133839089,-0.5664341108314443,-0.5723942713860191,0.007050452811610278,110
391.17567414045334,0.9123195663414778,0.6335978507995605,0.024598436445341654,entropy,30,0.4,0.5,0.001,0.001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5215156885228929,0.5402476894564815,0.5286268778662548,0.5240895860361169,0.5286199604704366,0.007179817226835722,77,-0.5855851761719787,-0.5691172491299197,-0.5704371242360403,-0.566472244251377,-0.5729029484473289,0.007459970926191988,129
316.70369094610214,2.8447513933973703,0.7045132517814636,0.04493102319146823,entropy,30,0.4,0.5,0.001,0.0001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.52344874437765,0.53884127289535,0.5279594716424123,0.5242762067480371,0.5286314239158623,0.006134342259290407,74,-0.584146031677548,-0.5687853629362842,-0.5707329743144027,-0.5664934394182025,-0.5725394520866094,0.006867013657285717,113
380.0443445444107,2.8783079832150347,0.804564356803894,0.03692128680960432,entropy,30,0.4,0.5,0.001,0.0001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5197513410232478,0.5389141865568371,0.5295375877225207,0.5239157435361256,0.5280297147096829,0.007179861386605211,126,-0.5848076550097124,-0.5695839174540898,-0.569851284524999,-0.5665948685634035,-0.5727094313880512,0.007100928357941098,121
437.18175452947617,2.4980720006917934,0.973108172416687,0.10487133498961172,entropy,30,0.4,0.5,0.001,0.0001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5224295615970036,0.5395533364647696,0.5283484260783264,0.5228885760226145,0.5283049750406785,0.0068990105119620705,108,-0.5848956891060518,-0.5692005824405341,-0.5698561557187024,-0.5663933829651124,-0.5725864525576001,0.007224784644909333,116
359.14420396089554,6.784715259955044,0.7987233996391296,0.07657266378460116,entropy,30,0.4,0.5,0.0005,0.001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5219155526450989,0.5375690336229294,0.5281853138970377,0.5251533496922892,0.5282058124643388,0.005842842378163056,118,-0.5771081079534923,-0.5575659272565016,-0.5594463197809996,-0.5565052671912517,-0.5626564055455613,0.008409902278987674,51
427.86012065410614,3.3265763319774044,0.848304808139801,0.0608126035044241,entropy,30,0.4,0.5,0.0005,0.001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5221211873134113,0.5374643370168078,0.5281632298650691,0.5241578985745272,0.5279766631924538,0.0058932232839474285,129,-0.5757546448697368,-0.5577280230333699,-0.559912183047208,-0.5567913771796948,-0.5625465570325023,0.007709310534176413,47
503.2468358874321,3.6482129826055463,1.0104195475578308,0.04680793906977062,entropy,30,0.4,0.5,0.0005,0.001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5214832095151309,0.5372259829179091,0.5295915455121369,0.5260270466992776,0.5285819461611136,0.005758867847318734,81,-0.5762595159620615,-0.5573153174992534,-0.5592824057030057,-0.5564594208967468,-0.5623291650152669,0.008107557935939256,36
358.46863985061646,5.394520370123306,0.8619073629379272,0.11592416885103952,entropy,30,0.4,0.5,0.0005,0.0001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5227871002194541,0.5393407859950128,0.5304923304615725,0.5240744089448566,0.5291736564052241,0.006555529153670685,20,-0.5758110760556764,-0.55663144700778,-0.5595954392610272,-0.556486634712574,-0.5621311492592643,0.007994959219300829,26
437.87436550855637,4.711435193482472,0.8771946430206299,0.053403394141840296,entropy,30,0.4,0.5,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5226496505414269,0.5409779846642488,0.5274689226079249,0.5249196294421397,0.529004046813935,0.007120263534907707,30,-0.5758765618895638,-0.5560486867861801,-0.5590816961239001,-0.5567746961558283,-0.5619454102388681,0.008120736980917668,22
509.0858616232872,5.397590070645607,0.9750145077705383,0.038015115785462995,entropy,30,0.4,0.5,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5230910253558028,0.5388626690992557,0.5286910862560199,0.5253210385752747,0.5289914548215883,0.0060377586050768895,31,-0.5756302925918773,-0.5569812574223414,-0.5593829437880634,-0.5568917232885533,-0.5622215542727088,0.007805763610869693,34
442.76410979032516,3.042565055206612,0.6672572493553162,0.03494528750597038,entropy,30,0.4,0.75,0.001,0.001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.520269740460864,0.5394923984031509,0.5282487889885937,0.5250234555456443,0.5282585958495633,0.007079660288373711,110,-0.5846527957483342,-0.566683794703024,-0.5686303202216628,-0.5653856749622997,-0.5713381464088302,0.007773466340973063,80
528.3050642609596,1.2040675602177866,0.7861210107803345,0.03388290194243549,entropy,30,0.4,0.75,0.001,0.001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.521777528323849,0.5398059963971906,0.5291809274419865,0.5251394431282782,0.5289759738228261,0.006779896391524048,33,-0.5837761418591267,-0.5672338104779888,-0.5687920473212711,-0.5655567054759958,-0.5713396762835956,0.007270780128642462,81
615.3937194347382,5.445002940491109,0.9306685924530029,0.01502293525759649,entropy,30,0.4,0.75,0.001,0.001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5217462147620003,0.5391850815198149,0.5286341780113722,0.5236611485685179,0.5283066557154263,0.006765122707521569,107,-0.5845146353342316,-0.567161330520096,-0.5685004653860146,-0.5656875410258178,-0.57146599306654,0.007599046767191202,88
440.959003508091,3.598350772553399,0.6415814161300659,0.02072477505024825,entropy,30,0.4,0.75,0.001,0.0001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5229581695102616,0.5390444077466459,0.5284201550099257,0.5239415675175936,0.5285910749461067,0.0063766943481788334,80,-0.58450010998466,-0.5678969506409025,-0.568592296928265,-0.5649828067132225,-0.5714930410667625,0.007630746622725323,89
689.3944438695908,15.873327768630093,1.560693621635437,0.25421381348381283,entropy,30,0.4,0.75,0.001,0.0001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5218791237193839,0.5397129939900183,0.5296905167647015,0.5226485554466929,0.5284827974801991,0.007162799500965439,88,-0.5837377392365809,-0.567022686740414,-0.568590510623611,-0.5658423741940249,-0.5712983276986577,0.007247754255116837,79
1048.7481906414032,21.674129161865423,1.4979791641235352,0.07272911288020228,entropy,30,0.4,0.75,0.001,0.0001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5216434341763124,0.5391657111100545,0.528748395524825,0.5240633211671616,0.5284052154945884,0.006717137994904261,96,-0.5844504535490751,-0.5671693760369133,-0.5689662723087001,-0.565421112288139,-0.5715018035457069,0.0075802570842349905,90
1059.8073671460152,8.092621829776613,1.493773877620697,0.011472015583004794,entropy,30,0.4,0.75,0.0005,0.001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5223788162537821,0.5397025353020786,0.5294849898346177,0.5258712350437647,0.5293593941085608,0.006478658520160517,11,-0.5754099247783095,-0.5553325855531939,-0.5583606398616103,-0.5552380892044355,-0.5610853098493873,0.008365139650701582,4
1271.510581433773,12.578539913591976,1.909492313861847,0.17556686467830002,entropy,30,0.4,0.75,0.0005,0.001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5221483431395761,0.5389025832714998,0.5298476881931222,0.5259694627105707,0.5292170193286923,0.006219338774364536,16,-0.5746685020558522,-0.5551328814314492,-0.5582225444495332,-0.5553085577469893,-0.560833121420956,0.008081559397199713,2
1476.855650484562,9.612250007193728,2.024127960205078,0.07079545508782925,entropy,30,0.4,0.75,0.0005,0.001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5231842184953217,0.5373799007583424,0.5301215390916943,0.5246067414539062,0.5288230999498161,0.005578517887975054,49,-0.5758004451537523,-0.5561294868772826,-0.5580428574357382,-0.5556526133766179,-0.5614063507108478,0.008358436263324932,13
1056.396377325058,11.769498676513427,1.4778645634651184,0.04062075870002463,entropy,30,0.4,0.75,0.0005,0.0001,125,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5223963765113502,0.5388182971438742,0.5300440897850389,0.5241654166447937,0.5288560450212643,0.00641067916720423,46,-0.5748499970729387,-0.5557139380938944,-0.5580865767157891,-0.5564444961508296,-0.5612737520083629,0.007885203854372599,9
32931.392978429794,9.836738933278697,0.9649797081947327,0.06967904065648213,entropy,30,0.4,0.75,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5222952288319853,0.5389704178693784,0.5282715569432591,0.5260926518049149,0.5289074638623845,0.006190965998387892,40,-0.5756291928530157,-0.5557074988284797,-0.5588274960480277,-0.5556532547416478,-0.5614543606177927,0.008284104299444699,14
32933.1119299531,10.926286215036745,1.0557649731636047,0.028083268480348294,entropy,30,0.4,0.75,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5229482637127206,0.538594229980419,0.5298232072624904,0.5258422946546027,0.5293019989025581,0.005893995268591705,12,-0.5739119307024044,-0.5554223565905985,-0.558081897777119,-0.5558680858476698,-0.5608210677294478,0.007624825520732013,1
329.34053921699524,3.126690374891285,0.6711030602455139,0.08311357365307272,entropy,50,0.4,0.5,0.001,0.001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5203005207978461,0.5396288462401914,0.5286152217767112,0.5242722134817367,0.5282042005741213,0.007221844354540143,119,-0.5846220754680314,-0.568948061854983,-0.5697529461782648,-0.5666116356382402,-0.5724836797848799,0.0071024476836746295,112
388.8485521674156,2.5368492590453458,0.7708929181098938,0.04287338524900878,entropy,50,0.4,0.5,0.001,0.001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5223776562150929,0.5394873314844338,0.5290315643469488,0.523978639961841,0.5287187980020791,0.006684652450879072,65,-0.5844433037097397,-0.5691257424518773,-0.5701894057558701,-0.5664051449091424,-0.5725408992066574,0.007009057191650035,114
454.0524345636368,5.492563994297791,0.8587064146995544,0.026645060000228753,entropy,50,0.4,0.5,0.001,0.001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5215005343963729,0.5405543548692942,0.528253250205359,0.5231404989332784,0.5283621596010761,0.0074667450621786645,102,-0.5841777419388904,-0.568899672082092,-0.570327834298034,-0.5669789791148211,-0.5725960568584594,0.006791448403671664,117
