mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,params,split0_test_average_precision,split1_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
82.66969323158264,1.6276330947875977,0.6675752401351929,0.007743716239929199,100,0.01,0.005,0.75,0.2,50,entropy,"{'n_estimators': 100, 'min_samples_split': 0.01, 'min_samples_leaf': 0.005, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 50, 'criterion': 'entropy'}",0.5197353766945414,0.5195754154555122,0.5196553960750268,7.99806195145858e-05,83,-0.5916168740694772,-0.5809299580467647,-0.5862734160581209,0.005343458011356217,90
359.70773243904114,0.2723708152770996,1.9238085746765137,0.03896045684814453,150,0.0001,0.0001,0.5,0.4,20,entropy,"{'n_estimators': 150, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'entropy'}",0.5201328327869923,0.5245033325268011,0.5223180826568967,0.0021852498699044265,44,-0.5351243492129346,-0.5286417431572612,-0.5318830461850979,0.003241303027836706,18
126.59684181213379,1.1272568702697754,0.8844692707061768,0.03661847114562988,150,0.001,0.005,0.5,0.3,100,entropy,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 100, 'criterion': 'entropy'}",0.5211853329732978,0.5192658127788035,0.5202255728760506,0.0009597600972471865,72,-0.5920054438937618,-0.5815195802257971,-0.5867625120597795,0.005242931833982334,96
237.74603652954102,4.302914381027222,1.0343639850616455,0.04467916488647461,100,5e-05,0.001,0.75,0.4,100,entropy,"{'n_estimators': 100, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'entropy'}",0.5251378156088359,0.5244716429300815,0.5248047292694586,0.00033308633937717547,9,-0.57069789374699,-0.559884562897012,-0.5652912283220011,0.005406665424988966,43
104.17473268508911,0.2562699317932129,1.1035465002059937,0.004619240760803223,175,5e-05,0.005,0.75,0.2,20,gini,"{'n_estimators': 175, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.005, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'gini'}",0.5197134033588549,0.5193772022989631,0.519545302828909,0.00016810052994586933,85,-0.5922098577830519,-0.5810168760355495,-0.5866133669093008,0.005596490873751192,93
59.559425592422485,0.3673210144042969,0.6575138568878174,0.013141870498657227,100,5e-05,0.005,0.75,0.2,100,gini,"{'n_estimators': 100, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.005, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 100, 'criterion': 'gini'}",0.518594665671167,0.5188593179688844,0.5187269918200257,0.00013232614885871907,88,-0.5919881379270665,-0.5813886169942187,-0.5866883774606426,0.005299760466423886,94
298.3854115009308,2.6460537910461426,1.6968048810958862,0.10959994792938232,125,0.001,0.0001,0.75,0.3,20,entropy,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'entropy'}",0.5218607048487713,0.5255610498579846,0.523710877353378,0.0018501725046066175,22,-0.5518854208235624,-0.5411951010834927,-0.5465402609535275,0.005345159870034866,35
167.92071866989136,3.2992799282073975,0.964546799659729,0.02426469326019287,100,0.001,0.001,0.5,0.4,20,entropy,"{'n_estimators': 100, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'entropy'}",0.5248098152385633,0.5249225965568886,0.5248662058977259,5.639065916263064e-05,7,-0.573171227775186,-0.5611360879217917,-0.5671536578484888,0.006017569926697164,50
72.63894426822662,0.9829634428024292,0.7325378656387329,0.006531834602355957,125,0.0001,0.005,0.5,0.2,100,entropy,"{'n_estimators': 125, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 100, 'criterion': 'entropy'}",0.5191980253693435,0.5178396750292404,0.5185188501992919,0.0006791751700515047,91,-0.5929533063317466,-0.5830253632497031,-0.5879893347907248,0.004963971541021739,99
154.62095093727112,1.985381841659546,0.8558673858642578,0.16475558280944824,100,0.01,0.001,0.75,0.3,50,entropy,"{'n_estimators': 100, 'min_samples_split': 0.01, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.3, 'max_depth': 50, 'criterion': 'entropy'}",0.5239947122460167,0.5225348294523656,0.5232647708491911,0.0007299413968255286,32,-0.5860749543907361,-0.5744893697686039,-0.58028216207967,0.005792792311066108,72
76.87649929523468,1.1266916990280151,1.177168369293213,0.015782833099365234,100,0.001,0.0001,0.5,0.2,100,gini,"{'n_estimators': 100, 'min_samples_split': 0.001, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 100, 'criterion': 'gini'}",0.5198640479631029,0.5232763975814103,0.5215702227722566,0.0017061748091536932,53,-0.5546506524293736,-0.5438718787146181,-0.5492612655719958,0.005389386857377776,39
151.24587655067444,1.4396679401397705,1.6830695867538452,0.049270033836364746,125,0.0001,0.0001,0.5,0.3,100,gini,"{'n_estimators': 125, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 100, 'criterion': 'gini'}",0.5179111709771738,0.519264122760473,0.5185876468688233,0.0006764758916495972,90,-0.5346490573303843,-0.5294411912634501,-0.5320451242969172,0.002603933033467065,20
179.85165095329285,2.294891834259033,1.5304070711135864,0.05588805675506592,150,0.001,0.001,0.75,0.2,100,entropy,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 100, 'criterion': 'entropy'}",0.5237865811310202,0.523538515484629,0.5236625483078245,0.0001240328231955634,23,-0.5742453052955729,-0.5617797216177347,-0.5680125134566538,0.006232791838919116,57
201.34780836105347,2.300727128982544,1.257477045059204,0.06274127960205078,125,0.0001,0.001,0.75,0.4,50,gini,"{'n_estimators': 125, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5250383277465392,0.5244495901241308,0.5247439589353351,0.0002943688112042042,11,-0.5713601932491235,-0.5592639487890794,-0.5653120710191014,0.006048122230022046,44
175.66030657291412,4.099725842475891,0.7767683267593384,0.03905332088470459,100,0.01,5e-05,0.75,0.3,20,entropy,"{'n_estimators': 100, 'min_samples_split': 0.01, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'entropy'}",0.5252311915759009,0.5237206707243255,0.5244759311501133,0.0007552604257877182,16,-0.5831210196055439,-0.5705763255410019,-0.5768486725732729,0.006272347032270975,64
412.59284234046936,7.800563335418701,1.6329712867736816,0.000148773193359375,175,0.001,0.001,0.75,0.4,50,entropy,"{'n_estimators': 175, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.5253396200853204,0.5261488717240504,0.5257442459046855,0.0004046258193650121,1,-0.5712628236850429,-0.5587288939035407,-0.5649958587942918,0.00626696489075107,42
142.13946104049683,3.301663875579834,0.9336099624633789,0.008146286010742188,150,0.01,0.001,0.5,0.4,50,gini,"{'n_estimators': 150, 'min_samples_split': 0.01, 'min_samples_leaf': 0.001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5248113505376648,0.5237897536444054,0.5243005520910351,0.0005107984466297122,18,-0.5865771646039919,-0.5753939263450331,-0.5809855454745125,0.005591619129479419,74
239.05544662475586,3.5226495265960693,1.814117431640625,0.05491352081298828,150,0.001,0.0001,0.75,0.3,100,gini,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.3, 'max_depth': 100, 'criterion': 'gini'}",0.5222946287625403,0.5248778655595434,0.5235862471610419,0.0012916183985015595,26,-0.5518630838398108,-0.5411292943355664,-0.5464961890876886,0.005366894752122153,34
390.68270897865295,4.617016315460205,2.348062038421631,0.008749961853027344,175,5e-05,0.0001,0.75,0.4,50,gini,"{'n_estimators': 175, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5200720502541456,0.5231170223472167,0.5215945363006811,0.0015224860465355428,51,-0.533361497878279,-0.5277545235226714,-0.5305580107004753,0.0028034871778038206,16
147.04683601856232,2.027424693107605,1.2204439640045166,0.1388092041015625,100,0.001,0.0001,0.5,0.4,20,gini,"{'n_estimators': 100, 'min_samples_split': 0.001, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'gini'}",0.5207758479098852,0.5240990359252785,0.5224374419175819,0.001661594007696665,42,-0.5541641540542194,-0.5435240654055121,-0.5488441097298657,0.005320044324353623,38
351.31476736068726,5.25835657119751,2.0932236909866333,0.004860997200012207,150,0.0001,5e-05,0.75,0.4,50,gini,"{'n_estimators': 150, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5151464691983849,0.5179020830069595,0.5165242761026723,0.0013778069042872931,98,-0.5301854514683605,-0.5270268707841494,-0.5286061611262549,0.0015792903421055215,12
409.9032576084137,8.113622188568115,2.473444938659668,0.007894515991210938,175,5e-05,5e-05,0.75,0.4,50,gini,"{'n_estimators': 175, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5198850590860127,0.5198352473928487,0.5198601532394307,2.4905846581990687e-05,78,-0.5286444749349761,-0.5264106004810748,-0.5275275377080255,0.001116937226950665,9
155.19096851348877,1.0035195350646973,1.5868260860443115,0.06429433822631836,125,5e-05,5e-05,0.5,0.2,20,entropy,"{'n_estimators': 125, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'entropy'}",0.5173162217893486,0.5225993650854318,0.5199577934373902,0.0026415716480416296,74,-0.5321666251922654,-0.5284159008041089,-0.5302912629981872,0.001875362194078245,15
153.14743566513062,0.9829838275909424,1.2250162363052368,0.0002599954605102539,100,5e-05,0.0001,0.5,0.4,20,gini,"{'n_estimators': 100, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'gini'}",0.5194990838458189,0.5222345117219506,0.5208667977838848,0.0013677139380658399,68,-0.5375826792813385,-0.5322724566651745,-0.5349275679732566,0.002655111308081992,25
239.28089833259583,3.2102651596069336,1.4944586753845215,0.015954017639160156,150,0.001,0.001,0.75,0.4,20,gini,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'gini'}",0.5241272361954228,0.5250669310157362,0.5245970836055796,0.0004698474101567096,12,-0.5719405395837623,-0.5598589637754796,-0.5658997516796209,0.006040787904141365,48
150.18003726005554,1.191105604171753,1.8923834562301636,0.023099541664123535,125,5e-05,5e-05,0.75,0.2,50,gini,"{'n_estimators': 125, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 50, 'criterion': 'gini'}",0.5156449908401153,0.5155578148997183,0.5156014028699167,4.358797019848871e-05,100,-0.5308849964512443,-0.528780510536133,-0.5298327534936886,0.0010522429575556824,14
441.9102784395218,8.728907465934753,2.595137357711792,0.28673839569091797,175,0.0001,0.0001,0.5,0.4,50,entropy,"{'n_estimators': 175, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.522543474411324,0.5222621438784645,0.5224028091448942,0.0001406652664297514,43,-0.5290953509415277,-0.5245097021374462,-0.5268025265394869,0.0022928244020407607,5
190.56485104560852,3.9790666103363037,1.3587545156478882,0.024588465690612793,150,0.001,0.001,0.5,0.3,50,entropy,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 50, 'criterion': 'entropy'}",0.5257426314126271,0.5234313320629065,0.5245869817377669,0.0011556496748603151,13,-0.5730352424385866,-0.5615704337465727,-0.5673028380925796,0.00573240434600697,52
183.84893679618835,4.97537636756897,1.4870891571044922,0.010709285736083984,150,0.001,0.001,0.75,0.2,50,entropy,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 50, 'criterion': 'entropy'}",0.5224414144106139,0.5245457799687143,0.5234935971896642,0.0010521827790502258,28,-0.5738926051323564,-0.5616619613981696,-0.567777283265263,0.006115321867093404,55
206.88188326358795,3.8897379636764526,0.8251551389694214,0.023618578910827637,125,0.001,0.005,0.75,0.4,50,entropy,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.5245928126140951,0.5223446545319714,0.5234687335730333,0.0011240790410618207,29,-0.5899833829099121,-0.5779044941975576,-0.5839439385537348,0.006039444356177259,78
154.99757587909698,3.3537975549697876,1.046162724494934,0.16669952869415283,125,0.01,0.0001,0.5,0.3,20,entropy,"{'n_estimators': 125, 'min_samples_split': 0.01, 'min_samples_leaf': 0.0001, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'entropy'}",0.5236334233085591,0.5238252556164176,0.5237293394624883,9.591615392923192e-05,21,-0.5852043979197465,-0.571989086992753,-0.5785967424562497,0.0066076554634967866,68
111.9776885509491,0.05272078514099121,0.5579289197921753,0.006821990013122559,100,0.001,0.005,0.5,0.4,20,entropy,"{'n_estimators': 100, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'entropy'}",0.522854926248423,0.520761886558236,0.5218084064033295,0.0010465198450935187,47,-0.5907417502748953,-0.5803163377629136,-0.5855290440189045,0.005212706255990851,85
41.68987202644348,0.29718971252441406,0.5910853147506714,0.00993645191192627,100,0.001,0.005,0.5,0.2,50,gini,"{'n_estimators': 100, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 50, 'criterion': 'gini'}",0.5169822172944899,0.5175871073742823,0.5172846623343861,0.000302445039896182,97,-0.5930944678963871,-0.5835716418538542,-0.5883330548751207,0.004761413021266425,100
170.99520444869995,3.6367063522338867,1.7449121475219727,0.00017881393432617188,125,5e-05,5e-05,0.5,0.2,100,entropy,"{'n_estimators': 125, 'min_samples_split': 5e-05, 'min_samples_leaf': 5e-05, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 100, 'criterion': 'entropy'}",0.5176604359573993,0.5193159001510863,0.5184881680542428,0.0008277320968435031,93,-0.5276601636903893,-0.5251904328700855,-0.5264252982802373,0.0012348654101518863,4
201.71750938892365,1.6544042825698853,1.1702502965927124,0.006569027900695801,125,5e-05,0.001,0.75,0.4,50,gini,"{'n_estimators': 125, 'min_samples_split': 5e-05, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'gini'}",0.5247626129473929,0.525796801305537,0.525279707126465,0.0005170941790720307,3,-0.5718794737862682,-0.5598649888672751,-0.5658722313267717,0.006007242459496576,47
139.46277928352356,0.9276046752929688,0.735794186592102,0.01208961009979248,125,0.001,0.005,0.5,0.4,50,entropy,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.523040489077623,0.5198278561205967,0.5214341725991098,0.00160631647851317,57,-0.5904415966984814,-0.5801409952465016,-0.5852912959724915,0.005150300725989876,84
106.09668338298798,0.7809401750564575,0.7306177616119385,0.007611274719238281,125,0.001,0.005,0.5,0.3,100,entropy,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 100, 'criterion': 'entropy'}",0.5211830654997677,0.5185495773824924,0.5198663214411301,0.0013167440586376311,76,-0.5918318064752839,-0.5811435012152136,-0.5864876538452488,0.005344152630035126,92
332.4234186410904,2.014387011528015,2.03296434879303,0.022778630256652832,150,0.0001,5e-05,0.75,0.4,20,gini,"{'n_estimators': 150, 'min_samples_split': 0.0001, 'min_samples_leaf': 5e-05, 'max_samples': 0.75, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'gini'}",0.5163842836609229,0.5195878854171401,0.5179860845390315,0.0016018008781085724,94,-0.5340336119956924,-0.5294305327447728,-0.5317320723702326,0.002301539625459814,17
391.74205565452576,6.340513467788696,1.6166696548461914,0.18557190895080566,150,0.0001,0.0001,0.75,0.3,50,entropy,"{'n_estimators': 150, 'min_samples_split': 0.0001, 'min_samples_leaf': 0.0001, 'max_samples': 0.75, 'max_features': 0.3, 'max_depth': 50, 'criterion': 'entropy'}",0.5206402542333344,0.5195303284227337,0.520085291328034,0.0005549629053003269,73,-0.5301531930958807,-0.5262245890985441,-0.5281888910972123,0.0019643019986683163,11
193.30118894577026,3.3601698875427246,1.4729182720184326,0.009592056274414062,125,0.001,5e-05,0.5,0.4,100,gini,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 5e-05, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.519135210555817,0.5234367328512098,0.5212859717035134,0.0021507611476964117,60,-0.5501629056923886,-0.5396435047735875,-0.5449032052329881,0.005259700459400551,31
382.07948875427246,3.5430498123168945,0.9029844999313354,0.13366854190826416,175,0.001,5e-05,0.5,0.4,50,entropy,"{'n_estimators': 175, 'min_samples_split': 0.001, 'min_samples_leaf': 5e-05, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'entropy'}",0.5225629952467072,0.5269907511159273,0.5247768731813173,0.0022138779346100312,10,-0.5446366809874401,-0.5348952794026307,-0.5397659801950354,0.004870700792404703,28
151.7396011352539,2.823934316635132,1.1808985471725464,0.046182990074157715,125,0.001,0.001,0.75,0.2,20,entropy,"{'n_estimators': 125, 'min_samples_split': 0.001, 'min_samples_leaf': 0.001, 'max_samples': 0.75, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'entropy'}",0.522381664758032,0.5227430380146548,0.5225623513863434,0.00018068662831138838,40,-0.5743207918133065,-0.5618426398977121,-0.5680817158555094,0.006239075957797213,58
75.08553469181061,0.7435580492019653,0.565864086151123,0.09202456474304199,100,0.01,0.005,0.5,0.4,100,gini,"{'n_estimators': 100, 'min_samples_split': 0.01, 'min_samples_leaf': 0.005, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 100, 'criterion': 'gini'}",0.5226606225030439,0.521867568483557,0.5222640954933004,0.00039652700974346367,45,-0.5907753604623696,-0.5805543364263027,-0.5856648484443361,0.00511051201803342,88
