feature,permutation_train,permutation_test
W1,0.02099485463860773,0.024884825813689893
W1_err,0.01074236253860461,0.015448890501318702
g_cmodel_mag,-0.0031311043717021647,0.0010806863041281645
r_cmodel_mag,0.007956020601838532,0.012350618681670533
i_cmodel_mag,-0.0003802610347900526,0.0031804491049255423
z_cmodel_mag,0.0024672089619285353,0.006805546091282255
y_cmodel_mag,0.00411869118340924,0.00825010932527237
g_cmodel_magsigma,-0.003171426655750209,0.0015886339108920344
r_cmodel_magsigma,-0.003496718890543371,0.0014430195777818122
i_cmodel_magsigma,-0.00449097463653747,0.000527915481547292
z_cmodel_magsigma,-0.004223215107280964,0.0006232793521063762
y_cmodel_magsigma,-0.004220948066233965,0.0002924949539609978
g_cmodel_fracdev,-0.004082544056198678,0.0005114139935082918
r_cmodel_fracdev,-0.004155527869851294,0.0006731876877085208
i_cmodel_fracdev,-0.0031853559964987177,0.001873767058703124
z_cmodel_fracdev,-0.0044086017391625765,0.00011991553526990995
y_cmodel_fracdev,-0.003940362803323771,0.00043240387293730365
g_kronflux_mag,-0.0030144238799811873,0.001947930356366201
r_kronflux_mag,0.005168478794174258,0.009172642892728677
i_kronflux_mag,-0.0035786644719509875,0.0004939818572742283
z_kronflux_mag,-0.00018770943015988806,0.003536025920115038
y_kronflux_mag,-0.003213807147562364,0.0010736744922023034
g_kronflux_magsigma,-0.003422029852731434,0.0008612297363246313
r_kronflux_magsigma,-0.004085267046476382,0.0007688463642235854
i_kronflux_magsigma,-0.0034466364673017003,0.001144494142543473
z_kronflux_magsigma,-0.004532793017219761,0.0005699905354680235
y_kronflux_magsigma,-0.004021342076721779,0.0007693072361010245
i_kronflux_radius,-0.001326683107342963,0.0024518657184957604
r_sdssshape_shape11,-0.002227014534426419,0.0015477701361396035
i_sdssshape_shape11,-0.0028233754075824846,0.0011583670524304424
z_sdssshape_shape11,-0.002903926003558599,0.0008243880667087033
y_sdssshape_shape11,-0.003086576674989794,0.0009038125079170456
r_sdssshape_shape12,-0.0031445869283425187,0.0009651358037990887
i_sdssshape_shape12,-0.002748461770731847,0.001588321639142798
z_sdssshape_shape12,-0.001988678190133708,0.0017749133428549557
y_sdssshape_shape12,-0.0034996395988886597,0.0012579991999160933
r_sdssshape_shape22,-0.003108121257019314,0.002001784171394405
i_sdssshape_shape22,-0.0028983118589165358,0.0018953731915475336
z_sdssshape_shape22,-0.00084987557517191,0.0028542258525842135
y_sdssshape_shape22,-0.0032783088381473924,0.0010103677210019368
r_sdssshape_shape11sigma,-0.003891391378521014,0.0006271630082504975
i_sdssshape_shape11sigma,-0.004253842517130457,0.0003794827276237811
z_sdssshape_shape11sigma,-0.004508620012544262,0.0007761135256928453
y_sdssshape_shape11sigma,-0.004579815891095795,0.0002668735406242684
r_sdssshape_shape12sigma,-0.004411258475697011,0.0003611382356977222
i_sdssshape_shape12sigma,-0.004702195497847672,0.00026010213271610017
z_sdssshape_shape12sigma,-0.0045407044274657915,0.00044009737899131096
y_sdssshape_shape12sigma,-0.00426898685203414,0.00030920092811903555
r_sdssshape_shape22sigma,-0.0038804105827286994,0.0011736466991263406
i_sdssshape_shape22sigma,-0.0036370339888813774,0.000919869742129098
z_sdssshape_shape22sigma,-0.004333138516484092,0.0005295499384194713
y_sdssshape_shape22sigma,-0.002934973570490329,0.0017853909074295737
gr,0.08188152331735166,0.08660696305259641
ri,0.05982604432510852,0.06468511499171326
iz,0.0037042539171370237,0.007636171006448755
zy,-0.004362491341646457,0.0008101494135045462
W1g,0.006487141366137927,0.011119494300742772
W1r,0.008297547843498676,0.012450916631492226
W1i,-0.0017891945660100106,0.0022010614209754253
W1z,-0.0036870664548575016,0.0009742318090122382
W1y,-0.0016057674100373731,0.002670133425728971
sigma_5,-0.004372759167311391,0.0003715485181121636
sigma_3,-0.004270683376192075,0.00042892493879076454
sigma_7,-0.0031435985057214344,0.0017932619335637723
sigma_10,0.010415782632899995,0.01511913019357669
sigma_3_1000,-0.004244794059650836,0.0005158326464078655
sigma_5_1000,-0.0031743464827949097,0.0006007449431478795
sigma_7_1000,-0.003236404968251505,0.0012349316927608989
sigma_10_1000,-0.00147358339806003,0.0030203006783061648
sigma_3_3000,-0.003293487332602374,0.0011077533504956216
sigma_5_3000,-0.002518115009302435,0.0022823957832751596
sigma_7_3000,-0.0032999758922859224,0.0011275309950044
sigma_10_3000,0.002011216036346908,0.00565937960505325
sigma_3_5000,-0.0024865119744800213,0.0025192642964145806
sigma_5_5000,0.0004592275280806968,0.005305477534230163
sigma_7_5000,0.0013503788227903213,0.005424894650335577
sigma_10_5000,0.10632269785299797,0.11419693696052946
sigma_3_10000,-0.003309220393409862,0.0017088388318403647
sigma_5_10000,-0.0015181029153282788,0.00419904645249447
sigma_7_10000,0.08055984170712127,0.08683058014393197
