feature,permutation_train,permutation_test
W1,0.052697486082683875,0.0567951480840746
W1_err,0.043521996394537354,0.050056082411525815
g_cmodel_mag,-0.00010466255039409678,0.0047377738750469245
r_cmodel_mag,0.01827916672504526,0.024116155447551746
i_cmodel_mag,0.00801939600888013,0.01344119271933819
z_cmodel_mag,0.015012883066062188,0.01984369388273166
y_cmodel_mag,0.02114792032184154,0.025542255844778317
g_cmodel_magsigma,-0.00355972140349603,0.0017395368176847947
r_cmodel_magsigma,-0.00486827438831805,0.0014892460240679695
i_cmodel_magsigma,-0.007045469186747977,-0.001490836696300013
z_cmodel_magsigma,-0.006956319064458261,-0.0017153019080010656
y_cmodel_magsigma,-0.005276253410012477,-1.227364893030547e-05
g_cmodel_fracdev,-0.0023796280718962892,0.002805785334226707
r_cmodel_fracdev,-0.003054055014795165,0.0027312728329184077
i_cmodel_fracdev,-0.004007689528546021,0.0014359414174246465
z_cmodel_fracdev,-0.007009481227657655,-0.0013133219384046102
y_cmodel_fracdev,-0.0029834744131537194,0.0023664560369468512
g_kronflux_mag,0.0017818393128762322,0.006563616876464562
r_kronflux_mag,-0.0028966964100168857,0.001187264943320665
i_kronflux_mag,-0.0057715591122663445,-0.0005989806945975173
z_kronflux_mag,0.007570916991838872,0.012100450210139058
y_kronflux_mag,-0.00157518364841025,0.0033228271075010918
g_kronflux_magsigma,-0.004232504720844132,0.0010855960049994673
r_kronflux_magsigma,-0.006293863191849658,-0.0008605496068033736
i_kronflux_magsigma,-0.006074210817233583,7.273336984592316e-05
z_kronflux_magsigma,-0.006134366759035337,-0.0004047036559670092
y_kronflux_magsigma,-0.005869504665957037,-0.0006793248027939791
i_kronflux_radius,-0.006039682536162716,-0.0008875233090105406
r_sdssshape_shape11,-0.0027933625461252776,0.0017123659564759475
i_sdssshape_shape11,-0.004679774254503388,0.0009322321439552139
z_sdssshape_shape11,-0.0019672272717506933,0.0030099486653342167
y_sdssshape_shape11,-0.005036505625948595,-0.0005709870273525874
r_sdssshape_shape12,-0.003672976777716719,0.0009622783517168054
i_sdssshape_shape12,-0.004038780707969036,0.0015903697424205498
z_sdssshape_shape12,-0.0025634225129568255,0.002699723149428901
y_sdssshape_shape12,-0.004573375310746752,0.0013413227874133904
r_sdssshape_shape22,-0.003970303155336308,0.0017867784888083715
i_sdssshape_shape22,-0.004621006503674363,0.000956225525671095
z_sdssshape_shape22,-0.002537961939021449,0.002072490162450147
y_sdssshape_shape22,-0.002811591033176297,0.001620063412298589
r_sdssshape_shape11sigma,-0.006424342237692726,-0.0006980305138709619
i_sdssshape_shape11sigma,-0.006138586701122661,-0.0008438998215355431
z_sdssshape_shape11sigma,-0.006081548649104596,0.0002937736393200385
y_sdssshape_shape11sigma,-0.007279808974265056,-0.0012003192161192944
r_sdssshape_shape12sigma,-0.005664606662376781,-1.688119857390369e-05
i_sdssshape_shape12sigma,-0.006296149433353659,-0.0006100042576976383
z_sdssshape_shape12sigma,-0.005536565215626177,0.0009372375710324787
y_sdssshape_shape12sigma,-0.006445067944044092,-0.0009430785234406658
r_sdssshape_shape22sigma,-0.007361426254680725,-0.0014500812117471673
i_sdssshape_shape22sigma,-0.00497274914188961,0.0005197031973971367
z_sdssshape_shape22sigma,-0.006707146819109999,-0.0010700756311515791
y_sdssshape_shape22sigma,-0.0058442732932084684,-0.00038790880506167635
gr,0.01515958955836516,0.02068661213268841
ri,0.004873969293609393,0.009515755860164066
iz,-0.004382201309207967,0.001617667731221517
zy,-0.002311696850467393,0.0036522653612999223
W1g,-0.006523875222503528,-0.0008437476134608435
W1r,-0.002700601339407638,0.0014578153588764575
W1i,-0.010263469888346699,-0.0048866985916704575
W1z,-0.007608969525641052,-0.0027742700363747597
W1y,-0.0017720874323760016,0.004246977535617424
sigma_5,-0.00815899904513484,-0.00262029920847906
sigma_3,-0.006253270936795174,-0.00040443654747723823
sigma_7,-0.01220015151600129,-0.006241852242978685
sigma_10,-0.00756905385598361,-0.0014216931959724066
sigma_3_1000,-0.004840652524052413,-0.00010303815339152145
sigma_5_1000,-0.0033230029070580036,0.0015767994135311714
sigma_7_1000,-0.0019835549606436187,0.002513669499179083
sigma_10_1000,-0.0001810403000284122,0.0043484604902988
sigma_3_3000,-0.004347551259627602,0.0005687798373693598
sigma_5_3000,-0.004011398088981655,0.000747118348235376
sigma_7_3000,-0.004508590129388201,0.00011532791226753769
sigma_10_3000,0.012544007442750416,0.016129497325422792
sigma_3_5000,-0.0025589240213376163,0.002389371222752179
sigma_5_5000,-0.00022125280284412963,0.005230009945366709
sigma_7_5000,0.016246785117802753,0.021288880828928436
sigma_10_5000,0.24496179106832094,0.2423621720008905
sigma_3_10000,-0.0020466232525381267,0.004044246452937439
sigma_5_10000,0.010186731825900908,0.016682287313226518
sigma_7_10000,0.2669051767118872,0.2669447637271961
