feature,permutation_train,permutation_test
W1,0.02973968987679554,0.036518492599452834
W1_err,0.03320454572863751,0.03680320351392341
g_cmodel_mag,-0.0025941628123352656,0.0014003360171624957
r_cmodel_mag,-0.0004747304859469281,0.004078917581499031
i_cmodel_mag,0.0008752838549245245,0.005208636686400481
z_cmodel_mag,0.002005265580442006,0.006120971811046538
y_cmodel_mag,0.0029120558028864485,0.007775794107613199
g_cmodel_magsigma,-0.0032238511145381565,0.001363224489752235
r_cmodel_magsigma,-0.003149518042714128,0.0011039795181484457
i_cmodel_magsigma,-0.003476982621932856,0.0004853146502531436
z_cmodel_magsigma,-0.0035868861202242863,0.0005148529497440713
y_cmodel_magsigma,-0.003964138613009038,0.0005125496802452778
g_cmodel_fracdev,-0.0047820650835683765,0.0004326788246201696
r_cmodel_fracdev,-0.0041248879114722525,0.0007520335760543562
i_cmodel_fracdev,-0.003786956481738546,0.0006826505121887427
z_cmodel_fracdev,-0.003877313973410401,0.0005752208783394996
y_cmodel_fracdev,-0.0040862437026868426,0.0011422525179520804
g_kronflux_mag,-0.0031543434356171574,0.0008876510921896896
r_kronflux_mag,-0.0014070284965885804,0.0023142330032873693
i_kronflux_mag,-0.0032922250348320636,0.0011354047327495342
z_kronflux_mag,-0.0017435670563759054,0.003218086517722818
y_kronflux_mag,-0.0035062561839599438,0.0012630265101956084
g_kronflux_magsigma,-0.0035723602614536887,0.00042686873473396503
r_kronflux_magsigma,-0.0036130732987524894,0.00038686808147680996
i_kronflux_magsigma,-0.0036339353291352516,0.0004859467758997482
z_kronflux_magsigma,-0.003784177541366174,0.00034190234108955053
y_kronflux_magsigma,-0.0028256910334224505,0.0003801806617144132
i_kronflux_radius,-0.003556572967352234,0.0016115688868891809
r_sdssshape_shape11,-0.0034645491002810447,0.001144484172463378
i_sdssshape_shape11,-0.004039731722729312,0.0006855441441083743
z_sdssshape_shape11,-0.002224580358902606,0.0008379585047584293
y_sdssshape_shape11,-0.003929955273802022,0.001222685621282249
r_sdssshape_shape12,-0.004045140514464696,0.0002728873772941398
i_sdssshape_shape12,-0.004111822240142504,0.00045848700711370594
z_sdssshape_shape12,-0.0033006648133158123,0.0009329914652269622
y_sdssshape_shape12,-0.003918120751955967,0.0005009593800716639
r_sdssshape_shape22,-0.002939695661260733,0.0006714538625459676
i_sdssshape_shape22,-0.0027827722844979697,0.0010661372810248926
z_sdssshape_shape22,-0.0015020148014924795,0.002510742631033458
y_sdssshape_shape22,-0.003442317937211503,0.0007712634251678674
r_sdssshape_shape11sigma,-0.003627297703201471,0.0006619449085077944
i_sdssshape_shape11sigma,-0.004345315755918122,0.0005018662048957845
z_sdssshape_shape11sigma,-0.004253510998111998,0.0006598152800555424
y_sdssshape_shape11sigma,-0.0036893001727326125,0.0003098001268755368
r_sdssshape_shape12sigma,-0.0041283215882869095,0.00036254662513901526
i_sdssshape_shape12sigma,-0.004208402669925726,0.000230495006258713
z_sdssshape_shape12sigma,-0.0042202134822205695,0.0004487887243761479
y_sdssshape_shape12sigma,-0.004207853571617015,0.00044107744088162093
r_sdssshape_shape22sigma,-0.004650044932340891,0.0007479660100173646
i_sdssshape_shape22sigma,-0.0037883019788754746,0.0010051862814507428
z_sdssshape_shape22sigma,-0.004624331275412952,0.00047391725203604906
y_sdssshape_shape22sigma,-0.00294931289908551,0.0011621759269703213
gr,0.0057185844836302735,0.00959445828728367
ri,0.022085791721646597,0.0272285896386949
iz,0.005381857250893796,0.010541128035995051
zy,6.844174710718409e-05,0.00476181067570558
W1g,0.00316519789033054,0.008734067661190448
W1r,0.0047586869140855415,0.009076569589823724
W1i,0.00046981436706661217,0.0048316255967835176
W1z,-0.0021349526516144524,0.0019128956860375856
W1y,-0.0022603954973083873,0.001834807992069698
sigma_5,-0.005284279151102744,0.0005426703210823502
sigma_3,-0.0038537996842947786,0.000426936126213584
sigma_7,-0.0015157515543866573,0.0034756062387555353
sigma_10,0.015565561768709268,0.0191312364943258
sigma_3_1000,-0.004059606231071711,0.00019155398006631685
sigma_5_1000,-0.00293460149291358,0.0007654252441309239
sigma_7_1000,-0.002774804727447844,0.000599572928585701
sigma_10_1000,-0.002774472620641788,0.0018990611184982464
sigma_3_3000,-0.004087483620596188,0.0005302246196464688
sigma_5_3000,-0.003206301706610404,0.00165768964960622
sigma_7_3000,-0.003178487478022851,0.0004402240284476777
sigma_10_3000,0.0015985069886671477,0.006787259880395968
sigma_3_5000,-0.0006996256254496735,0.0024039396767877586
sigma_5_5000,0.0021525244226331397,0.0050210020284685575
sigma_7_5000,0.007790959606206016,0.012897003860651068
sigma_10_5000,0.15494520260387745,0.1591662484707449
sigma_3_10000,-0.002586725470558715,0.0018237886895430266
sigma_5_10000,0.003154454350349223,0.0084656882663946
sigma_7_10000,0.16980094977410154,0.1776513559146936
