feature,permutation_train,permutation_test
W1,0.03873237533249474,0.043213563581928405
W1_err,0.03646953547516674,0.04036755967324979
g_cmodel_mag,-0.0004933004886020775,0.003216929768931842
r_cmodel_mag,0.006392127475916998,0.010894332137403429
i_cmodel_mag,0.004280928342331403,0.008823308763476256
z_cmodel_mag,0.006915337864569104,0.011686353434487873
y_cmodel_mag,0.009271399816657588,0.014457078826724423
g_cmodel_magsigma,-0.003880991874362305,0.0005152749507254528
r_cmodel_magsigma,-0.003928833711343338,0.00012841863043433488
i_cmodel_magsigma,-0.005529967081421283,-0.0012841872324099723
z_cmodel_magsigma,-0.005333818573240889,-0.001187641663570993
y_cmodel_magsigma,-0.003010603518070365,0.0007190450751072275
g_cmodel_fracdev,-0.0033741277175466378,0.001188659246368573
r_cmodel_fracdev,-0.002988016614800082,0.0015863249603941254
i_cmodel_fracdev,-0.0034705736876045057,0.0008652229478464113
z_cmodel_fracdev,-0.004796131486780042,-0.0004568774910160833
y_cmodel_fracdev,-0.002894546280589716,0.001036372199130331
g_kronflux_mag,-0.00038446310175244136,0.0035145107729556146
r_kronflux_mag,-0.004597505892920961,-0.00020080795872257085
i_kronflux_mag,-0.005917131437243928,-0.0007520202262413234
z_kronflux_mag,0.0029788759884475935,0.006244646620594874
y_kronflux_mag,-0.0025723881005150773,0.0021890941119259155
g_kronflux_magsigma,-0.004626524438637314,-0.00029514015723153264
r_kronflux_magsigma,-0.004488935838204422,-0.0008086234115833868
i_kronflux_magsigma,-0.005207570248470628,-0.0007197644031595729
z_kronflux_magsigma,-0.005554744056841421,-0.0005238956890424307
y_kronflux_magsigma,-0.005171702480260443,-0.0004305455188151619
i_kronflux_radius,-0.004769462506051814,0.0003715091815692517
r_sdssshape_shape11,-0.003596478015823301,0.0008196896167648182
i_sdssshape_shape11,-0.004288804692594073,0.0003232484866676488
z_sdssshape_shape11,-0.0017825145691023891,0.0013264335998246501
y_sdssshape_shape11,-0.004906237258890833,0.00017131208756770988
r_sdssshape_shape12,-0.0037587111667344297,0.00027853463984495175
i_sdssshape_shape12,-0.004716671275629136,0.000726946970914244
z_sdssshape_shape12,-0.00281364858464217,0.0014163819715412584
y_sdssshape_shape12,-0.0033046453092202555,0.0006229800635724203
r_sdssshape_shape22,-0.002639474190783364,0.0010259937379452078
i_sdssshape_shape22,-0.004270424967772524,0.00040312127132524633
z_sdssshape_shape22,-0.002901869142489133,0.0021597182363067846
y_sdssshape_shape22,-0.003931969972810534,0.0005301913172387485
r_sdssshape_shape11sigma,-0.00511468756128497,-0.0011115495078044546
i_sdssshape_shape11sigma,-0.0036944479713779677,-0.0007688352583451463
z_sdssshape_shape11sigma,-0.0030629236149478656,1.8144496435890112e-05
y_sdssshape_shape11sigma,-0.004833790350710854,-0.0007107045436464121
r_sdssshape_shape12sigma,-0.005592796179837767,-0.0007354102489082193
i_sdssshape_shape12sigma,-0.0048427903015030305,-0.00035322755902733594
z_sdssshape_shape12sigma,-0.004356381983322444,-7.89237970122425e-06
y_sdssshape_shape12sigma,-0.004590500380704299,-0.0007902114446644015
r_sdssshape_shape22sigma,-0.006848743170043026,-0.0015453753403694703
i_sdssshape_shape22sigma,-0.0039971617489378275,0.0004809573407057455
z_sdssshape_shape22sigma,-0.004205593701751664,8.424955059371797e-06
y_sdssshape_shape22sigma,-0.00400011086762353,0.0007543007225704335
gr,0.0032370129648890966,0.00753089433239762
ri,0.008027857985934084,0.011047134249009827
iz,-0.0017974513678451487,0.00209247003174573
zy,-0.0032183693336347297,0.0019777360166889357
W1g,-0.0019192051528378329,0.0028107501163386894
W1r,-0.0014906368334298703,0.002913834976102425
W1i,-0.006903532172726656,-0.0028949160060407486
W1z,-0.006245896684261676,-0.0019329921870343547
W1y,-0.0038629494487074645,0.0006135215838530828
sigma_5,-0.004324420373150395,-0.0005965777699669106
sigma_3,-0.004102349367172686,0.00011929252234710308
sigma_7,-0.003661222402956965,0.0009308664522810206
sigma_10,0.006740032622806091,0.01085642675063292
sigma_3_1000,-0.00462541809891015,0.00023937239301619062
sigma_5_1000,-0.002954107190302202,0.0009260606248262526
sigma_7_1000,-0.0017732077863817919,0.0013010086030594836
sigma_10_1000,-0.001712175830915097,0.0016130940862777443
sigma_3_3000,-0.0035394503896338803,0.0004889564693155712
sigma_5_3000,-0.0029950747587670357,0.0010548531750350643
sigma_7_3000,-0.003462197592870364,0.0003505325560667627
sigma_10_3000,0.007950982190383482,0.011845447042623358
sigma_3_5000,-0.0017544501993210782,0.0018175977704696367
sigma_5_5000,-3.523327752452676e-05,0.004757525977592714
sigma_7_5000,0.015753733569664252,0.019885517795691254
sigma_10_5000,0.20400908552986874,0.2089686103418028
sigma_3_10000,-0.00023848478846089094,0.003621373097527081
sigma_5_10000,0.012304854724206282,0.01675460949964347
sigma_7_10000,0.2393201505495739,0.24282227809195744
