feature,permutation_train,permutation_test
W1,0.02454687664382227,0.02880035039693063
W1_err,0.021440829706239617,0.0243811805027907
g_cmodel_mag,0.0474368285352319,0.05070086052702627
r_cmodel_mag,0.0663370337497512,0.07094559371445752
i_cmodel_mag,0.01801758995539937,0.022306086182583895
z_cmodel_mag,0.01297849028380027,0.016470716421668863
y_cmodel_mag,0.009421659713156116,0.013343069122441542
g_cmodel_magsigma,0.0024450321552297316,0.0063646024158322545
r_cmodel_magsigma,0.01146495925076818,0.014751279691078145
i_cmodel_magsigma,0.0034182922462230314,0.00743113101092574
z_cmodel_magsigma,0.0015145000244525253,0.005571132667691936
y_cmodel_magsigma,-0.0006586896791983543,0.003809196321852615
g_cmodel_fracdev,-0.0020232181776453917,0.002206317997708651
r_cmodel_fracdev,-0.0010464315571717675,0.0036019047168803775
i_cmodel_fracdev,0.0009180912821317166,0.005410061401431299
z_cmodel_fracdev,0.0005211774177459327,0.004407380201300604
y_cmodel_fracdev,-0.0016733433643756346,0.002860146908542638
g_kronflux_mag,0.020505670969538037,0.02311589179200113
r_kronflux_mag,0.01921324704635763,0.023216066580776018
i_kronflux_mag,0.010994557289011775,0.01503936478265755
z_kronflux_mag,0.008217787930995035,0.012169530940199125
y_kronflux_mag,0.01127880489877675,0.015523387302413316
g_kronflux_magsigma,-0.0021955969951521492,0.0022052333279357628
r_kronflux_magsigma,0.005297031586654843,0.009781115741225088
i_kronflux_magsigma,0.0006830357336088388,0.004822483681674483
z_kronflux_magsigma,0.00042656347501002223,0.004777387242418718
y_kronflux_magsigma,-0.0003095526728278397,0.004477960787134028
i_kronflux_radius,-0.0016976613582648792,0.002765969291185888
r_sdssshape_shape11,-0.0013025090755907076,0.0028803928322614913
i_sdssshape_shape11,-1.7255690547446356e-05,0.0037015620494734724
z_sdssshape_shape11,-0.0006615032364145623,0.003785252471794953
y_sdssshape_shape11,-0.001800094368116345,0.002920886005958634
r_sdssshape_shape12,-0.0019438719662624449,0.0018458974259132344
i_sdssshape_shape12,-0.0005747935225622891,0.0034542017523395696
z_sdssshape_shape12,-0.0010728119887527532,0.003078837435836479
y_sdssshape_shape12,-0.00111228551318443,0.0026996608508543796
r_sdssshape_shape22,-0.0021573598028664653,0.0024009722138671474
i_sdssshape_shape22,-0.00126629171756798,0.00368974932971855
z_sdssshape_shape22,-0.0013525806201787338,0.003415935398269121
y_sdssshape_shape22,-0.0020368997110574716,0.0023601334026415177
r_sdssshape_shape11sigma,-0.0022173023746244747,0.002509774651495822
i_sdssshape_shape11sigma,-0.0021729939746146787,0.002276923876105008
z_sdssshape_shape11sigma,-0.0017394732927068501,0.0030516025715424666
y_sdssshape_shape11sigma,-0.001835849004164225,0.002854561458983218
r_sdssshape_shape12sigma,-0.0020299544556376947,0.0026910882580905016
i_sdssshape_shape12sigma,-0.002751658765251741,0.0022887211544492247
z_sdssshape_shape12sigma,-0.0006240914630993855,0.00399060388435879
y_sdssshape_shape12sigma,-0.001365340751628752,0.0034674396090453863
r_sdssshape_shape22sigma,-0.00020667985766531505,0.004195078735772184
i_sdssshape_shape22sigma,-0.0010321419681414978,0.003921430686909644
z_sdssshape_shape22sigma,0.00024169345835534095,0.004915386096668639
y_sdssshape_shape22sigma,-0.0003072861223728518,0.00447658540530782
gr,0.256276715277019,0.256524001601804
ri,0.290337026327954,0.2988038646918981
iz,0.061866739890965805,0.06393258288367654
zy,0.008598221577929221,0.012375387013933925
W1g,0.035274287551425476,0.039687027278184184
W1r,0.07969107101256723,0.08696072482191641
W1i,0.018468027605573645,0.022329629810548868
W1z,0.01258227036132209,0.016570281305672063
W1y,0.034160761426141883,0.038248251068280115
z_cl_near,0.5359583268627066,0.5368459125368747
