feature,permutation_train,permutation_test
W1,0.018050396410374314,0.021445625380517863
W1_err,0.013789236268057503,0.017791314042744588
g_cmodel_mag,0.03627570385391288,0.039800242413359777
r_cmodel_mag,0.050707316782916845,0.05387053794249119
i_cmodel_mag,0.01867971378951072,0.022361794633442678
z_cmodel_mag,0.008312371819022779,0.012461559123751909
y_cmodel_mag,0.006238389614649953,0.0100852873879268
g_cmodel_magsigma,0.001481532957292253,0.005298564128460637
r_cmodel_magsigma,0.007840282835600565,0.010814238417569566
i_cmodel_magsigma,0.001431336007455375,0.005213772835073627
z_cmodel_magsigma,6.222399185862315e-05,0.004671979201202325
y_cmodel_magsigma,-0.0007071217002242447,0.0030580312201130555
g_cmodel_fracdev,-0.0024166292734503214,0.0012734547242684302
r_cmodel_fracdev,-0.0019315627723058837,0.0024159441370174006
i_cmodel_fracdev,-0.00017936827401510147,0.004047792722277843
z_cmodel_fracdev,-0.0012504975943538055,0.003004863885889608
y_cmodel_fracdev,-0.0022108255512783836,0.001994027320263214
g_kronflux_mag,0.014458493577349518,0.018161386691045833
r_kronflux_mag,0.013074119713249899,0.01718955412656742
i_kronflux_mag,0.01027933809599979,0.014770062773866388
z_kronflux_mag,0.0055823752219065215,0.009763329873851201
y_kronflux_mag,0.006821442829330615,0.011274969759040299
g_kronflux_magsigma,-0.002326092030431326,0.0017423288552403937
r_kronflux_magsigma,0.002521959036238197,0.0071308664526769094
i_kronflux_magsigma,-0.0010347690949324972,0.0035992827352772094
z_kronflux_magsigma,-0.000914952607780184,0.003356781943375853
y_kronflux_magsigma,-0.0010468118473562216,0.003337973664389371
i_kronflux_radius,-0.00210394144780357,0.0019844410370306598
r_sdssshape_shape11,-0.001632508953713252,0.001902087556707177
i_sdssshape_shape11,-0.001290460899334267,0.0030368478774311924
z_sdssshape_shape11,-0.001316405147528954,0.002851534812039591
y_sdssshape_shape11,-0.0022453979027797777,0.0020573895835030998
r_sdssshape_shape12,-0.002148315939976775,0.0013659857050298818
i_sdssshape_shape12,-0.0018813768597129021,0.00236752135020446
z_sdssshape_shape12,-0.0017036585925868097,0.002362281062661009
y_sdssshape_shape12,-0.0018585497538633478,0.0018968382816573204
r_sdssshape_shape22,-0.002623900744751051,0.0019657329182627414
i_sdssshape_shape22,-0.001749860921756774,0.0027009446589009167
z_sdssshape_shape22,-0.001885096860507307,0.00252313151651562
y_sdssshape_shape22,-0.0022645365364707404,0.0018605747565832997
r_sdssshape_shape11sigma,-0.0023727076609928455,0.0021628113448634023
i_sdssshape_shape11sigma,-0.002365908834268571,0.00219731365560516
z_sdssshape_shape11sigma,-0.001823145870672227,0.002693014216410994
y_sdssshape_shape11sigma,-0.0018534097891382828,0.0024114809127926407
r_sdssshape_shape12sigma,-0.0020862834099119043,0.0023427066274330777
i_sdssshape_shape12sigma,-0.0028984394024772486,0.0017129637349113658
z_sdssshape_shape12sigma,-0.0009704395562165624,0.0033717153673653577
y_sdssshape_shape12sigma,-0.0015245761895582577,0.0028769475785636045
r_sdssshape_shape22sigma,-0.0007217885357279075,0.00324642855264623
i_sdssshape_shape22sigma,-0.001020474513713343,0.00305396838029226
z_sdssshape_shape22sigma,7.158495913373031e-06,0.003779547809857564
y_sdssshape_shape22sigma,-0.0003817431565821261,0.0038679642309991102
gr,0.21645457205541552,0.219435330453023
ri,0.25625398630119145,0.2599567046254999
iz,0.13344068907849505,0.1352002796322349
zy,0.01821129797987797,0.021260525821968135
W1g,0.029306708866561615,0.03395351588834217
W1r,0.06781450904494413,0.07289685775512733
W1i,0.021929077239082218,0.025893464932068788
W1z,0.012136099882598894,0.015765358044990907
W1y,0.027354195820136984,0.030715254277469572
z_cl_near,0.5952922870611914,0.5968869934479026
