epoch,loss,val_loss
0,0.1440058946609497,0.16437262296676636
1,0.14661219716072083,0.16671250760555267
2,0.1433953046798706,0.16101433336734772
3,0.1415848582983017,0.1551131010055542
4,0.1395275741815567,0.15937615931034088
5,0.14052537083625793,0.17258457839488983
6,0.1393325924873352,0.1647033393383026
7,0.14028216898441315,0.15416668355464935
8,0.13690637052059174,0.151253804564476
9,0.13653607666492462,0.15334822237491608
10,0.13331709802150726,0.1586955487728119
11,0.13616077601909637,0.1639767587184906
12,0.13257013261318207,0.15822851657867432
13,0.13277606666088104,0.15677586197853088
14,0.13019725680351257,0.15771792829036713
15,0.1313006430864334,0.16054925322532654
16,0.13024571537971497,0.16285516321659088
17,0.1308256983757019,0.16725566983222961
18,0.13131234049797058,0.1578323096036911
19,0.12786230444908142,0.1503647267818451
20,0.12985657155513763,0.15452252328395844
21,0.12678001821041107,0.16344738006591797
22,0.13124774396419525,0.16493508219718933
23,0.1280757337808609,0.1585976481437683
24,0.1265803426504135,0.15208964049816132
25,0.12550970911979675,0.1550653725862503
26,0.12505029141902924,0.16102534532546997
27,0.12252561748027802,0.1671922504901886
28,0.12627869844436646,0.16321153938770294
29,0.12336605787277222,0.1603596806526184
30,0.12273941934108734,0.16639254987239838
31,0.12621164321899414,0.17190231382846832
32,0.1254260092973709,0.16712048649787903
33,0.12549827992916107,0.1546247899532318
34,0.12793655693531036,0.15232610702514648
35,0.12583479285240173,0.15295974910259247
36,0.12499792873859406,0.15614522993564606
37,0.12270631641149521,0.16447415947914124
38,0.12835656106472015,0.1618158370256424
39,0.1266404539346695,0.15000100433826447
40,0.12730683386325836,0.147428497672081
41,0.1260095238685608,0.15109951794147491
42,0.12530076503753662,0.15485195815563202
43,0.12375001609325409,0.15499183535575867
44,0.12092963606119156,0.15611577033996582
45,0.12055136263370514,0.15926110744476318
46,0.1252707540988922,0.15867355465888977
47,0.12297161668539047,0.1572989970445633
48,0.11985286325216293,0.15606096386909485
49,0.12127320468425751,0.15485583245754242
50,0.11930599063634872,0.15783929824829102
51,0.12261999398469925,0.1604214608669281
52,0.12281616777181625,0.15981388092041016
53,0.11853626370429993,0.15261968970298767
54,0.11934950947761536,0.15056553483009338
55,0.12076256424188614,0.15221814811229706
56,0.1164540946483612,0.15629608929157257
57,0.11907588690519333,0.1593533158302307
58,0.11749693006277084,0.15863654017448425
59,0.11871438473463058,0.15735575556755066
60,0.11955033242702484,0.15768611431121826
